"lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
19162,19921225,44701,2633120,1003,98742
6064,19920316,192789,1117777,55,112906
6064,19920316,77105,2439053,1454,64926
13150,19920330,149396,1274833,343,86723
22720,19920604,125111,5226106,1104,68166
4715,19921024,107615,1445745,777,97356
1682,19920322,180686,4197631,714,106000
24409,19920116,131902,5221530,1345,116034
9973,19921118,142908,6118022,943,117054
10355,19920209,190121,2664464,1604,72667
26221,19920724,32814,1556407,1600,104808
15601,19920711,25011,2152823,1785,56160
25051,19920709,71114,429703,1419,65106
21256,19920314,38772,5867941,1720,102646
21256,19920314,16089,393991,1462,60304
11891,19920501,81130,2286705,785,66667
11891,19920501,83231,6071150,306,72853
10804,19920816,119125,3964375,1483,68647
13048,19920711,79099,3380890,721,64685
10522,19920629,183005,5170176,1430,65280
10522,19920629,22003,271950,447,55500
10522,19920629,192608,5611980,830,102036
10181,19920419,25210,4313798,998,68112
10181,19920419,65242,709857,1303,72434
25708,19920211,165722,2477779,1684,107263
25708,19920211,50273,5504715,1665,73396
25708,19920211,157374,5526519,1886,85882
10117,19920410,108780,1239624,898,107326
19259,19920710,19870,3758727,906,107392
19259,19920710,161373,284005,470,86062
19259,19920710,190446,3194258,75,92186
12985,19920629,74236,593012,1732,72613
12985,19920629,79836,539301,183,108949
10948,19920525,41972,6507498,1823,114838
10948,19920525,172109,3703929,1149,70866
7939,19921101,165670,7045084,1753,104140
7939,19921101,193729,8574074,1262,109363
7132,19920110,186118,5057262,1915,72246
15109,19920530,183743,179020,1571,109604
3584,19920125,48620,4548998,1128,94117
10277,19921013,21520,5565708,99,86491
28873,19920710,156799,2364276,1731,111347
28873,19920710,113108,3811740,1604,67266
28873,19920710,2322,4727099,686,73459
20603,19920229,182187,3266869,316,76150
19708,19921114,170029,5062086,352,65941
28531,19920726,82798,4095817,729,106847
28531,19920726,91089,4384044,1452,64804
5633,19921205,28003,4288186,1911,55860
5633,19921205,37760,4538112,903,101865
5633,19921205,16072,774646,263,59284
12565,19920627,168329,4052228,993,83839
12565,19920627,1362,4704752,687,75801
5293,19920425,92304,3430009,1665,77778
2587,19921104,149871,7529810,162,115252
20734,19920821,131450,6968740,199,88887
20734,19920821,165055,4435398,1888,67203
17225,19921116,29568,4596011,1507,89853
17225,19921116,147662,1675466,720,102579
17225,19921116,24609,306720,450,92016
27592,19920813,189951,7347420,263,122457
27592,19920813,110288,3435248,1849,77896
27592,19920813,4070,3311838,670,58444
9397,19921216,112394,137826,1206,84383
21958,19920815,48728,4527144,1939,100603
4702,19920202,22718,4385617,838,98442
4702,19920202,59394,4601526,1590,81203
1184,19921210,102491,2780878,1645,89609
13108,19920114,145607,3239096,1953,99156
11228,19920328,154307,3503986,1325,81678
11228,19920328,37684,2270352,1117,97300
21379,19921219,9084,3539337,584,59584
430,19920108,111002,3970960,1202,60780
15722,19921210,138655,6639108,834,101619
15722,19921210,158849,4769600,915,114470
11939,19921126,172323,6418472,1169,83719
10108,19920122,158844,932391,645,114170
14716,19920306,72864,6245324,1889,110211
4909,19921220,160150,5151608,1628,72609
13088,19920617,126271,385289,1587,77836
13088,19920617,191424,6061680,934,90925
13088,19920617,50500,6396705,459,87030
13088,19920617,118439,288571,1712,87445
8908,19920705,103165,4906272,1862,70089
14662,19920425,34431,3686661,1935,81925
14662,19920425,194357,870810,1160,87081
14662,19920425,75189,5362213,1139,69850
18145,19920419,116559,2161654,1962,94533
10138,19920508,97812,6334335,1737,108588
5008,19920906,17309,1821055,560,73578
5008,19920906,101477,6809832,1179,88708
5008,19920906,109838,3510877,615,110869
1054,19920416,122585,6366016,1358,96454
1054,19920416,79394,4622830,1086,82403
1054,19920416,167133,2587480,665,72007
7126,19920815,12870,6639407,1894,106972
18232,19920106,176917,7620724,563,119634
18232,19920106,179788,4576061,1341,112066
18232,19920106,80671,7607592,339,99100
18232,19920106,152117,694451,1077,70146
4154,19920712,190628,3780964,448,103117
21848,19920224,142000,1225392,724,62520
21848,19920224,8846,8598716,1172,105290
508,19920127,122591,1106922,128,96815
11483,19921019,167277,6183642,1501,80656
11483,19921019,5019,271658,569,55440
5395,19920420,24921,3837667,43,110755
11830,19920524,45976,9417653,921,115318
7742,19920316,124193,365157,1602,73031
7742,19920316,92381,5710514,129,82402
28633,19920524,32102,101341,1214,62046
28759,19921021,199420,3610141,960,91165
11260,19921203,61424,6234390,1757,83125
11260,19921203,88274,5806442,1260,75736
21908,19920926,139690,7119404,383,103781
13282,19920712,1398,129939,1553,77963
22724,19921030,102517,446735,675,91170
7982,19921027,16875,7884228,530,107512
7982,19921027,10954,548295,195,111897
7982,19921027,196155,1734093,644,75069
9646,19920525,146945,8085284,678,119516
8386,19920307,62843,1787781,1906,108350
28325,19920804,196466,4746753,703,93747
626,19920720,183060,1232218,529,68583
4652,19920126,127504,5102958,697,91890
4652,19920126,153254,3106026,1325,78435
4652,19920126,175042,2079928,1516,67022
4652,19920126,115954,965275,684,118197
27166,19921211,5359,2478126,431,75861
19156,19920702,173496,5650164,1284,94169
19987,19920121,131348,675876,353,82760
11008,19921207,148838,4109515,831,113209
19369,19920301,199459,5345483,136,93507
19369,19920301,30056,2319189,448,59163
21098,19920601,152004,633600,344,63360
25870,19920906,81587,6832734,1071,94114
25870,19920906,132560,1418970,1058,95553
19970,19920414,182375,1442796,1647,87442
22681,19921008,17774,6936257,334,101506
19319,19920925,63602,6819753,350,93936
19319,19920925,154448,3004880,1091,90146
19319,19920925,178274,5300898,1317,81136
19006,19920819,64864,5197620,1455,109731
2413,19920901,56035,3433918,436,59461
13687,19921230,24955,7816832,52,112797
13687,19921230,190348,5411035,56,86300
18091,19921228,62795,8701060,1092,105467
24688,19921028,14510,2652437,1265,85470
24688,19921028,135651,1669783,276,101199
16748,19920320,124735,5574824,673,105583
12778,19920320,139900,5703306,830,116394
12778,19920320,89826,8269244,187,108949
12778,19920320,91325,4430733,1596,78979
3622,19920227,134455,6340588,210,89367
27421,19920726,74928,1522336,203,114175
27421,19920726,105728,6934880,1527,104023
2131,19920329,76284,1746748,131,75616
15661,19921109,118719,3475420,423,104262
24982,19921028,174893,6557009,1853,118073
24982,19921028,83254,3216850,153,74235
1264,19921004,150143,1771812,198,71588
1264,19921004,43564,746242,1509,90453
2455,19920707,99749,4847507,1954,104924
22162,19920130,180346,5705360,335,85580
11402,19920412,187434,5020719,585,91285
2416,19920125,166540,7316183,829,96392
2416,19920125,101823,3576647,168,109489
2416,19920125,1595,3741475,1066,89795
19723,19920311,148336,2055730,1609,83059
19723,19920311,75329,5347712,1966,78259
14431,19920117,59395,663651,923,81263
863,19920226,188449,7458121,1795,92246
1318,19921109,82343,2361755,668,79520
1318,19921109,138259,508522,1108,77835
1318,19921109,78289,506912,1406,76036
24979,19920706,191398,1621945,56,89363
24979,19920706,169649,842133,67,103118
24535,19920404,98395,682761,1788,83603
26126,19920612,45861,8130870,73,108411
10339,19920826,192791,5967846,1049,113027
10339,19920826,35821,6957007,493,105409
10339,19920826,28883,6995668,307,108712
6049,19920401,43529,288613,1529,88351
23194,19920807,87665,5506663,1873,99159
23194,19920807,134148,4564242,935,70928
9161,19920729,50354,5624357,293,78261
9161,19920729,91248,247848,363,74354
9161,19920729,766,333352,1588,100005
4627,19921222,192108,4469172,1852,72006
4627,19921222,81266,4365410,1707,74835
2489,19921215,160234,3235575,114,77653
2489,19921215,57007,4241600,688,57840
17413,19920128,146125,229539,1842,70267
17413,19920128,106115,4550585,1067,67266
5458,19920312,29873,2141809,1935,108172
5458,19920312,65893,7807338,1743,111533
7085,19920321,96437,425728,292,86005
7085,19920321,4226,678132,394,67813
7085,19920321,18236,3999406,1165,69253
7085,19920321,85614,6334455,140,95976
23341,19920820,195667,4663998,497,105759
28120,19920528,195753,3477498,1584,110925
7129,19921025,59034,1278029,1264,59581
29953,19921031,162537,3958836,373,95971
961,19920322,129075,2813170,1618,66244
11014,19920527,190034,224806,63,67441
11014,19920527,91343,2245694,1583,80060
11014,19920527,188140,1094272,80,73688
3562,19921027,54167,3884819,450,67269
26491,19921127,106232,2600283,729,74293
26491,19921127,4789,1693780,697,101626
7276,19921012,27551,7172446,999,88713
7276,19921012,187083,1490681,417,70204
1504,19920121,166983,3653064,1256,122998
2306,19921224,158902,3651195,275,117654
17344,19921106,36598,1381131,839,92075
27707,19920617,168853,2825119,923,115311
27707,19920617,109021,908477,282,61801
12898,19920405,90886,1114866,785,112612
617,19921211,128081,2854771,1307,66544
617,19921211,49519,1295225,1470,88110
617,19921211,62206,3738240,1153,70092
617,19921211,158642,2499940,139,102038
10513,19920916,67053,4798315,713,61203
10513,19920916,145091,5286226,609,68165
4435,19921205,78063,4580664,996,62463
4435,19921205,186984,6834234,498,124258
20539,19920703,33659,7963250,1529,95559
8827,19920426,23366,893526,188,77361
8827,19920426,198475,6854035,228,94408
17725,19920703,184329,4897153,1834,84799
17725,19920703,12860,1930644,869,106371
17987,19921018,96742,1533568,271,104324
17987,19921018,134416,6822728,1549,87024
16945,19921025,139985,7937921,1763,121498
28171,19920318,104209,3275640,819,72792
1736,19920828,183092,5052887,1767,70505
19876,19920606,33062,3980240,787,59703
19876,19920606,134122,4418690,56,69367
19876,19920606,182189,381354,205,76270
26285,19921005,41195,1002119,189,68171
9796,19920109,127475,1502470,1037,90148
29395,19920729,106208,3642600,48,72852
9299,19920723,34190,890358,299,67451
17012,19921229,85938,188545,19,115435
13597,19920307,68518,2060302,1553,89190
13597,19920307,178131,3673336,513,72547
13597,19920307,18045,3908979,988,57782
4826,19920317,124586,1420531,315,96634
24454,19920217,119,2955419,53,61146
24454,19920217,63942,3621286,1579,114356
29651,19920304,147059,3360179,1601,66363
29651,19920304,16046,1809597,29,57722
29651,19920304,71428,1679304,1204,83965
29651,19920304,113346,6796700,351,81560
29651,19920304,54795,5023647,1258,104987
29780,19920429,144306,2700600,1895,81018
29780,19920429,50833,7492086,1969,107029
29780,19920429,12186,1207998,1126,65890
14923,19920521,160859,767940,657,115191
14923,19920521,156209,2603781,466,75912
14923,19920521,178063,3131068,178,68463
5023,19921009,87816,6132954,1189,108228
28867,19920903,52701,4630360,775,99222
6574,19920527,95573,621153,730,94114
6047,19920102,115908,961950,348,115434
6047,19920102,61538,4453604,1950,89971
6047,19920102,67950,6265942,867,115077
18397,19920828,79274,6018202,1397,75196
12344,19920527,187774,1675593,1489,111706
676,19920215,58749,7607981,634,102464
676,19920215,186287,815728,1213,82396
676,19920215,63734,7130466,41,101863
694,19921229,168947,6717112,1538,120956
1949,19920305,8285,3307772,1268,71596
21049,19921105,27912,4918079,1296,110394
24395,19920709,62069,1010438,232,61863
6460,19921025,30360,3193641,180,77421
6460,19921025,56497,5668611,931,87209
6460,19921025,133049,5301996,442,64922
24851,19921113,60189,4251966,515,68950
460,19920517,149095,3737742,88,68645
460,19920517,23226,2730546,779,68953
14363,19920616,16436,2276139,1876,81145
29296,19920804,66992,575943,971,117539
29296,19920804,127532,6238120,1701,93571
10153,19921113,155999,402778,1077,123299
10153,19921113,72995,1574392,304,118079
5123,19920206,126402,2379714,1690,85704
5123,19920206,24054,4401225,90,58683
10492,19920304,156597,982232,811,99215
20492,19920104,16267,1757141,1946,70995
29462,19920408,133011,626406,1500,62640
6622,19920925,113571,5704452,1959,95074
18535,19920830,23707,1467630,32,97842
18535,19920830,37346,503069,395,77000
18535,19920830,70417,6254444,947,83244
29933,19921108,194744,5279022,1049,110324
29933,19921108,124475,6597668,883,89968
10600,19920323,184101,355530,1076,71106
1075,19920912,53841,4264539,1130,107690
26506,19921108,53106,2075836,1546,63546
26506,19921108,180301,4102461,554,82878
14893,19920916,194805,7599200,1675,113988
11041,19921128,78835,1632447,539,108829
2966,19920119,196588,8422900,468,101074
2966,19920119,40587,3892273,490,91654
2966,19920119,127265,1023469,1437,77535
2966,19920119,135034,4489926,866,64141
1822,19920830,180846,2289085,1432,115610
4786,19920916,157593,3104759,1151,99035
11551,19920830,127920,4242569,1059,116875
11551,19920830,36157,541109,1958,65589
11551,19920830,60909,2036321,1913,112194
3964,19920821,113942,6708874,1869,117356
3964,19920821,192032,3259687,1350,67441
25205,19921201,189414,6102341,480,90204
25205,19921201,74409,4880635,1426,83004
6596,19921129,43171,4345263,739,66850
6596,19921129,22825,7536599,810,104869
25090,19920415,80393,6180255,200,82403
25090,19920415,159856,2682190,279,114951
1624,19921024,144447,738262,104,89486
25951,19920120,107825,7723503,1103,109969
25951,19920120,180878,6011772,301,117532
25951,19920120,6886,8258005,1863,107572
10663,19920514,29896,6573204,153,109553
15095,19920402,118530,7278091,1654,92911
15095,19920402,127637,4404610,1094,99877
22234,19920811,169778,369554,272,110866
16228,19920422,175918,2791474,943,119634
17135,19920425,81216,5631675,31,71832
15188,19920822,180641,6714396,444,103298
16730,19920112,189085,4832513,1042,70444
16730,19920112,143716,4828644,1387,105582
23189,19920913,79796,4972212,1832,106547
6181,19920711,84632,2586608,497,96997
6181,19920711,175449,4332458,1855,91466
6005,19920428,85125,870334,1837,66607
6005,19920428,17887,2501563,1174,108292
18784,19920618,126677,1502636,870,102220
29482,19921102,173809,7565090,98,112968
16780,19920407,183067,5405282,1289,69003
16780,19920407,193322,566128,1319,84919
16780,19920407,129851,4702125,401,112851
22687,19920402,20898,6548004,1325,109133
28039,19920618,129534,4690590,398,93811
28039,19920618,73054,905858,1273,61623
18203,19920529,134564,3836544,205,95913
10253,19921130,76137,3562016,716,66787
24739,19920117,197641,347728,1494,104318
22624,19920802,61394,1219851,1793,81323
22624,19920802,54569,5225810,1696,91413
2119,19921130,196997,8824073,553,125639
2119,19921130,118399,2267824,420,85043
23947,19920116,179239,6459327,1774,79093
29020,19920527,3846,7373825,121,104990
29020,19920527,25050,1911098,1797,58503
29020,19920527,42654,4068264,262,95799
8797,19920213,165958,6148760,833,121437
7567,19920428,93605,2848705,169,95916
7567,19920428,19797,4419017,1548,103007
29977,19920315,101190,4288284,1419,71471
8690,19920213,166390,3172017,1135,87383
27265,19920907,24946,9167606,913,112256
27265,19920907,112744,5445894,607,105404
21095,19920113,17898,5516673,39,108953
25870,19920702,51931,8661478,1858,112975
10273,19920920,30544,147454,1104,88472
21622,19920323,124231,2259414,412,75313
21622,19920323,163573,2592326,1020,98194
18443,19920408,122599,6260958,1413,97295
18443,19920408,112238,6126127,1113,75013
28036,19920317,99109,542969,956,66486
28036,19920317,41780,7500073,408,103306
3229,19920723,142349,1101941,587,83480
16414,19921005,177380,3060498,1095,87442
16414,19921005,81690,4468427,22,100301
18074,19920225,189693,7059452,685,106961
18074,19920225,158889,4199629,444,116872
18074,19920225,25630,5082243,1135,93337
9026,19920625,99110,2440042,79,66546
3025,19921007,95985,8320116,460,118858
19339,19920702,128129,3780311,1620,69427
19339,19920702,62898,9211405,1036,111653
29138,19920112,49807,6675840,1669,105408
19348,19920723,129494,150825,294,91409
19348,19920723,162584,4281108,684,98794
19348,19920723,135124,2897800,1808,69547
19348,19920723,17929,5248946,188,110815
29390,19920131,68635,1763993,1718,96217
29390,19920131,146958,2977350,175,120297
29390,19920131,108224,2439795,1685,73933
3452,19920403,1577,439135,178,88714
3452,19920403,99628,7734450,1598,97657
3452,19920403,142481,3135321,650,91408
24262,19920729,113688,1361344,444,102100
29171,19921001,72146,3099484,493,67088
16310,19921116,68981,772192,944,116998
16310,19921116,162020,865616,1209,64921
11827,19920715,93943,8162265,1072,116216
6232,19920129,184052,4657805,197,68163
6232,19920129,157685,5520810,498,104560
27458,19920423,164610,3282235,1967,100476
21199,19920228,23348,4908643,1518,76280
21199,19920228,178580,328398,197,99514
28111,19921021,193009,1432600,1936,66120
29446,19921128,103419,2927319,1208,85344
29446,19921128,153521,2991588,753,94471
19421,19920222,38097,5021221,1196,62105
19421,19920222,147309,3987522,421,81378
7894,19921113,32705,3930480,387,98262
