"s_nation","lo_custkey","lo_orderdate","lo_partkey","lo_revenue","lo_supplycost"
"IRAN",18751,19920808,125208,5005558,73992
"IRAQ",20089,19920203,192907,1175941,119994
"JORDAN",25054,19920731,13495,5298739,84509
"IRAQ",11159,19920222,174951,8825038,121557
"EGYPT",14080,19920210,88877,8594197,111952
"JORDAN",23567,19921117,186063,4616923,68943
"IRAQ",8788,19920721,26060,2169332,59163
"IRAQ",29764,19920219,21661,940100,94959
"JORDAN",548,19920115,30287,3615321,73036
"IRAQ",12796,19920328,11030,2823090,56461
"IRAN",6763,19920712,90821,2536548,108709
"EGYPT",1061,19921013,78788,6406344,106006
"IRAN",18508,19921228,65840,7945696,108350
"SAUDI ARABIA",14543,19920119,123093,3093801,66965
"JORDAN",16000,19920908,129447,4576964,88586
"SAUDI ARABIA",4162,19920210,111383,2788760,83662
"IRAQ",25241,19920708,120583,2357262,96214
"IRAQ",15728,19921106,100299,1948935,77957
"IRAQ",19775,19920520,18381,764035,77962
"SAUDI ARABIA",19775,19920520,183888,5410838,118312
"SAUDI ARABIA",5783,19920916,36030,4070850,57961
"JORDAN",26546,19921211,193498,3781380,95489
"JORDAN",9035,19920608,77140,3981486,67028
"SAUDI ARABIA",14713,19920713,29305,1466348,74058
"IRAN",8893,19921216,76434,705215,84625
"EGYPT",8893,19921216,25959,1662525,113097
"IRAN",5761,19920911,94601,5528754,95736
"IRAN",1147,19921102,150178,5175508,73690
"IRAN",23434,19920302,155097,5760450,69125
"EGYPT",11830,19921010,28664,4257180,95559
"IRAQ",11830,19921010,145392,711508,86243
"SAUDI ARABIA",23596,19920625,6060,1243319,57963
"IRAQ",8258,19920520,86827,533263,108829
"IRAQ",8258,19920520,124710,3642891,104082
"IRAQ",24850,19920125,57513,3602749,88230
"EGYPT",28217,19920409,23236,5738188,69553
"EGYPT",18340,19920526,51160,5333568,66669
"SAUDI ARABIA",2530,19921117,156309,2568129,81918
"IRAN",15310,19920811,117165,4213218,70929
"IRAN",4180,19920310,141969,2189935,120657
"IRAQ",2728,19921203,91873,369244,111892
"IRAN",13651,19921108,87368,5711487,81321
"SAUDI ARABIA",9826,19920904,84493,5265774,88649
"IRAN",27676,19920629,32400,2480928,79944
"IRAQ",18943,19920928,111355,5816551,81981
"JORDAN",14338,19920625,166749,4176202,108944
"IRAQ",14338,19920625,161598,813199,99575
"IRAQ",18367,19921214,7865,2304718,106371
"IRAN",27994,19920213,161871,7271456,115972
"IRAQ",2917,19920412,107466,294692,88407
"EGYPT",12091,19920405,131074,3719665,66304
"IRAQ",7024,19921124,29580,1056706,90574
"IRAN",11005,19920429,63286,5246976,74956
"IRAN",20467,19920201,581,4065455,88894
"EGYPT",24658,19920413,157220,6386100,76633
"IRAN",12718,19920608,7355,5428105,75741
"SAUDI ARABIA",23447,19920909,193769,745104,111765
"SAUDI ARABIA",1177,19920104,63919,6524283,112974
"JORDAN",1177,19920104,54512,5461283,87990
"IRAQ",20539,19920829,83764,4152677,104865
"IRAN",20539,19920829,28115,4956858,62586
"IRAN",12814,19920329,153683,7294056,104200
"SAUDI ARABIA",15626,19921030,81315,256669,77778
"IRAN",15626,19921030,173062,3448312,68103
"IRAN",19006,19921004,40440,811698,82826
"IRAQ",9133,19920521,105207,3682663,72732
"EGYPT",15011,19920307,180495,7330754,94529
"EGYPT",29998,19920105,130307,1069840,80238
"EGYPT",2036,19921130,190278,4741055,82096
"IRAN",26612,19921229,162959,8718648,121317
"SAUDI ARABIA",7834,19920926,1221,2356662,67333
"JORDAN",17962,19920209,55759,840227,102885
"JORDAN",8149,19920918,124891,2299068,114953
"JORDAN",25085,19921116,86771,522057,105466
"EGYPT",803,19920920,175039,4148647,66841
"SAUDI ARABIA",18416,19921216,169359,1142680,85701
"EGYPT",24053,19920103,125309,3269035,80058
"JORDAN",12847,19920502,67963,7758597,115857
"EGYPT",14941,19921124,55174,4359725,67750
"SAUDI ARABIA",176,19920809,97521,902000,91111
"IRAQ",22612,19921119,136535,1232079,94291
"JORDAN",20176,19920208,115950,3660598,117957
"IRAN",17512,19920201,115193,5920131,72491
"IRAQ",1699,19920227,145446,6869572,89486
"SAUDI ARABIA",20693,19920212,185345,1541906,85820
"EGYPT",248,19920611,71585,2593262,93394
"IRAN",11089,19921231,100755,351150,105345
"SAUDI ARABIA",22342,19920825,117456,3465554,88407
"SAUDI ARABIA",27946,19921016,120774,3230586,107686
"SAUDI ARABIA",3362,19920908,152260,2572029,78735
"JORDAN",1195,19920820,102399,412008,84083
"IRAQ",21850,19920508,16333,244868,74959
"IRAN",14638,19921007,138355,696675,83601
"SAUDI ARABIA",12293,19920422,144671,3602907,102940
"SAUDI ARABIA",27964,19921110,36209,793623,68712
"SAUDI ARABIA",11935,19921221,166313,6344826,82758
"SAUDI ARABIA",2116,19921222,28622,4406862,93037
"SAUDI ARABIA",16843,19920723,31616,7583289,92856
"JORDAN",25265,19920211,12829,8709100,104509
"IRAQ",19675,19920209,165565,7425570,97833
"SAUDI ARABIA",22331,19920711,18788,1013827,102406
"JORDAN",25672,19920727,5114,4891728,61146
"JORDAN",15562,19920525,53281,4112620,74056
"JORDAN",15562,19920525,86408,4919443,83664
"SAUDI ARABIA",15562,19920525,44385,3816649,79762
"IRAQ",11504,19921211,59368,1327360,79641
"EGYPT",10093,19921216,119319,1457419,80298
"JORDAN",17533,19921003,11653,306671,93879
"IRAQ",12718,19920614,26077,2507675,60184
"IRAN",15010,19921017,15909,4562250,109494
"IRAQ",15709,19921206,120558,773489,94713
"JORDAN",20926,19921215,80136,3794842,66967
"IRAN",24566,19920518,78692,4584373,100241
"JORDAN",7796,19921121,97537,1687983,92071
"IRAQ",16799,19920419,157788,365464,110746
"EGYPT",9871,19920716,90952,2475318,116577
"JORDAN",19196,19921006,125561,2221184,95193
"IRAQ",19196,19921006,88691,6584384,100781
"IRAQ",4688,19920519,174795,5497182,112187
"IRAN",4688,19920519,32961,7795539,113637
"IRAN",7813,19920224,195545,1148378,98432
"IRAN",7769,19920614,56798,5439849,105287
"SAUDI ARABIA",1838,19920212,34138,1260824,64327
"IRAN",27670,19920801,199950,4667736,122997
"IRAN",15254,19920528,191790,8298693,112907
"SAUDI ARABIA",19520,19920222,57747,511422,102284
"JORDAN",28430,19920508,180356,6032670,86181
"IRAQ",29230,19920226,184222,4049282,78373
"SAUDI ARABIA",15178,19921109,129085,4344912,66844
"JORDAN",19036,19920319,63990,6893676,117239
"SAUDI ARABIA",14417,19920427,107136,3960945,68587
"IRAN",5374,19921226,164016,534604,64800
"IRAQ",22129,19921119,46765,5703584,102705
"IRAN",28138,19920215,85016,5005050,60060
"JORDAN",27881,19920130,110593,5772924,96215
"IRAQ",27881,19920130,129741,2454245,106244
"EGYPT",17573,19920112,131411,1856381,86544
"JORDAN",19870,19921012,95662,3573914,99459
"EGYPT",17444,19920220,126644,8353200,100238
"IRAQ",13700,19920331,14100,3776508,60846
"SAUDI ARABIA",27922,19920717,197377,7371850,88462
"JORDAN",25849,19921127,71662,3267320,98019
"EGYPT",13325,19921024,155609,8239770,99876
"EGYPT",11714,19920611,80238,3898336,73093
"JORDAN",4412,19920712,23971,2414191,113698
"IRAQ",8150,19920818,46367,3120543,78801
"SAUDI ARABIA",908,19921201,21567,5805384,89313
"IRAN",5107,19920502,39918,4966193,111474
"EGYPT",29401,19920213,55172,3755730,67630
"EGYPT",18118,19920421,5804,6367295,102588
"IRAQ",24880,19921109,44128,3752420,64327
"EGYPT",8308,19921017,8860,3466965,106131
"IRAN",2890,19920227,171832,5277416,114229
"EGYPT",20873,19920803,36841,4089032,106670
"IRAQ",22211,19920423,156830,4528392,113209
"IRAN",14423,19921107,71314,6235038,77118
"JORDAN",18733,19920929,148158,5427675,72369
"EGYPT",2570,19920601,31436,6426921,82045
"EGYPT",18943,19921108,156101,4859820,69426
"IRAQ",6013,19920621,7756,7986000,99825
"SAUDI ARABIA",24902,19920808,87614,6566601,96096
"IRAQ",27020,19921026,125197,3299913,73331
"IRAN",24508,19921018,77546,1194455,91412
"IRAN",18730,19920823,92039,4344760,61861
"IRAN",2347,19920113,11295,4657485,72377
"EGYPT",12010,19920930,108153,919630,69669
"SAUDI ARABIA",13363,19921223,150052,3382191,66123
"JORDAN",12749,19920807,157276,3658492,79996
"EGYPT",11248,19920608,83563,459328,92793
"IRAN",2707,19920713,25533,721972,87511
"IRAN",4300,19920529,176789,3171826,111946
"IRAQ",12550,19920502,122588,7015686,96634
"JORDAN",10003,19920421,160997,203741,123479
"EGYPT",1706,19920124,158897,3485395,117353
"IRAQ",12170,19920323,96221,2862901,73033
"JORDAN",17383,19920314,137886,2285569,115432
"IRAQ",1567,19920303,113884,4133582,113872
"EGYPT",3172,19920212,28408,264607,80184
"SAUDI ARABIA",15074,19920326,173744,7089186,109064
"SAUDI ARABIA",8765,19921109,196204,2574396,78012
"IRAQ",15328,19920118,140374,3080497,84862
"SAUDI ARABIA",29599,19920130,37664,1601660,96099
"IRAQ",805,19920826,145618,2162693,99816
"EGYPT",20915,19920712,147214,4666477,75672
"EGYPT",20915,19920712,19290,5746546,72557
"IRAQ",550,19920511,107617,5790110,97476
"IRAN",3655,19921025,143587,6033146,97834
"SAUDI ARABIA",24556,19921218,122938,1176558,117655
"IRAN",12184,19920802,51712,166371,99822
"IRAQ",16729,19920318,188005,2951100,65580
"EGYPT",16840,19920902,47217,345770,69852
"JORDAN",27022,19921208,152496,5825419,92909
"EGYPT",23935,19920923,121940,5826961,117716
"IRAQ",6211,19920129,124689,2544814,102820
"IRAN",11363,19920603,143354,3834328,83841
"IRAQ",15814,19920828,68098,2638572,63965
"EGYPT",15814,19920828,138757,4047620,107745
"IRAQ",463,19921210,63559,6851475,91353
"EGYPT",14680,19921227,115353,4789225,82101
"JORDAN",3859,19920311,10658,6056557,94119
"IRAQ",7232,19920214,31414,5010306,80724
"JORDAN",9944,19920210,132363,4834922,83721
"EGYPT",2957,19920820,72527,6680361,89971
"IRAN",2957,19920820,137312,3173577,80958
"EGYPT",16090,19920719,197036,5329773,67981
"IRAQ",14665,19921226,21174,216843,65710
"SAUDI ARABIA",20782,19921122,153505,7483917,93510
"IRAN",12982,19920614,178554,7199545,97953
"EGYPT",13157,19921106,24469,2458063,83607
"EGYPT",18019,19921125,34320,2980264,75259
"EGYPT",18787,19920922,70748,5156220,103124
"SAUDI ARABIA",19178,19921213,49689,4866879,98320
"EGYPT",19178,19921213,112391,962725,84203
"SAUDI ARABIA",28433,19921111,12463,4221286,82527
"IRAN",4639,19921220,76870,3139679,110812
"EGYPT",14267,19920811,184975,5506299,123598
"IRAN",24607,19920926,116092,4986405,66485
"JORDAN",2194,19921105,59783,1552816,104566
"IRAN",12622,19920708,51146,5268466,65828
"SAUDI ARABIA",13289,19920311,64129,428503,65587
"IRAQ",4837,19920102,20170,2180340,65410
"JORDAN",4837,19920102,63473,6115052,86188
"IRAN",11971,19920906,59594,776795,93215
"SAUDI ARABIA",5284,19920404,45008,3962574,57180
"SAUDI ARABIA",15802,19920802,48915,6827502,111834
"IRAN",24784,19921007,184237,4054854,79273
"JORDAN",893,19921203,20191,3266898,66671
"JORDAN",18286,19920218,31234,116523,69913
"SAUDI ARABIA",18902,19920310,125995,2772798,121259
"EGYPT",17455,19920603,104179,347851,70990
"IRAN",23686,19920131,39872,2870002,108712
"SAUDI ARABIA",11534,19920919,96525,3429506,91291
"IRAQ",26033,19920123,21616,4520573,92256
"IRAN",26033,19920123,112893,9434155,114353
"IRAQ",15991,19921002,941,6564674,110516
"EGYPT",1252,19920530,44812,5739498,105408
"IRAQ",28673,19920720,42269,5104249,72675
"IRAQ",187,19921026,22244,3463732,69974
"EGYPT",4274,19920612,101569,6996844,94233
"IRAQ",17317,19921122,70816,1061365,107208
"IRAN",15796,19920121,57065,408824,61323
"IRAQ",3001,19920414,96270,3510100,75976
"JORDAN",3409,19921013,77111,5440550,65286
"IRAQ",25936,19920213,23518,4324530,86490
"IRAQ",14467,19920614,3346,3373218,74960
"IRAN",28267,19921113,169097,3614879,69965
"IRAQ",18655,19920917,138467,7376754,90327
"JORDAN",23761,19920527,8070,191701,58684
"SAUDI ARABIA",21544,19921220,76080,2927453,63364
"IRAN",24914,19920211,36208,3700342,68652
"IRAQ",12032,19920309,83195,4782273,70691
"IRAQ",27527,19920906,103695,1345362,101921
"SAUDI ARABIA",23158,19920324,91948,2521922,116396
"SAUDI ARABIA",29030,19920816,10683,5622503,95620
"SAUDI ARABIA",21331,19920717,40283,5137776,73396
"SAUDI ARABIA",9892,19921008,33330,3627020,75799
"IRAQ",23506,19921208,56152,1883855,66489
"IRAN",29699,19920703,66640,1767304,96398
"IRAN",5572,19920307,7904,5504552,108714
"SAUDI ARABIA",24043,19920416,7572,869987,88774
"IRAQ",24040,19920926,105657,8146985,99759
"IRAQ",9907,19921118,113867,5454494,112851
"IRAN",17722,19921107,193567,8055376,99633
"SAUDI ARABIA",10058,19921128,28252,3037963,70815
"SAUDI ARABIA",23260,19920217,160151,1816725,72669
"JORDAN",23260,19920217,50900,8062520,111054
"IRAN",26128,19920610,78368,5598164,80781
"IRAN",3010,19921123,154457,6650380,90687
"EGYPT",4348,19920201,22752,7385647,100485
"IRAN",8615,19920721,150316,270529,81978
"IRAN",26005,19921016,162599,7164776,99695
"EGYPT",4363,19920913,73679,490842,99160
"SAUDI ARABIA",3512,19920226,140137,5767937,70627
"JORDAN",4561,19921204,20922,8940004,110575
"SAUDI ARABIA",11546,19920807,189148,4824846,74228
"JORDAN",12358,19920804,33259,834575,71535
"SAUDI ARABIA",21505,19920801,123777,6952772,108046
"IRAN",27085,19921020,176379,1309833,87322
"EGYPT",12058,19921017,115556,1555834,94293
"IRAN",24956,19921030,124871,6256371,113752
"IRAQ",4877,19921209,94019,702015,60780
"SAUDI ARABIA",2123,19920425,111445,6708362,87386
"EGYPT",5743,19920723,129003,1548000,61920
"SAUDI ARABIA",28117,19920323,135211,5305115,74772
"SAUDI ARABIA",17912,19921003,3955,2914833,111537
"EGYPT",27430,19921008,103689,6303540,101560
"IRAN",17446,19920118,1917,3565063,109134
"SAUDI ARABIA",29030,19921026,152331,4202556,82999
"SAUDI ARABIA",29030,19921026,138355,2867514,83601
"SAUDI ARABIA",29689,19920802,157283,4644070,80416
"IRAQ",8357,19920229,16153,2672875,64149
"EGYPT",3014,19920816,147894,2524457,116513
"SAUDI ARABIA",15031,19921008,56674,3675530,97840
"JORDAN",21836,19920813,126937,8166020,117835
"IRAN",21836,19920813,14224,1138220,68293
"IRAQ",13457,19920126,156161,843491,73029
"SAUDI ARABIA",3185,19920401,129298,5723274,79637
"JORDAN",14701,19920411,139747,893370,107204
"IRAQ",25012,19921015,151484,760062,92128
"SAUDI ARABIA",15187,19921104,144102,4355180,68766
"IRAQ",15586,19920617,162401,2724850,87804
"IRAQ",5318,19921015,44540,5964881,89072
"EGYPT",23536,19921023,157237,4400382,77653
"SAUDI ARABIA",12688,19920711,97424,1970088,85285
"EGYPT",6166,19921222,74434,5633720,84505
"JORDAN",6166,19921222,161268,1954012,79755
"EGYPT",26101,19921114,46619,156561,93936
"JORDAN",6937,19920709,94214,2658062,72492
"SAUDI ARABIA",3376,19920805,151912,5196505,117834
"EGYPT",19564,19920430,145019,1042729,63840
"JORDAN",610,19920101,38999,1726749,116279
"SAUDI ARABIA",24260,19921129,70273,5726501,74596
"SAUDI ARABIA",21010,19920210,154945,395988,119996
"EGYPT",26020,19921120,48105,4747374,63186
"IRAQ",21130,19920421,148116,5590056,69846
"SAUDI ARABIA",20491,19921109,34871,2123703,108352
"IRAQ",17752,19920416,64212,3376898,70572
"EGYPT",10831,19921101,88065,1668047,63183
"EGYPT",1649,19921009,154115,4676440,70146
"IRAN",15115,19920504,43083,3488672,61564
"SAUDI ARABIA",3281,19920805,160684,7772549,104680
"SAUDI ARABIA",27514,19920420,154396,5969805,87023
"SAUDI ARABIA",23759,19920707,13287,3120728,72016
"IRAQ",6565,19920715,4369,4866781,76401
"SAUDI ARABIA",8629,19920130,150397,3868873,86843
"JORDAN",2132,19920402,185529,4746688,96871
"SAUDI ARABIA",11443,19920713,58175,2606291,67990
"SAUDI ARABIA",5981,19920506,90239,4746057,73753
"JORDAN",1096,19920121,77422,1939596,83965
"IRAQ",20698,19921004,153264,5938208,79035
"JORDAN",3167,19920517,144920,2554396,117895
"IRAQ",20815,19920214,176811,3398058,113268
"JORDAN",6173,19920328,92904,2602546,113814
"IRAQ",15487,19920806,10195,4310241,66311
"IRAN",24557,19920701,171308,3649627,82758
"IRAQ",14300,19920926,156120,3609512,70567
"IRAN",322,19920831,134943,6266113,118676
"IRAN",22997,19920430,35064,4154091,59943
"EGYPT",24280,19920826,21219,4740993,68412
"IRAN",20840,19920423,86132,1118130,67087
"EGYPT",20840,19920423,111224,5992052,74113
"SAUDI ARABIA",4846,19921103,18096,3212637,60845
"JORDAN",9626,19920311,37157,765905,65649
"JORDAN",9626,19920311,146537,1881233,95011
"SAUDI ARABIA",16645,19920104,70162,3962560,67929
"JORDAN",10900,19920813,21547,2446587,88112
"IRAQ",24019,19920823,84264,5260167,74895
"IRAN",1204,19920408,184634,7390109,103117
"EGYPT",19049,19920107,128603,1776812,97896
"IRAQ",16679,19920301,199181,1520853,76810
"SAUDI ARABIA",27674,19920326,112273,503825,77116
"SAUDI ARABIA",22372,19921031,195014,768543,66540
"IRAN",9559,19921118,102512,1799237,90870
"IRAN",12529,19921213,137930,1542857,118075
"SAUDI ARABIA",29554,19920214,113185,3202735,71890
"IRAN",8300,19920323,54808,3349320,105768
"JORDAN",6526,19920714,56036,4124860,59521
"IRAQ",3752,19920404,109089,3261297,65884
"JORDAN",7348,19920624,98353,4502698,81081
"IRAQ",5182,19920513,77420,3596959,83845
"IRAN",21799,19920614,60253,5645252,72795
"JORDAN",6691,19920731,181037,2906878,67081
"JORDAN",17942,19921116,113597,3826761,96635
"IRAN",5753,19921105,158463,6694424,91287
"JORDAN",21062,19920409,61115,4534727,64566
"IRAQ",10334,19921104,134274,3885561,78496
"EGYPT",7537,19920304,180470,1823352,93028
"SAUDI ARABIA",14749,19920129,172372,1588807,86662
"EGYPT",4039,19921003,131560,7090399,95493
"SAUDI ARABIA",4039,19921003,114617,6784234,97896
"IRAQ",21637,19920425,131736,1732375,106063
"SAUDI ARABIA",5864,19920213,199613,2014029,102756
"SAUDI ARABIA",11302,19920325,122213,988168,74112
"IRAQ",14680,19920711,10167,1066388,64629
"IRAQ",4796,19920814,11017,3674919,55680
"EGYPT",21095,19920722,171520,315120,95491
"EGYPT",23452,19920323,27289,5298115,72976
"EGYPT",520,19920103,78140,5143444,67088
"EGYPT",18940,19920912,82321,390996,78199
"JORDAN",18940,19920912,170702,1930470,106362
"EGYPT",26888,19921030,126520,765527,92791
"EGYPT",23095,19921215,158495,4719502,93209
"JORDAN",23095,19921215,16147,3295734,63788
"IRAQ",14374,19920602,29909,6987820,110334
"IRAN",15203,19921028,43945,3887438,113336
"SAUDI ARABIA",23371,19920918,115293,392487,78497
"IRAN",19609,19920406,171041,3705317,66722
"IRAN",4000,19920910,95157,2281257,69129
"IRAN",22885,19920121,56583,3470213,92374
"EGYPT",25573,19920924,20300,4228339,73218
"IRAQ",25573,19920924,168429,2641448,89845
"EGYPT",25270,19920806,128525,6851023,93211
"IRAN",22519,19920113,184906,5574520,119454
"IRAN",3316,19920408,19775,5646973,101686
"IRAN",22424,19921201,182445,5388808,91646
"SAUDI ARABIA",5911,19921107,98114,2179735,66726
"JORDAN",6010,19920501,96716,7535924,102762
"IRAN",6010,19920501,160312,5298488,82338
"IRAQ",8485,19920111,170408,4201612,88704
"IRAN",11515,19920310,104885,2267856,113392
"IRAQ",15250,19920830,163222,6297578,77113
"JORDAN",15250,19920830,55935,6926476,113455
"EGYPT",15250,19920830,81427,6478732,84505
"IRAN",19819,19921023,94763,861302,105465
"SAUDI ARABIA",15493,19921027,121753,8433612,106485
"IRAN",208,19920725,66167,3141119,67989
"IRAN",24121,19920520,193689,1960948,106960
"EGYPT",17036,19920118,34487,5293591,85288
"SAUDI ARABIA",5644,19920306,104622,3415902,97597
"IRAQ",21187,19920425,173318,5234108,83478
"EGYPT",14150,19920108,177579,656001,99394
"IRAQ",24220,19920728,83269,2003616,75135
"IRAN",7927,19920606,109306,4036655,78918
"EGYPT",6386,19920412,56392,6474968,80903
"EGYPT",13301,19920506,87640,7089999,97658
"JORDAN",23611,19920818,58721,3492137,100783
"JORDAN",19085,19921114,26427,5278338,81205
"IRAN",26834,19920204,144211,4225036,75312
"JORDAN",4333,19921231,8468,5781132,82587
"IRAN",13792,19921221,128148,4424638,70568
"IRAN",15890,19920128,173529,2062443,96151
"IRAQ",3484,19920328,87623,956708,96637
"JORDAN",4318,19920219,187945,3220176,121976
"IRAQ",5272,19920426,34486,1252863,85228
"EGYPT",24583,19920426,63978,4854925,116518
"JORDAN",9974,19920731,89582,6845802,94294
"IRAQ",24314,19921026,181328,6201008,84559
"IRAQ",2456,19920621,50422,5978261,82345
"JORDAN",21049,19920511,66176,3883378,68530
"IRAQ",832,19921110,71361,3655995,79941
"JORDAN",832,19921110,84715,3498003,101982
"SAUDI ARABIA",13234,19921223,104577,3099877,94894
"SAUDI ARABIA",6152,19920501,8435,4344652,80605
"IRAQ",28948,19921128,63766,339032,103785
"JORDAN",12131,19920413,77544,745554,91292
"IRAQ",27217,19920219,111403,5799040,84864
"SAUDI ARABIA",4513,19921012,107778,707164,107146
"EGYPT",9311,19921105,170868,4750207,116331
"IRAN",18464,19921208,83783,2448757,106006
"EGYPT",19909,19920130,197486,4908788,95008
"IRAQ",22811,19920722,114184,4270313,71890
"SAUDI ARABIA",24124,19921126,45648,5737104,95618
"JORDAN",28798,19920624,187198,6234456,77111
"SAUDI ARABIA",7360,19920504,30592,3501957,91355
"EGYPT",15091,19921011,73927,2822866,114055
"SAUDI ARABIA",15091,19921011,56544,5735063,90032
"IRAN",11686,19921205,17241,2895600,69494
"JORDAN",10276,19920724,127416,2742479,86604
"IRAN",11291,19920927,105435,5761720,86425
"JORDAN",5002,19920818,112755,5656800,106065
"IRAQ",6344,19920811,191565,3409200,99393
"SAUDI ARABIA",18503,19920521,35138,2655996,64387
"EGYPT",21317,19920123,48660,2707374,96519
"IRAQ",18937,19920511,10773,6667729,101026
"EGYPT",3632,19920706,133036,523824,64141
"IRAN",8564,19920507,176206,5151879,76932
"JORDAN",13598,19921222,112228,5469370,74413
"IRAN",16045,19920927,97932,7260396,115795
"EGYPT",14714,19921220,172249,1585488,79274
"IRAN",3847,19920423,50159,1976505,66549
"EGYPT",8057,19920103,56218,3287788,70452
"JORDAN",21350,19921205,98957,5034615,117357
"IRAQ",21350,19921205,12648,1545033,93638
"EGYPT",12223,19920801,106815,8926869,109308
"IRAQ",28280,19920515,79171,3757605,69010
