"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"UNITED STATES",1994,147464,1209168,90687
"ARGENTINA",1992,377249,2599410,79573
"BRAZIL",1998,517960,969190,118676
"BRAZIL",1998,539087,891839,67563
"UNITED STATES",1992,389912,5100841,120114
"UNITED STATES",1994,249964,7315116,114837
"UNITED STATES",1993,517280,241290,77835
"UNITED STATES",1993,186539,5916929,97531
"UNITED STATES",1993,754130,4134877,71046
"UNITED STATES",1996,602578,2664972,88832
"UNITED STATES",1996,664424,5492470,83303
"BRAZIL",1994,672212,2955713,71050
"CANADA",1994,498969,4164161,118076
"CANADA",1994,144513,1984267,93450
"CANADA",1997,777213,359960,77410
"CANADA",1997,213471,5536455,83067
"ARGENTINA",1992,316798,506323,108886
"CANADA",1992,407537,6087165,86670
"PERU",1996,490388,6064784,82701
"ARGENTINA",1994,89503,1329817,89550
"CANADA",1995,252515,6691800,88050
"CANADA",1997,509439,2751979,86904
"BRAZIL",1993,294342,6089655,80179
"BRAZIL",1997,621873,355378,107690
"ARGENTINA",1998,588889,3227867,118671
"ARGENTINA",1998,412310,733374,73337
"ARGENTINA",1998,546085,2575423,67863
"CANADA",1992,602412,3406872,78862
"BRAZIL",1995,531038,3078748,64140
"UNITED STATES",1993,150608,5398743,99516
"UNITED STATES",1996,48593,5591346,92495
"UNITED STATES",1996,692665,1713989,99457
"CANADA",1995,532914,6553231,116813
"BRAZIL",1994,312230,2530402,74533
"PERU",1998,319103,4847428,67325
"BRAZIL",1992,194986,3129793,124858
"BRAZIL",1992,250264,1562739,72855
"BRAZIL",1997,626161,2729783,65227
"BRAZIL",1993,620229,5067927,68951
"BRAZIL",1993,75542,987918,91052
"BRAZIL",1993,34187,3013731,67270
"BRAZIL",1993,619985,6514929,114297
"ARGENTINA",1995,711556,2680459,94051
"ARGENTINA",1995,559530,4034176,95370
"ARGENTINA",1995,764854,6245759,115129
"CANADA",1993,551838,2037215,113388
"ARGENTINA",1992,735475,141981,90626
"ARGENTINA",1992,62268,1753120,73815
"UNITED STATES",1998,230835,169518,105949
"CANADA",1994,489178,776154,70029
"PERU",1993,512699,1232402,102700
"PERU",1993,465876,2597008,110511
"PERU",1993,372771,6543504,110625
"BRAZIL",1992,159173,1145918,73930
"BRAZIL",1992,15564,1497314,88773
"BRAZIL",1992,230147,4847085,64627
"UNITED STATES",1995,500979,558345,118797
"UNITED STATES",1995,744246,1393426,77412
"BRAZIL",1992,683544,7637550,91650
"BRAZIL",1992,311909,2662353,115253
"UNITED STATES",1997,636623,1543994,93575
"PERU",1997,60197,1666353,69431
"PERU",1997,524929,4083651,117234
"CANADA",1997,369008,5061853,64619
"UNITED STATES",1994,169220,4293102,77353
"UNITED STATES",1993,568268,4598001,80174
"UNITED STATES",1993,469186,4886326,69309
"PERU",1995,70560,3673344,91833
"PERU",1995,667109,2421157,64564
"PERU",1994,12150,4592736,63729
"PERU",1993,485560,6460357,92732
"CANADA",1992,763281,4694121,80655
"UNITED STATES",1992,726087,1903315,66783
"UNITED STATES",1992,134170,4214595,72250
"UNITED STATES",1997,660281,4681995,74475
"ARGENTINA",1998,89547,6023236,92192
"PERU",1993,528834,5484112,111768
"PERU",1993,626194,2812721,67209
"PERU",1993,433996,6849463,115798
"BRAZIL",1996,330991,2418288,121318
"BRAZIL",1996,137558,2935812,95733
"CANADA",1995,520764,4547517,107084
"PERU",1992,215858,2660760,106430
"BRAZIL",1997,498721,474637,103182
"BRAZIL",1997,391514,6516724,96330
"BRAZIL",1997,164092,4078685,69365
"ARGENTINA",1998,700526,6218920,91589
"CANADA",1997,761946,7324855,120474
"ARGENTINA",1996,494272,360881,75975
"PERU",1995,182616,5844917,101916
"PERU",1995,418810,5590906,103727
"BRAZIL",1996,86923,6428790,114595
"BRAZIL",1996,109462,1915840,88287
"UNITED STATES",1998,142604,7903680,98796
"CANADA",1994,97250,5622603,74835
"CANADA",1994,70746,2187126,103004
"UNITED STATES",1996,290608,6234501,95915
"ARGENTINA",1996,467214,4284176,70871
"ARGENTINA",1996,108165,2241908,70389
"UNITED STATES",1996,220349,118047,76159
"CANADA",1994,532804,4055610,110206
"PERU",1996,487114,3963924,66065
"CANADA",1994,209125,2792097,62046
"CANADA",1998,595114,4385369,72545
"CANADA",1998,201065,1576593,57963
"BRAZIL",1993,492987,1639406,118797
"BRAZIL",1993,730648,2825100,100716
"BRAZIL",1993,787308,2706823,83716
"ARGENTINA",1992,52060,4422702,60723
"ARGENTINA",1992,562595,314938,99454
"PERU",1995,665581,581502,92793
"ARGENTINA",1998,391991,5061641,124978
"BRAZIL",1993,579295,750351,82456
"BRAZIL",1993,195719,2838206,108882
"CANADA",1993,781787,702650,112125
"CANADA",1993,511051,1720488,63721
"BRAZIL",1993,377856,2846612,116030
"PERU",1992,691425,2866773,84983
"PERU",1992,779626,5625035,102335
"ARGENTINA",1996,32809,4681958,104508
"ARGENTINA",1996,455144,1099120,65947
"CANADA",1998,416602,2683330,91114
"BRAZIL",1997,175265,5732292,80415
"BRAZIL",1997,242741,7359583,101023
"BRAZIL",1997,540999,4241097,122398
"PERU",1997,303846,3163209,110989
"ARGENTINA",1994,179892,2200629,118313
"ARGENTINA",1992,375350,4361540,85520
"ARGENTINA",1995,341788,3703454,109786
"UNITED STATES",1993,471329,1344510,78018
"ARGENTINA",1994,310285,2512823,77716
"UNITED STATES",1992,557953,5158035,120655
"BRAZIL",1998,211311,4235269,73338
"BRAZIL",1998,452416,6294594,82103
"BRAZIL",1996,106371,2538492,82642
"UNITED STATES",1992,231818,169730,104988
"UNITED STATES",1996,83156,4972389,68349
"UNITED STATES",1996,1886,4022730,107272
"UNITED STATES",1997,50907,7028435,111474
"UNITED STATES",1997,392475,1340178,94047
"ARGENTINA",1994,138363,526911,84081
"BRAZIL",1996,592082,2348120,70443
"PERU",1993,785715,6093501,108040
"UNITED STATES",1994,498870,2186554,112131
"UNITED STATES",1994,699592,4456368,95493
"UNITED STATES",1994,253427,1297585,82824
"ARGENTINA",1997,561724,2651764,107142
"ARGENTINA",1997,399086,4143004,71104
"BRAZIL",1997,633633,310186,93996
"ARGENTINA",1996,557743,1339735,108043
"UNITED STATES",1996,662953,3421833,114955
"CANADA",1995,750186,1526645,74169
"CANADA",1997,434697,742409,97900
"CANADA",1996,166267,123993,79995
"CANADA",1995,442586,6507079,91713
"CANADA",1995,134953,2862648,119277
"PERU",1992,287552,1157734,92372
"BRAZIL",1996,644794,7650544,104325
"BRAZIL",1996,160755,6623856,108945
"ARGENTINA",1997,60643,2334899,96218
"ARGENTINA",1993,760066,628324,67561
"BRAZIL",1995,730293,5557692,79395
"BRAZIL",1995,420184,3246230,66249
"CANADA",1993,171837,2952960,114529
"CANADA",1993,456542,6828755,89911
"PERU",1993,651313,4756221,75856
"CANADA",1993,122666,7043400,101319
"CANADA",1993,417364,5958231,76880
"PERU",1998,247044,1893858,59461
"BRAZIL",1994,531083,1856023,66843
"BRAZIL",1992,237773,2227409,102645
"PERU",1993,149544,5660254,95612
"PERU",1995,117666,3252831,101019
"PERU",1992,388650,4673464,104318
"CANADA",1995,775321,3853760,83777
"CANADA",1995,417901,5998666,109132
"PERU",1997,640011,3252351,57058
"PERU",1997,657192,4323139,68949
"ARGENTINA",1995,288325,4375948,78798
"ARGENTINA",1995,358596,1886221,99274
"ARGENTINA",1995,519777,7769147,107805
"ARGENTINA",1992,50339,711710,77359
"ARGENTINA",1992,71926,2733004,113875
"ARGENTINA",1997,465705,307405,100240
"ARGENTINA",1997,674406,1704756,82822
"ARGENTINA",1997,333049,1142623,64921
"BRAZIL",1996,201562,2019699,87813
"UNITED STATES",1992,173735,6357685,108523
"PERU",1994,501472,3639421,88407
"PERU",1993,139553,780349,95553
"BRAZIL",1997,661979,8943851,116456
"BRAZIL",1997,271246,3282869,73033
"BRAZIL",1995,323841,4975366,111889
"PERU",1994,216598,6264302,90874
"CANADA",1997,402317,1975249,73157
"UNITED STATES",1995,11088,2723492,59944
"ARGENTINA",1996,731139,2383493,70206
"ARGENTINA",1996,246814,6798448,105648
"UNITED STATES",1994,437177,512509,66849
"UNITED STATES",1994,84660,2164372,98679
"UNITED STATES",1994,701234,4115686,74112
"ARGENTINA",1993,722974,8786536,119816
"ARGENTINA",1993,746506,5284607,93148
"ARGENTINA",1993,120568,616361,95313
"ARGENTINA",1993,783074,231408,69422
"BRAZIL",1994,166243,5132220,78554
"BRAZIL",1994,441243,5456885,71053
"BRAZIL",1992,598572,5126917,100233
"BRAZIL",1992,195285,3809572,82816
"BRAZIL",1992,37824,5355932,105709
"BRAZIL",1994,296269,4589061,75915
"BRAZIL",1994,418396,5992212,78862
"BRAZIL",1994,773202,1979063,76510
"CANADA",1993,533014,1809198,62819
"CANADA",1993,369330,4456834,83959
"PERU",1995,772313,4211251,83116
"ARGENTINA",1995,533818,2864719,111107
"CANADA",1997,142151,5498035,71589
"UNITED STATES",1996,289353,4618991,80540
"PERU",1996,168964,3553614,121977
"ARGENTINA",1992,776317,2488398,83596
"UNITED STATES",1996,725231,3939443,75372
"PERU",1997,152329,6290531,82879
"CANADA",1996,605746,5335023,99102
"ARGENTINA",1997,503968,5383396,118316
"BRAZIL",1995,740358,6646214,83899
"CANADA",1995,492687,1736768,100779
"CANADA",1992,772711,2921667,107020
"CANADA",1992,543118,2089962,69665
"UNITED STATES",1998,180382,6449095,87742
"BRAZIL",1997,256942,1070996,113935
"BRAZIL",1995,114889,6682618,114232
"PERU",1997,104276,5708723,76816
"BRAZIL",1996,539306,1435413,80716
"BRAZIL",1995,7568,3083920,88533
"BRAZIL",1995,780880,7235536,117651
"ARGENTINA",1994,638159,4515745,65827
"CANADA",1992,672817,4034164,107386
"ARGENTINA",1993,331286,922089,79036
"UNITED STATES",1995,312969,7420420,118917
"UNITED STATES",1995,63754,7482519,103065
"UNITED STATES",1996,159158,5367631,73029
"CANADA",1993,261146,4118523,66427
"UNITED STATES",1992,569260,2249074,79754
"PERU",1995,11593,4170723,90275
"ARGENTINA",1998,594642,1667155,104197
"UNITED STATES",1996,408028,3255408,56160
"ARGENTINA",1995,261496,3352204,87448
"ARGENTINA",1995,546539,1744061,95130
"CANADA",1996,778359,4001498,86239
"CANADA",1995,215500,1316405,84929
"CANADA",1995,301855,7744879,111410
"UNITED STATES",1992,179684,476193,105820
"CANADA",1998,164965,6495872,121797
"CANADA",1995,772232,1434620,78252
"PERU",1992,57940,2294609,113876
"CANADA",1992,191590,474208,100895
"PERU",1995,374201,4292289,76511
"CANADA",1995,590436,5085998,91584
"ARGENTINA",1995,417984,3803920,114117
"BRAZIL",1994,287688,1970587,100540
"UNITED STATES",1992,624622,5142411,92795
"ARGENTINA",1992,544968,3182458,120776
"ARGENTINA",1992,795407,6219811,90142
"UNITED STATES",1998,746992,6320776,122337
"CANADA",1995,608875,5761803,107030
"CANADA",1995,756142,345055,71886
"CANADA",1995,253783,7999562,104206
"UNITED STATES",1992,587840,8158534,115669
"UNITED STATES",1992,539263,1953360,78134
"CANADA",1992,513203,2743702,72970
"PERU",1995,204894,3702095,107932
"PERU",1995,448957,6792734,114355
"CANADA",1993,641323,1080967,75857
"BRAZIL",1997,239443,1635414,82945
"UNITED STATES",1994,584028,4757136,66720
"UNITED STATES",1994,544620,7990080,99876
"BRAZIL",1996,303476,4734272,88767
"BRAZIL",1992,102107,2555366,66546
"ARGENTINA",1997,88029,647841,61021
"ARGENTINA",1994,40536,271681,88591
"ARGENTINA",1994,475715,5910652,101441
"BRAZIL",1992,208692,1216516,96040
"PERU",1994,91704,7727304,101742
"ARGENTINA",1993,413012,3374363,55499
"ARGENTINA",1993,130238,4457828,76093
"BRAZIL",1994,644886,7330723,109851
"BRAZIL",1998,461119,4471572,64805
"CANADA",1998,501070,4382736,64263
"CANADA",1998,681482,1513207,87807
"ARGENTINA",1997,500243,1118898,74593
"PERU",1994,247968,7510524,114957
"CANADA",1992,150757,7061071,108465
"UNITED STATES",1994,617816,2186296,104026
"ARGENTINA",1993,430345,4846216,76519
"CANADA",1995,511736,3657957,104862
"ARGENTINA",1996,518345,507155,81799
"CANADA",1994,398917,4989352,120954
"CANADA",1994,459567,3590422,91592
"BRAZIL",1996,241367,6541750,78501
"PERU",1994,88869,6353881,111471
"CANADA",1993,44284,4271957,73696
"CANADA",1993,696954,4163263,117055
"CANADA",1993,96261,1672155,75435
"PERU",1995,720232,850243,75132
"BRAZIL",1992,703203,3039548,72370
"CANADA",1993,776363,4512299,86359
"CANADA",1997,274132,5254070,66367
"ARGENTINA",1997,153695,5092185,104921
"ARGENTINA",1997,748247,5243010,77712
"ARGENTINA",1992,63110,4267758,64386
"CANADA",1998,149811,5768511,111648
"UNITED STATES",1993,525180,4442219,72309
"UNITED STATES",1993,171947,5632842,121136
"UNITED STATES",1995,309611,5751509,97236
"UNITED STATES",1995,418470,3537770,83307
"ARGENTINA",1996,563112,3172743,70505
"ARGENTINA",1996,229925,7634809,111294
"BRAZIL",1996,561848,7448298,114589
"PERU",1994,677945,7095537,115374
"ARGENTINA",1992,687236,4722775,73392
"ARGENTINA",1992,779043,527344,67320
"ARGENTINA",1994,521104,1225212,67504
"ARGENTINA",1994,401845,4744363,104809
"CANADA",1995,793638,5097830,103896
"CANADA",1992,744734,3511153,106722
"CANADA",1992,621392,493823,78801
"BRAZIL",1992,785729,4894218,108881
"ARGENTINA",1996,187140,2010055,73628
"ARGENTINA",1996,71252,3875256,73395
"BRAZIL",1998,47532,1464734,88771
"BRAZIL",1993,721257,126543,76693
"ARGENTINA",1993,194134,4470393,73687
"ARGENTINA",1993,297698,4883558,101740
"CANADA",1994,146404,5848012,87024
"UNITED STATES",1996,725490,4603967,90927
"BRAZIL",1997,535477,151245,90747
"BRAZIL",1997,553768,4241010,109304
"CANADA",1993,357786,6480851,110626
"CANADA",1993,638467,7027150,84325
"PERU",1995,659646,2986434,96336
"CANADA",1992,64598,781295,93755
"CANADA",1992,340215,2194089,75312
"PERU",1993,724487,293221,90687
"PERU",1995,93249,4130448,74534
"PERU",1995,574644,6599500,103117
"PERU",1995,599411,7023313,90623
"PERU",1993,360761,1590387,109305
"PERU",1993,534562,5587890,95792
"UNITED STATES",1996,564276,3275571,80415
"ARGENTINA",1995,425746,2042841,100303
"ARGENTINA",1994,242506,6463162,86909
"BRAZIL",1993,9781,6232215,101446
"UNITED STATES",1993,391679,2799413,106239
"BRAZIL",1996,730302,250466,79936
"BRAZIL",1996,300195,2778793,71710
"PERU",1997,457534,2219366,89490
"PERU",1997,497900,4190519,113872
"BRAZIL",1998,518889,4029400,114471
"BRAZIL",1993,292903,1327123,113753
"CANADA",1996,421978,6570027,113997
"CANADA",1994,616644,4681830,93636
"UNITED STATES",1992,25815,5347768,104448
"UNITED STATES",1992,425939,4160614,111894
"PERU",1992,323473,1670049,89787
"PERU",1992,641935,735744,112614
"BRAZIL",1993,755901,890375,117412
"BRAZIL",1993,82561,4213918,92613
"BRAZIL",1995,591471,4687350,93747
"BRAZIL",1994,385976,2109385,123717
"BRAZIL",1997,116064,4860270,64803
"ARGENTINA",1997,354592,1514853,98794
"ARGENTINA",1997,78072,4882825,63004
"PERU",1996,723109,4362997,67924
"ARGENTINA",1997,294235,233551,73753
"PERU",1992,467538,5284340,90330
"CANADA",1993,579038,1335943,67020
"CANADA",1993,533120,3689920,69186
"CANADA",1996,161213,4994903,76452
"CANADA",1992,599668,2734539,106058
"CANADA",1992,578897,7705893,118552
"PERU",1995,599702,8287728,108100
"PERU",1995,786815,3012419,114106
"PERU",1995,357505,3923412,93749
"ARGENTINA",1994,162370,5195205,85942
"ARGENTINA",1994,445838,3178749,107028
"BRAZIL",1997,54993,3927147,116879
"ARGENTINA",1997,301149,1925317,69007
"UNITED STATES",1995,557825,6081444,112968
"UNITED STATES",1995,132506,4984740,92310
"CANADA",1993,107564,1753860,94293
"CANADA",1995,705414,1090083,85162
"BRAZIL",1995,736892,5202135,115731
"BRAZIL",1996,627143,481549,64206
"BRAZIL",1996,386441,1197505,91645
"BRAZIL",1996,500413,4030988,84803
"BRAZIL",1996,39364,4129044,78201
"CANADA",1993,189897,4577794,119213
"PERU",1997,639682,762175,97299
"PERU",1997,552951,8570808,120235
"PERU",1996,316021,1119970,62220
"PERU",1996,156739,5229165,107743
"BRAZIL",1996,388706,2333097,107681
"CANADA",1998,377072,1126078,68943
"UNITED STATES",1997,212327,490766,74358
"CANADA",1992,156676,2661381,103960
"PERU",1994,63953,3488849,115017
"UNITED STATES",1993,136628,5819511,99877
"ARGENTINA",1993,486461,5225258,86846
"ARGENTINA",1993,380962,8923605,122577
"UNITED STATES",1995,402983,3404157,113157
"UNITED STATES",1995,572032,1731087,66240
"CANADA",1994,635311,2249535,74776
"CANADA",1998,722408,2473109,85822
"UNITED STATES",1996,781513,290195,95668
"CANADA",1994,445072,4637748,61023
"CANADA",1994,323300,381107,79397
"BRAZIL",1992,205942,1995764,110875
"BRAZIL",1992,692187,1315931,70749
"BRAZIL",1995,199016,2812055,66900
"BRAZIL",1995,520599,6854020,97174
"UNITED STATES",1997,796021,1715696,67019
"PERU",1992,232849,5192252,106909
"CANADA",1994,204084,1207421,59284
"CANADA",1995,778816,2364685,113686
"UNITED STATES",1996,522510,3524727,91949
"BRAZIL",1996,227769,318989,101805
"BRAZIL",1992,180958,2018560,122337
"BRAZIL",1992,558494,3011791,93148
"BRAZIL",1992,202041,3201586,56581
"BRAZIL",1992,569782,2499876,111105
"CANADA",1998,495162,2545708,69428
"UNITED STATES",1997,580397,283655,88642
"PERU",1994,564259,3334539,79393
"PERU",1994,736581,1019056,97053
"PERU",1994,502785,3091037,107265
"PERU",1994,695770,2655672,105944
"CANADA",1992,647848,2241170,107748
"CANADA",1995,783893,4364906,118611
"CANADA",1995,492594,4712112,95194
"CANADA",1995,615309,3525897,73456
"PERU",1996,321612,1254604,98016
"ARGENTINA",1998,120128,2700378,68887
"ARGENTINA",1998,634723,6700382,99461
"BRAZIL",1993,6919,357878,109554
"BRAZIL",1993,777672,2047078,104978
"UNITED STATES",1994,588254,6040035,80533
"BRAZIL",1992,151334,1546028,83119
"CANADA",1994,51990,8762258,116519
"ARGENTINA",1995,667785,1752750,105165
"UNITED STATES",1998,76713,7150852,101382
"ARGENTINA",1996,185809,1671213,113688
"CANADA",1998,17812,518943,103788
"CANADA",1998,722453,4721344,88525
"BRAZIL",1993,224162,1772596,65169
"BRAZIL",1993,278766,3768660,104685
"BRAZIL",1997,63528,4116595,89491
"BRAZIL",1997,305315,2606272,79218
"PERU",1996,522440,6460971,87745
"PERU",1996,639628,3918975,94055
"ARGENTINA",1993,11490,3570996,84089
"BRAZIL",1994,403864,830884,106070
"BRAZIL",1994,390610,7270065,102036
"ARGENTINA",1995,174178,4129656,75130
"PERU",1996,228486,4297159,84868
"CANADA",1992,326168,2443230,71649
"UNITED STATES",1995,702750,5047833,105163
"UNITED STATES",1995,713527,308098,92429
"BRAZIL",1994,99317,263262,78978
"ARGENTINA",1996,447879,4110412,109611
"CANADA",1995,57469,1711752,85587
"CANADA",1995,74765,6750268,104385
"CANADA",1996,63902,5597700,111954
"CANADA",1996,392512,2541528,96270
"CANADA",1996,141236,5327326,76633
"CANADA",1996,421876,4562943,107871
"UNITED STATES",1997,652657,3293282,96577
"CANADA",1995,80255,2594025,74115
"CANADA",1998,216020,1872020,56160
"PERU",1994,128693,7919774,103301
"PERU",1994,530784,3070573,108885
"PERU",1994,82048,1516218,61802
"PERU",1993,627832,4300951,105588
"UNITED STATES",1993,788682,3544841,106239
"ARGENTINA",1993,125510,2407679,92130
"BRAZIL",1997,207603,4981925,90635
"PERU",1992,268463,5382252,85887
"BRAZIL",1992,52164,3535994,66969
"BRAZIL",1992,706654,3985488,99637
"BRAZIL",1992,728999,4055920,121677
"ARGENTINA",1996,120554,3401028,94473
"PERU",1992,496900,2276256,113812
"BRAZIL",1994,744028,5091952,64319
"ARGENTINA",1994,5941,2896001,110816
"ARGENTINA",1994,211541,3073553,87151
"ARGENTINA",1994,166058,920596,67443
"ARGENTINA",1994,573757,3405157,109843
"PERU",1993,467808,7756607,106546
"PERU",1993,38579,883225,91054
"BRAZIL",1992,191080,220163,70264
"ARGENTINA",1992,581755,4143662,110203
"PERU",1994,470169,307567,68348
"BRAZIL",1996,602816,5115089,103126
"BRAZIL",1996,65481,6183702,86788
"CANADA",1992,755746,6324002,108102
"CANADA",1992,208945,5005611,111235
"CANADA",1992,791452,3731989,92605
"PERU",1997,703757,5894890,105643
"PERU",1992,269804,1362270,106427
"ARGENTINA",1993,570550,6193665,97231
"PERU",1994,774969,188041,122635
"CANADA",1994,708120,1971901,67685
"CANADA",1994,567392,3648425,87562
"BRAZIL",1997,780803,5545818,113026
"BRAZIL",1997,553244,5175907,77833
"ARGENTINA",1994,643936,8211403,112794
"UNITED STATES",1994,253063,1593166,60963
"UNITED STATES",1998,266891,6810988,111472
"UNITED STATES",1998,751131,695074,70926
"ARGENTINA",1995,64408,893432,82344
"ARGENTINA",1995,94986,760696,118858
"CANADA",1997,563269,4534944,79934
"CANADA",1997,277842,7949017,109189
"CANADA",1997,87016,738215,60180
"CANADA",1996,213330,3232632,74599
"UNITED STATES",1992,611386,3981567,77841
"BRAZIL",1998,124660,8086368,101079
"UNITED STATES",1996,677156,532566,67987
"UNITED STATES",1996,416048,283421,57841
"PERU",1992,453895,7247570,110932
"ARGENTINA",1996,573491,4355484,93868
"ARGENTINA",1996,256537,4056400,89611
"ARGENTINA",1996,401385,3862939,77181
"UNITED STATES",1997,792109,5419227,72064
"UNITED STATES",1997,161380,4107933,86482
"UNITED STATES",1997,310319,2935094,79758
"BRAZIL",1994,456905,8847653,111712
"BRAZIL",1994,789892,4843665,118911
"UNITED STATES",1997,586971,5144875,123477
"UNITED STATES",1994,72279,1681706,75076
