"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1996,614677,356463,3674030,91167
1996,401458,277158,533515,68108
1994,893338,351339,5561280,83419
1994,504241,228975,1846841,114237
1995,16913,673343,4821643,78978
1992,853898,326548,2692446,94471
1992,853898,289617,6579027,96396
1994,61840,198162,2318694,75609
1994,307160,634314,5492432,74896
1997,34699,514069,4440464,64982
1994,763702,377772,5386501,110985
1995,346546,171949,7329949,121256
1995,346546,319090,4693626,66544
1998,431788,762556,4952671,97111
1996,337004,52681,7139181,98020
1996,337004,599547,3981285,98791
1996,337004,570585,5574270,99333
1992,566060,348702,4233168,105041
1996,465361,42505,138960,86850
1998,312824,540903,8082653,116632
1998,312824,119465,3414258,89067
1992,729925,266688,6224868,99280
1992,729925,784759,8031244,110623
1993,826408,461937,6463889,113934
1995,77657,216497,130040,84808
1997,824413,53234,5133582,71233
1997,388478,391090,680302,70864
1996,394843,442720,5703061,99762
1995,400423,202888,5891962,107452
1992,580639,691061,2603774,63121
1993,88924,261802,6580700,105827
1994,129295,150493,6320591,92609
1993,698186,593829,5087728,115368
1992,199642,703723,3613962,103601
1992,199642,256113,2437548,64146
1992,199642,480403,3237109,83002
1996,412138,316538,3351545,93271
1997,394706,410174,4293234,65049
1995,727720,592414,1626901,90383
1995,727720,465093,513163,63484
1996,428234,10241,4040852,69074
1994,17707,596464,2612176,93626
1993,569158,337039,843599,64561
1993,73874,30739,480882,100183
1994,411590,278786,829441,105886
1992,285172,388543,4653123,97891
1992,285172,96224,976176,73213
1998,371321,678658,3273240,98197
1993,186328,618463,1443594,82885
1995,569368,626610,1459751,92194
1995,569368,644126,3700371,64205
1997,556349,460666,7332893,97598
1994,456793,641472,848064,84806
1994,456793,295158,1697422,69188
1997,585998,294596,458087,95434
1997,163862,661550,2670855,90691
1992,24835,468250,4531815,73093
1992,681530,144999,1402177,122639
1992,681530,608932,8565707,110454
1992,681530,644970,3699664,114896
1996,166645,531716,1027641,104861
1996,166645,592176,2885041,76089
1997,882877,91896,3364219,113273
1997,882877,528256,2562038,77053
1993,238084,787013,1567471,65998
1993,238084,610085,2955298,59703
1995,76261,37870,8054060,108472
1995,76261,473075,3021528,62883
1995,118270,631934,2533892,111954
1993,552205,693426,6608679,85163
1994,340654,42033,1755054,58501
1994,340654,518209,5419226,73630
1997,706711,744674,4795005,103118
1997,382864,787081,925095,70083
1997,382864,203917,3645441,109254
1992,339431,35714,6042887,98982
1995,731314,148940,3858543,119336
1995,731314,457511,6763864,88109
1995,253204,723648,3640766,100296
1997,391936,787238,5433320,79512
1996,433433,673476,695731,86966
1997,78784,375968,6796133,122637
1998,210361,24469,3204958,83607
1994,887539,555017,4991185,64319
1994,887539,72746,687496,103124
1994,887539,237040,3939384,58621
1996,538831,218118,4382703,62166
1998,893933,141345,532354,83180
1992,495314,352898,2200592,117052
1992,631135,481753,168268,104083
1992,631135,281448,2418595,85765
1996,756880,362236,4707345,77893
1998,250891,590908,6398414,119932
1998,250891,178919,3362482,119874
1994,224755,561636,6450918,101856
1992,151045,44082,1364686,61564
1992,151045,579043,1122020,67321
1992,351422,707149,2104120,69366
1992,351422,97607,4723942,96276
1994,534667,435592,3336212,91654
1994,534667,315239,2383018,75253
1996,543421,520444,585768,87865
1992,44359,91214,5152272,72312
1992,339215,516479,137581,89727
1996,570734,592829,8129214,115308
1996,570734,480532,5428398,90750
1994,88868,136960,4543084,119817
1997,488639,47518,879306,87930
1995,255661,12006,1817640,55080
1995,255661,198396,824903,89663
1992,261298,516584,6262991,96033
1997,847225,512888,8219318,114051
1992,239989,526786,4214667,108765
1995,234644,26222,327242,68893
1993,501529,725814,2814863,110386
1993,501529,343002,2235233,62699
1993,501529,34500,2582100,86070
1998,670027,533374,4144645,84441
1998,670027,415889,2182075,108291
1995,314404,467615,2104844,94955
1995,314404,797385,1888513,88941
1994,257261,621182,3755122,66189
1992,77021,154919,8906281,118434
1992,77021,154441,3337822,89726
1997,280865,436274,3038937,72615
1997,280865,776820,7329196,113807
1997,280865,6344,1856754,75020
1997,885779,167274,2060190,80476
1997,885779,247353,846521,78020
1994,658852,559712,5495782,106301
1992,617954,665189,5482212,69249
1992,189098,36432,3113178,82105
1992,189098,305986,725077,119518
1992,189098,297599,7203768,95794
1992,189098,134320,1602160,81259
1992,265312,378471,4935030,92967
1992,265312,155572,5240775,97654
1994,473623,34755,5170635,101385
1996,548593,542960,1882763,120176
1996,581161,498416,268734,84863
1993,761011,308158,808135,69968
1995,798097,87693,3025242,100841
1995,798097,187921,1181244,120535
1997,890098,441517,548392,87509
1994,560893,528422,4974872,87024
1994,560893,387123,227500,72606
1994,893161,105431,2815402,86185
1998,233603,44701,3893726,98742
1993,154475,553830,5723014,113028
1997,660268,520204,222800,73450
1993,122425,281544,4393526,91531
1993,122425,229206,5221874,68111
1993,122425,261079,1041100,62403
1997,500707,26107,480391,61986
1997,500707,213267,4973573,70815
1996,367312,546102,111363,68884
1993,305069,281158,5413193,68348
1995,748502,663597,6179817,93633
1995,769250,688045,3811806,61980
1993,43285,308620,149832,97716
1993,43285,53923,7725402,112615
1993,43285,585672,3880891,105459
1996,410960,495564,4641191,93572
1996,410960,132418,4487568,87024
1996,360298,26418,2194077,80664
1997,315959,478698,308507,100600
1994,318662,455301,3731151,75376
1994,744509,771463,2485776,92065
1994,744509,264207,3162213,70271
1998,588964,13683,1868115,95800
1998,588964,365715,6766660,106842
1994,502735,217487,1112340,84268
1994,246298,611934,537156,110754
1997,419005,236343,4559532,76759
1992,587432,270065,4347210,62103
1994,864085,670375,5058478,80720
1994,864085,515313,2212931,79697
1994,171014,294325,4369554,79158
1994,171014,644556,6617293,90031
1995,516589,446900,6515792,110812
1995,516589,637667,3459582,96277
1994,826931,498600,6611726,95914
1996,881284,115789,5143623,108286
1993,427564,715884,5123895,113991
1996,743815,771219,3344146,77410
1996,743815,267093,3739962,63604
1995,273700,493360,2671493,81200
1994,180194,291667,1234035,99519
1994,451345,570498,6846371,94108
1997,267644,433376,2003305,78561
1997,88264,645851,5282650,107809
1998,227569,90223,3991493,72793
1993,640840,267887,3058680,111292
1998,710482,285135,4939729,67207
1998,710482,438252,3132685,71413
1996,284279,184594,322289,100715
1996,284279,182118,1404128,72006
1996,671053,1862,6702668,105831
1995,465517,501092,2284516,65584
1997,243406,485131,4218895,66966
1997,243406,352244,2011748,77773
1998,395584,33109,722175,62526
1998,395584,447523,4014465,88230
1995,602881,383559,7805350,98552
1994,592723,186088,4476767,70444
1992,684802,627400,2166267,79642
1992,684802,559468,7258394,91646
1992,258457,224327,4707428,75078
1992,258457,661178,4018885,68348
1995,483742,148841,1870941,113390
1995,518897,194608,6275783,102156
1997,551074,155326,690660,82879
1992,887509,687800,4161928,107266
1992,887509,651210,4743420,69670
1993,139153,301632,5054420,98017
1998,876266,322996,6904911,121138
1995,696125,93443,5814709,86186
1995,696125,391743,1519156,110083
1996,663814,14440,1259629,81266
1992,293593,341114,4279645,69306
1992,293593,300025,2097170,61500
1992,293593,685043,2590585,61680
1995,600436,568814,5271812,112967
1993,723133,68204,4365272,70332
1992,68905,352208,120978,75611
1995,744217,445662,3511085,96458
1993,633280,71650,4313589,97299
1996,111916,38014,1332814,57120
1996,111916,418100,4255574,61084
1996,111916,603056,3255872,57541
1996,111916,361499,6894200,93628
1996,111916,503378,4906555,82881
1995,43520,272063,3369087,62103
1994,625069,766278,5626988,80654
1996,713449,477274,5585580,75075
1996,77338,152041,402238,65582
1997,190529,659220,2264044,70751
1997,9388,100446,6942912,86786
1997,9388,623312,3026436,74116
1996,261595,296729,8110837,103542
1997,120925,246534,2425091,88831
1996,168029,211204,414850,66911
1995,748987,364723,2978324,107262
1992,805600,380732,6154184,108763
1997,476848,194256,4569246,81015
1996,773407,672854,2712827,109609
1992,828865,677619,4904693,95794
1992,828865,741848,5442652,113388
1998,527993,561221,1243734,76932
1993,787436,88444,3473667,85946
1993,831238,726319,5386501,80716
1995,798583,576450,915858,91585
1998,618181,542781,5485870,109425
1997,184333,300849,6639039,110989
1992,611146,748775,3817087,109424
1992,611146,799720,2845995,109181
1992,611146,78915,1206420,113634
1993,320209,587700,4855338,107260
1993,320209,8800,7619539,102528
1993,320209,700711,3057060,102700
1998,358870,600095,1215963,59703
1998,358870,396926,3908262,121374
1992,616237,15381,641708,77782
1998,794797,266375,3252798,80481
1995,334090,88132,4838961,67207
1994,821345,724417,5707864,86482
1995,869197,499776,5511928,106545
1995,869197,739197,4299364,74169
1995,869197,473907,7786843,112852
1996,48001,622572,962483,89672
1996,333358,173960,1513266,122037
1997,669331,439491,6651685,85828
1997,669331,120777,6975347,107866
1997,669331,294390,2525109,83062
1996,47947,156715,5495844,106302
1993,323117,685056,378931,62461
1993,323117,122715,7124611,104262
1996,27104,616456,130379,82345
1996,27104,587677,5590411,105879
1998,121256,429466,4465408,83726
1996,828223,96085,3251888,64864
1996,535946,204541,6870604,86731
1993,435566,297618,3675490,96936
1997,842521,714849,5604476,111828
1995,524359,449342,759296,77479
1995,87553,487690,5888621,100660
1995,87553,607075,762063,58922
1997,292663,573934,6957408,120474
1997,292663,505687,985128,101559
1993,257407,421212,3815450,67991
1993,257407,97410,1069631,84444
1996,806318,492847,5353876,110389
1996,806318,611933,3254403,110694
1997,568535,741867,763532,114529
1995,66673,714464,842705,88705
1995,66673,640351,1880161,77479
1994,699503,512738,7977985,105042
1994,699503,784112,5621576,71764
1994,744340,636143,747823,64746
1994,744340,668017,1497169,59098
1994,744340,160635,4557853,101737
1993,387259,352424,6872688,88584
1993,387259,303058,4488199,63662
1994,757172,693798,1433408,107505
1994,689323,618224,4509366,68531
1994,689323,673943,360379,115014
1994,689323,548034,98462,64920
1994,553745,189764,1937179,111225
1994,553745,790042,1473877,67920
1995,777793,669403,4797805,82342
1995,777793,244046,3104734,59401
1995,777793,66073,2244391,62344
1998,745462,740190,4674608,73809
1998,745462,366693,2463552,105580
1993,62281,793182,765090,76509
1998,801839,794964,8029827,123535
1995,792001,224021,2721628,56700
1995,792001,290361,1891890,81081
1995,792001,83209,1051520,71532
1992,153380,496974,7919277,118257
1996,390845,469220,3448680,71352
1996,390845,427791,3135036,103126
1993,717176,513178,4669308,71469
1993,717176,171685,4047390,105400
1996,841330,657247,602105,72252
1996,841330,743714,506211,105460
1997,579071,336968,1824504,120297
1993,736441,69430,692717,83965
1993,736441,501721,6718530,103362
1993,736441,411771,824547,100965
1995,535004,690936,6474384,115614
1995,535004,549736,5369629,107142
1992,798037,511751,698041,105763
1992,798037,718908,5252647,115612
1995,788056,751113,1978936,69844
1995,456025,82682,3332689,99880
1996,897845,789819,4122964,114526
1996,897845,716604,753565,97234
1994,676487,135535,4570242,94231
1996,8969,46422,4652628,82105
1997,440431,660679,1947892,98378
1993,694093,294835,8151848,109789
1992,694456,787523,3865176,96629
1992,694456,682343,872053,79518
1996,512818,439796,7665160,104146
1996,512818,69381,3932306,81022
1993,228614,310211,3673369,73272
1993,228614,110373,6640176,83002
1993,228614,677228,4700241,72311
1998,202372,166467,3827516,92007
1996,149809,777158,4446432,74107
1996,149809,78990,8072859,118139
1997,647494,694210,4602375,72250
1997,647494,371372,6376764,86601
1995,525715,584257,5914824,80473
1994,47615,782762,4681924,110683
1992,149081,137596,4500540,98015
1998,896473,194901,5325061,119754
1998,896473,632802,5100223,104086
1998,896473,288404,2177697,83543
1998,116843,725301,2100811,79576
1998,116843,471579,865206,93033
1998,347815,738161,4424789,71947
1998,347815,667317,2568560,77056
1994,881629,157494,279268,93089
1994,881629,262437,4294819,83965
1994,834176,236217,2938353,69192
1992,147148,272680,5949612,99160
1993,790888,639120,4151632,63545
1995,352288,566707,1614048,106420
1994,675052,683344,6105626,79638
1994,675052,389405,2196753,89663
1994,675052,723418,1008966,86482
1995,172261,110399,6151987,84563
1995,172261,238808,2384368,104807
1995,172261,35378,6566850,78802
1995,784351,62326,829678,77299
1995,272596,419040,3627972,57541
1996,517597,704327,4696791,79877
1995,602953,78193,5270355,70271
1992,717251,467232,4784847,71952
1995,124090,709473,5665885,88946
1997,260894,760773,6172368,110024
1997,29020,474392,642193,81982
1997,29020,299991,7428346,119458
1995,658892,712278,1961164,77414
1995,658892,159463,3918812,91347
1996,395203,564015,1465268,64739
1996,395203,187881,2197270,118132
1996,395203,72470,918853,86548
1997,151805,405194,3917441,65950
1997,777197,757599,1431267,99393
1994,737146,374560,4550587,98073
1996,695888,56113,1306452,64146
1996,695888,685016,3038975,60058
1995,569539,632833,8034390,105948
1996,437893,310258,4783801,76094
1996,437893,301369,3151805,82221
1997,319666,214821,5686513,104148
1997,319666,511977,5710275,119337
1993,585061,21206,1298534,67632
1995,137350,321327,2177520,80898
1996,832678,504871,1857091,112551
1997,718282,157883,3842942,116452
1995,448474,202105,725104,60425
1993,874466,535022,380520,63420
1993,874466,107913,5768492,115254
1992,135364,595805,722296,114046
1992,135364,165827,4406484,113569
1994,743351,194496,7793401,95429
1996,134306,675242,783883,73032
1995,337921,133174,2245336,72430
1995,337921,134152,1915632,71169
1998,411737,373605,4146117,100715
1998,411737,777113,428428,71404
1998,411737,450277,3313575,73635
1994,97474,732617,4701303,98974
1993,233704,694454,3650018,86905
1993,233704,64821,650038,107149
1993,233704,636280,4767700,72975
1998,338132,306396,5169172,84142
1998,338132,172350,906036,85341
1993,373309,323177,432057,72009
1993,373309,435600,6206814,92134
1992,104944,150346,4155507,83780
1998,662785,447330,255462,76638
1998,662785,673853,1359154,109609
1994,95434,202102,554257,60245
1994,95434,715460,274429,88525
1997,127495,740101,3765531,68464
1996,786880,92152,2086929,68649
1995,641542,59645,3395418,96278
1995,641542,330855,6204413,113150
1995,641542,669075,4264903,62642
1998,869735,667996,4336423,117837
1998,869735,525040,4545505,63901
1994,731305,691051,3779406,62521
1992,57748,150402,2161171,87144
1992,57748,600295,5438433,71715
1992,57748,642943,7551183,113154
1992,343405,164863,5049065,115671
1992,343405,694988,6454502,118977
1992,151406,237503,4739212,86429
1995,316961,445869,2671444,108890
1995,316961,550402,2788569,87142
1997,61085,626801,7152967,103666
1997,61085,242981,1627678,115438
1995,711512,648889,4539489,110271
1995,711512,268800,3226272,106127
1992,67634,16416,5316315,79944
1998,361076,310076,3920676,65163
1994,794135,176769,6382638,110745
1994,11008,745299,2349766,80655
1995,486550,351637,4633573,101317
1995,486550,362008,1848942,64199
1995,486550,256547,5358580,90211
1997,23800,428499,3661460,85648
1997,23800,361351,525390,84740
1995,400093,406226,2979950,67932
1997,477073,494809,1428593,108226
1997,477073,241365,1457886,78381
1995,47593,81792,3785267,106427
1993,724964,270439,1268478,84565
1996,253453,590386,6284864,88581
1997,65461,8545,2049491,87212
1996,384898,413224,4912704,68232
1996,384898,445140,1736192,65107
1996,384898,581959,9000501,122455
1995,31981,267049,4727587,60961
1992,255712,428005,3069504,55978
1993,248401,458326,4135446,77058
1992,644083,342953,3325236,119756
1992,644083,195682,161768,106660
1996,230650,482478,1074891,87627
1996,230650,513383,6099300,83781
1993,202975,478351,1052829,79759
1993,202975,259682,5253344,98500
1997,382049,416236,2544079,69132
1993,315979,398029,781017,67620
1992,106279,588128,4128659,72966
1996,216299,247188,2322557,68110
1996,216299,86505,3579600,89490
1995,234898,335585,2064606,97234
1995,234898,161326,903145,83239
1996,524674,694791,328579,107145
1994,106159,285451,5286099,86186
1994,106159,769034,5018650,66180
1993,390023,253343,5544403,77779
