"s_nation","d_year","lo_custkey","lo_revenue"
"VIETNAM",1997,254447,6616030
"INDONESIA",1993,124249,1992802
"INDIA",1997,220055,7107380
"CHINA",1997,57529,8952518
"CHINA",1992,273101,2317653
"VIETNAM",1994,277223,4123922
"CHINA",1993,186616,164961
"CHINA",1994,231616,2510299
"INDIA",1996,217312,1061792
"INDIA",1996,217312,1702892
"INDONESIA",1995,144596,3936337
"VIETNAM",1996,80402,4192118
"JAPAN",1995,110188,6313120
"INDONESIA",1996,120260,5338229
"JAPAN",1996,94850,3416083
"JAPAN",1992,290461,380940
"CHINA",1995,26272,5146015
"CHINA",1992,250348,8675923
"INDIA",1994,95962,3391568
"CHINA",1997,37441,7945673
"INDIA",1993,164099,4438314
"JAPAN",1994,153521,6427695
"INDIA",1994,153521,8066727
"INDONESIA",1994,153521,1662361
"INDONESIA",1997,3772,1653837
"INDIA",1992,67120,7923264
"INDIA",1992,67120,4845169
"CHINA",1997,84509,5041378
"JAPAN",1997,84509,316695
"INDONESIA",1997,137860,5149127
"VIETNAM",1995,79810,320477
"JAPAN",1995,79810,5237616
"INDONESIA",1995,62923,5406857
"INDONESIA",1996,46729,3582555
"INDIA",1993,267184,7166205
"CHINA",1994,55109,4586119
"INDONESIA",1992,109882,3686740
"INDONESIA",1997,255112,6409626
"VIETNAM",1997,255112,4397911
"INDIA",1997,255112,5704646
"JAPAN",1993,48235,6025286
"VIETNAM",1996,230032,1926894
"INDONESIA",1996,230032,2484983
"CHINA",1996,230032,2769055
"INDONESIA",1992,46801,2767492
"CHINA",1992,46801,1704078
"INDONESIA",1992,193646,6175234
"VIETNAM",1996,153613,5018233
"CHINA",1995,261859,6592791
"CHINA",1992,43894,743723
"INDIA",1992,43894,445823
"INDIA",1992,43894,2120980
"VIETNAM",1996,13732,3949537
"INDONESIA",1994,72670,4537357
"INDONESIA",1993,201430,1857407
"JAPAN",1995,212315,165384
"INDONESIA",1995,168167,6993729
"CHINA",1997,99934,5395072
"JAPAN",1996,138871,1415917
"JAPAN",1996,138871,3955240
"INDIA",1992,91886,4944752
"INDIA",1996,212188,8191774
"INDIA",1996,212188,3396934
"INDIA",1996,212188,1382232
"INDONESIA",1994,119599,3293405
"INDONESIA",1993,89329,1902496
"INDIA",1993,89329,6226192
"INDIA",1993,89329,7683024
"INDIA",1994,124195,3067777
"INDONESIA",1995,232211,5995124
"INDONESIA",1996,198694,2920832
"VIETNAM",1996,198694,2436904
"INDONESIA",1996,198694,4436744
"INDONESIA",1996,198694,2169459
"JAPAN",1994,126913,3803220
"INDIA",1992,198736,1098374
"INDIA",1992,198736,2074632
"INDIA",1992,247939,4100694
"VIETNAM",1995,190402,4118046
"CHINA",1996,272225,4620694
"INDIA",1992,212101,4307038
"CHINA",1992,212101,2527165
"INDONESIA",1994,238160,475558
"JAPAN",1996,153145,4310544
"INDONESIA",1997,218368,4462698
"CHINA",1997,218368,3379452
"VIETNAM",1992,194102,830252
"INDIA",1997,1709,1236178
"INDIA",1997,1709,989048
"INDONESIA",1993,211831,2039479
"CHINA",1993,140044,1596623
"CHINA",1993,140044,5092694
"INDONESIA",1995,193975,1872032
"INDONESIA",1995,193975,331034
"CHINA",1993,7816,5810944
"JAPAN",1993,7816,3253328
"VIETNAM",1997,239599,5435575
"INDIA",1996,21298,2545346
"VIETNAM",1996,21298,7500069
"VIETNAM",1993,54316,2391352
"INDONESIA",1993,54316,3654099
"JAPAN",1993,54316,4325551
"JAPAN",1996,281327,1211751
"JAPAN",1997,35083,1038471
"VIETNAM",1995,133636,4599505
"INDIA",1992,198293,3092198
"VIETNAM",1992,198293,2955501
"VIETNAM",1996,299998,2426813
"CHINA",1992,239509,133390
"JAPAN",1992,239509,931035
"INDIA",1996,13874,1906986
"VIETNAM",1996,13874,5832507
"JAPAN",1997,54349,673830
"JAPAN",1997,54349,840876
"JAPAN",1992,213257,415501
"VIETNAM",1997,56539,2605423
"VIETNAM",1997,56539,5570121
"VIETNAM",1996,145378,1977625
"CHINA",1993,206143,2655902
"INDONESIA",1995,255248,3614803
"JAPAN",1994,290932,7985933
"INDONESIA",1994,290932,5095796
"VIETNAM",1992,219019,4836544
"INDIA",1992,219019,3975079
"CHINA",1996,150976,7027048
"INDONESIA",1996,150976,6873352
"INDIA",1996,150976,4042503
"CHINA",1993,121592,2857677
"INDIA",1993,121592,4294025
"CHINA",1996,285772,5455201
"INDONESIA",1993,246484,8280114
"VIETNAM",1996,237442,3661781
"INDONESIA",1993,68509,3152839
"VIETNAM",1996,17467,2517880
"CHINA",1992,167834,3418335
"VIETNAM",1993,174190,2523228
"CHINA",1997,177907,1133874
"INDONESIA",1992,281857,6980628
"INDIA",1992,281857,3461275
"INDIA",1995,149747,3608263
"VIETNAM",1995,149747,3507248
"JAPAN",1997,196424,964271
"CHINA",1997,298895,132046
"CHINA",1994,23887,1871695
"CHINA",1993,265030,598812
"CHINA",1994,243331,854768
"JAPAN",1994,243331,6968431
"CHINA",1995,43826,5703367
"JAPAN",1995,75323,3794328
"INDONESIA",1992,249082,3343325
"JAPAN",1997,229765,1640992
"INDONESIA",1997,64181,366880
"VIETNAM",1994,40676,3273803
"JAPAN",1994,40676,1267683
"INDONESIA",1994,232552,614757
"JAPAN",1994,232552,4871536
"VIETNAM",1997,72221,3177521
"INDONESIA",1997,72221,4210582
"JAPAN",1995,274280,5636205
"INDIA",1997,116755,3750652
"CHINA",1995,290149,5407583
"INDIA",1995,290149,4927850
"INDIA",1996,31156,1895218
"VIETNAM",1996,174002,5808453
"JAPAN",1996,174002,3953862
"INDIA",1996,174002,4376625
"INDONESIA",1994,204133,6001410
"VIETNAM",1994,204133,7845420
"INDONESIA",1992,59678,3411079
"VIETNAM",1992,59678,2760975
"VIETNAM",1997,100561,4420186
"INDONESIA",1997,100561,7051209
"VIETNAM",1997,100561,2430858
"CHINA",1993,175865,5878706
"INDIA",1993,175865,2116470
"VIETNAM",1997,6746,5752543
"CHINA",1997,6746,8957368
"CHINA",1992,299968,3018226
"CHINA",1992,299968,5766595
"JAPAN",1992,299968,3327947
"JAPAN",1997,53683,1977359
"INDIA",1992,156200,3254417
"JAPAN",1994,242344,4959099
"INDIA",1994,242344,6433096
"INDONESIA",1996,262291,1159144
"INDONESIA",1992,149314,2342269
"CHINA",1992,149314,2753815
"CHINA",1992,9983,1388259
"JAPAN",1994,69733,5710354
"CHINA",1994,188860,3547866
"JAPAN",1994,147757,4171679
"VIETNAM",1992,231070,2533760
"INDIA",1992,231070,721047
"CHINA",1996,61600,2370987
"INDIA",1995,118258,5514579
"INDONESIA",1995,118258,1501273
"JAPAN",1996,103457,5873904
"INDIA",1995,133169,6754935
"VIETNAM",1993,220531,938219
"CHINA",1993,220531,6338928
"VIETNAM",1996,251822,7729716
"INDONESIA",1995,262334,665292
"JAPAN",1994,292132,532713
"INDONESIA",1993,211996,4727546
"INDIA",1992,190942,2136274
"CHINA",1995,49369,369448
"JAPAN",1995,49369,6095488
"INDIA",1995,257956,4198751
"VIETNAM",1995,257956,422668
"CHINA",1995,152452,2003802
"CHINA",1995,152452,6650531
"VIETNAM",1995,246263,3053654
"VIETNAM",1994,38399,1666484
"INDONESIA",1994,38399,3614357
"VIETNAM",1994,38399,6176476
"CHINA",1995,57283,8142157
"INDIA",1995,57283,4569366
"INDONESIA",1997,81191,320314
"INDIA",1996,118213,813591
"INDONESIA",1996,118213,209731
"INDIA",1993,181966,1373673
"JAPAN",1992,77603,2527155
"CHINA",1996,75028,1187889
"INDONESIA",1996,75028,6669923
"INDONESIA",1996,85906,2967723
"INDIA",1992,203056,2570064
"INDONESIA",1995,235822,4062476
"VIETNAM",1997,156443,3748123
"INDONESIA",1992,131377,2549495
"CHINA",1997,267407,5657231
"JAPAN",1997,267407,1240563
"INDIA",1997,267407,2729774
"CHINA",1997,267407,5796400
"INDONESIA",1993,45670,6599719
"VIETNAM",1993,45670,3376318
"INDONESIA",1996,44755,2383017
"VIETNAM",1996,44755,3453023
"JAPAN",1993,131002,618753
"VIETNAM",1995,124592,7878089
"JAPAN",1995,124592,1989697
"INDONESIA",1995,171437,3446688
"CHINA",1996,133126,267319
"INDIA",1997,29368,8362219
"INDIA",1997,29368,2417412
"INDIA",1996,64360,634240
"INDIA",1996,64360,5956969
"INDIA",1996,64360,630739
"INDONESIA",1996,64360,1147716
"JAPAN",1995,70730,1668254
"CHINA",1994,150688,1821127
"INDONESIA",1994,150688,3085198
"CHINA",1992,235126,515129
"INDIA",1996,159949,3470385
"JAPAN",1994,239107,2038686
"CHINA",1994,239107,5822182
"VIETNAM",1994,239107,874434
"INDIA",1995,34555,508361
"INDIA",1996,239323,1889025
"INDONESIA",1995,199105,5015952
"INDIA",1995,199105,2141704
"INDIA",1995,39562,7670051
"INDIA",1997,114332,2487075
"CHINA",1997,72695,1478367
"JAPAN",1995,128996,2782868
"INDONESIA",1997,274348,8427558
"INDIA",1996,224041,5339416
"JAPAN",1996,224041,997338
"CHINA",1996,224041,377872
"INDIA",1995,167012,6028018
"CHINA",1997,86947,5372367
"VIETNAM",1993,164365,3663464
"VIETNAM",1993,164365,261890
"INDONESIA",1994,75865,5389296
"INDONESIA",1995,45080,7307080
"INDONESIA",1992,295879,314622
"INDIA",1994,274444,2875734
"INDIA",1995,220831,183236
"INDIA",1995,220831,1867755
"INDONESIA",1997,255605,2231024
"JAPAN",1997,255605,3178532
"INDIA",1995,239548,3495101
"INDONESIA",1997,137489,1023071
"JAPAN",1992,592,6569937
"INDIA",1993,43715,7226667
"INDONESIA",1996,10502,3462990
"VIETNAM",1996,10502,6210883
"JAPAN",1992,92750,2735290
"VIETNAM",1992,92750,5414535
"JAPAN",1992,187543,3931757
"JAPAN",1995,218540,5580583
"INDIA",1994,91184,1797644
"INDONESIA",1996,125426,1164725
"VIETNAM",1995,145853,782225
"JAPAN",1993,230671,6743976
"INDONESIA",1993,230671,2891545
"CHINA",1993,230671,3162287
"INDONESIA",1992,252739,8230860
"CHINA",1992,252739,1096301
"INDONESIA",1992,188240,917619
"INDIA",1992,188240,4358118
"INDIA",1992,90968,5144120
"CHINA",1997,96451,5114968
"VIETNAM",1994,136382,1235500
"CHINA",1994,136382,7178704
"JAPAN",1994,136382,4705868
"CHINA",1997,163108,676388
"INDONESIA",1997,163108,3880003
"VIETNAM",1995,181255,3911516
"INDONESIA",1995,181255,2401978
"INDIA",1995,181255,4194709
"INDONESIA",1993,204034,5403048
"CHINA",1992,3181,4289961
"CHINA",1996,258170,4640288
"VIETNAM",1993,161008,4881860
"JAPAN",1997,42392,872387
"JAPAN",1997,42392,784065
"INDONESIA",1995,273337,4540362
"VIETNAM",1995,273337,3481045
"INDIA",1995,273337,2047607
"CHINA",1992,244816,1051261
"VIETNAM",1993,114454,6129238
"INDIA",1993,114454,4883153
"INDIA",1995,106670,946750
"INDONESIA",1992,105190,3645810
"JAPAN",1993,290882,271093
"INDONESIA",1996,41767,4681731
"VIETNAM",1996,41767,3721652
"INDONESIA",1993,70543,2042599
"INDIA",1993,70543,1607035
"INDIA",1997,49472,3049928
"JAPAN",1997,49472,878711
"VIETNAM",1992,39859,2101464
"CHINA",1992,39859,2218682
"INDONESIA",1997,170341,3990929
"INDONESIA",1996,115594,1485288
"CHINA",1994,195368,5323366
"INDONESIA",1997,42145,3738463
"JAPAN",1995,26335,3094263
"VIETNAM",1995,26335,5207748
"VIETNAM",1996,200611,3769752
"JAPAN",1996,200611,8735524
"VIETNAM",1995,99659,4272938
"INDIA",1994,229531,4414900
"VIETNAM",1995,23957,8401188
"VIETNAM",1996,31216,3883094
"CHINA",1993,151480,2260972
"INDONESIA",1993,151480,6590971
"VIETNAM",1997,208651,2921318
"JAPAN",1997,208651,7791564
"CHINA",1993,78136,3731390
"CHINA",1997,118321,5751550
"JAPAN",1996,261007,3422687
"INDIA",1992,133334,3434610
"INDIA",1995,86582,1557803
"INDONESIA",1997,164311,5360840
"INDIA",1995,47725,2136914
"INDONESIA",1995,47725,1725762
"INDONESIA",1995,180602,2663908
"CHINA",1997,269860,6254284
"CHINA",1995,210499,6509911
"VIETNAM",1996,256139,1212800
"JAPAN",1995,225080,4137773
"JAPAN",1992,288394,4528848
"INDONESIA",1994,230902,2688583
"INDIA",1994,230902,746957
"INDIA",1994,97813,1428369
"INDONESIA",1993,212699,4792900
"JAPAN",1993,212699,4296882
"JAPAN",1994,21325,619744
"VIETNAM",1995,199835,2622352
"INDONESIA",1993,114539,6278485
"CHINA",1997,240974,859622
"JAPAN",1997,49912,1845812
"VIETNAM",1994,51005,5593917
"CHINA",1994,51005,2174328
"INDONESIA",1997,77665,6742615
"CHINA",1997,77665,3718203
"VIETNAM",1996,291556,5060029
"INDONESIA",1992,175078,693688
"INDIA",1992,175078,6889207
"CHINA",1996,111058,5823437
"CHINA",1996,221443,5685350
"VIETNAM",1997,267272,2905357
"JAPAN",1994,133487,8315883
"INDONESIA",1995,134381,2183689
"JAPAN",1992,134818,6657304
"JAPAN",1997,170963,1412334
"CHINA",1997,170963,5496626
"INDIA",1997,170963,7323000
"CHINA",1997,259720,2263915
"CHINA",1994,94043,1071398
"INDIA",1994,94043,3648480
"JAPAN",1994,178231,1041298
"INDONESIA",1995,259340,4904441
"JAPAN",1992,67711,2457872
"VIETNAM",1994,92102,1107219
"CHINA",1996,248746,693647
"JAPAN",1993,63649,4716238
"INDONESIA",1993,63649,2761291
"VIETNAM",1995,242812,3641761
"CHINA",1995,242812,4272048
"INDIA",1992,59917,2927587
"VIETNAM",1992,80521,3153454
"JAPAN",1993,263653,633807
"INDONESIA",1994,177394,6132087
"INDONESIA",1995,43301,6622090
"VIETNAM",1993,111811,5152554
"VIETNAM",1997,274726,4174858
"JAPAN",1997,160471,195712
"CHINA",1997,160471,2520340
"INDIA",1997,160471,664137
"CHINA",1997,160471,1954930
"VIETNAM",1993,18745,2620347
"CHINA",1993,18745,6143692
"CHINA",1996,21209,3973010
"INDONESIA",1996,21209,6072408
"JAPAN",1994,269846,5501366
"CHINA",1992,191785,5026348
"CHINA",1993,127025,4142201
"INDONESIA",1997,100363,3164280
"CHINA",1997,101533,925432
"CHINA",1994,35429,3138244
"CHINA",1994,35429,5527028
"JAPAN",1994,240446,6365399
"INDONESIA",1993,165280,4051092
"VIETNAM",1993,165280,4739356
"INDIA",1993,165280,1982674
"CHINA",1995,144584,1969529
"INDONESIA",1992,79318,1376302
"INDONESIA",1992,79318,3397184
"INDONESIA",1992,79318,2387127
"INDONESIA",1997,179774,8430712
"INDONESIA",1996,69283,9033409
"JAPAN",1996,69283,1642084
"INDONESIA",1997,132583,1118700
"VIETNAM",1993,207605,5203545
"INDIA",1996,120919,6237636
"VIETNAM",1996,120919,625573
"INDIA",1994,162584,1366354
"CHINA",1994,162584,3708251
"CHINA",1994,140443,6105149
"JAPAN",1996,24164,6100848
"JAPAN",1996,24164,4299264
"INDIA",1994,260849,256749
"VIETNAM",1995,187093,3426055
"INDIA",1992,120392,1704654
"INDONESIA",1992,120392,4693088
"VIETNAM",1992,216793,582588
"JAPAN",1994,123937,1776266
"CHINA",1994,123937,4147269
"INDIA",1994,123937,1500634
"JAPAN",1993,92777,1757299
"VIETNAM",1996,192755,4661925
"VIETNAM",1996,192755,1916804
"INDONESIA",1993,268379,3538936
"VIETNAM",1993,268379,4777808
"CHINA",1993,138001,2030108
"VIETNAM",1993,138001,1114354
"JAPAN",1992,144199,4497508
"VIETNAM",1993,75811,852970
"INDONESIA",1994,55018,387700
"INDONESIA",1995,285380,382539
"INDONESIA",1996,274957,5021087
"VIETNAM",1997,273715,6631454
"CHINA",1997,273715,2000374
"INDIA",1994,160907,1332138
"JAPAN",1995,148312,6687385
"INDIA",1995,154853,3280652
"INDONESIA",1995,108695,477413
"INDIA",1996,130501,8434821
"CHINA",1996,130501,5185217
"CHINA",1997,22123,2098828
"CHINA",1997,118429,7860300
"INDIA",1997,194351,7368015
"INDIA",1997,194351,1719716
"CHINA",1995,50095,3719239
"VIETNAM",1992,137897,104243
"JAPAN",1992,124183,2773589
"CHINA",1997,77524,4519482
"JAPAN",1992,249742,5867681
"VIETNAM",1997,71395,7971483
"INDIA",1995,154520,7988454
"INDONESIA",1996,210539,290206
"INDIA",1996,13561,4735516
"CHINA",1995,139235,1092262
"INDONESIA",1995,112261,6471862
"INDIA",1995,112261,2674846
"CHINA",1995,112261,8784524
"JAPAN",1994,58334,3697108
"INDIA",1994,58334,963312
"VIETNAM",1994,58334,3054627
"JAPAN",1995,243337,2695857
"CHINA",1996,145007,2138796
"JAPAN",1995,265808,637844
"INDIA",1995,265808,8468064
"JAPAN",1996,157267,2667296
"INDIA",1996,195362,162607
"VIETNAM",1996,195362,5238716
"INDONESIA",1993,79481,4737080
"INDIA",1996,232234,7032257
"INDIA",1996,151292,2298750
"INDIA",1996,151292,5621836
"INDONESIA",1996,272669,6296812
"CHINA",1995,270223,2110262
"INDIA",1995,213841,4516235
"INDIA",1993,267973,5295367
"INDONESIA",1996,216178,4764301
"INDONESIA",1992,128770,2102223
"JAPAN",1997,15355,8247510
"JAPAN",1997,15355,3775130
"JAPAN",1997,15355,3313530
"INDIA",1993,65906,2372945
"CHINA",1993,65906,7945447
"JAPAN",1994,119,7542666
"JAPAN",1992,197056,1492655
"INDIA",1996,210556,5122612
"INDONESIA",1996,210556,2066273
"INDIA",1994,69248,98911
"INDONESIA",1994,69248,6783827
"INDONESIA",1995,137473,6822127
"INDIA",1995,137473,5701911
"INDONESIA",1994,277690,5484381
"CHINA",1994,31807,2073547
"VIETNAM",1994,31807,8160535
"CHINA",1996,63464,761404
"CHINA",1996,63464,3444921
"INDONESIA",1997,127603,5916921
"VIETNAM",1997,127603,3725377
"JAPAN",1996,268901,3893403
"INDIA",1996,268901,3423393
"JAPAN",1996,210761,6624109
"CHINA",1992,151304,1985908
"INDONESIA",1992,155450,3494667
"INDONESIA",1993,61691,550943
"INDONESIA",1996,190069,1229731
"JAPAN",1992,267002,1699246
"INDIA",1992,97489,6159196
"VIETNAM",1992,97489,153646
"VIETNAM",1995,257350,776946
"CHINA",1995,257350,7004279
"VIETNAM",1996,150007,4354661
"VIETNAM",1996,224710,5759586
"INDONESIA",1996,224710,326036
"INDIA",1993,288098,101655
"INDONESIA",1993,288098,5287155
"INDONESIA",1993,60307,5479071
"INDONESIA",1992,239342,2663547
"VIETNAM",1992,239342,5767019
"INDONESIA",1994,208771,493979
"INDONESIA",1997,37144,1662427
"VIETNAM",1997,37144,2774541
"JAPAN",1992,183749,4851076
"CHINA",1996,64021,1115419
"INDONESIA",1994,29491,2390200
"VIETNAM",1997,42022,658147
"INDONESIA",1995,49121,1554238
"INDONESIA",1994,205931,170305
"CHINA",1995,280697,3844075
"CHINA",1995,158981,861141
"JAPAN",1993,189275,3274080
"INDONESIA",1993,189275,4657474
"INDONESIA",1995,244406,5340748
"INDIA",1995,244406,4562136
"JAPAN",1992,122218,581452
"JAPAN",1994,5518,4479564
"INDONESIA",1994,5518,5009882
"VIETNAM",1996,157505,296329
"JAPAN",1993,66388,3282287
"VIETNAM",1993,66388,1823065
"JAPAN",1994,80105,5525051
"JAPAN",1994,220523,6568101
"INDONESIA",1993,121861,5621063
"VIETNAM",1993,298439,2990393
"JAPAN",1993,298439,3585230
"INDIA",1997,158897,3592412
"VIETNAM",1997,158897,934515
"CHINA",1995,190325,5418240
"INDONESIA",1996,288053,7962900
"VIETNAM",1993,195424,3298204
"VIETNAM",1996,87598,1177283
"INDIA",1994,148918,894234
"CHINA",1994,235133,3283089
"JAPAN",1994,270434,1414937
"CHINA",1997,23288,281097
"JAPAN",1997,23288,5621836
"INDONESIA",1997,162922,3971062
"JAPAN",1993,108052,6956098
"INDONESIA",1993,108052,5614935
"VIETNAM",1994,107435,1417884
"JAPAN",1994,107435,2698283
"INDIA",1997,82939,1108948
"INDONESIA",1997,82939,4070420
"INDIA",1993,266929,2285910
"CHINA",1993,266929,2141832
"CHINA",1993,211966,2228155
"INDIA",1993,211966,3104532
"INDIA",1992,115291,7398436
"JAPAN",1992,115291,2572193
"INDONESIA",1992,285596,8045510
"INDIA",1993,9178,5842291
"JAPAN",1994,21712,3293512
"VIETNAM",1992,198046,5033787
"JAPAN",1997,41924,8623622
"CHINA",1997,41924,5442948
"VIETNAM",1997,41924,4340014
"JAPAN",1995,249601,4132558
"CHINA",1997,119410,3454564
"JAPAN",1993,221825,5645182
"JAPAN",1993,100657,5552294
"VIETNAM",1992,10564,4628515
"CHINA",1992,216016,3409116
"JAPAN",1997,294707,5167314
"JAPAN",1995,185126,2235764
"CHINA",1993,36494,2452425
"CHINA",1993,147676,2383603
"VIETNAM",1994,195295,6689318
"JAPAN",1995,295960,205453
"VIETNAM",1994,12185,2110640
"INDONESIA",1994,12185,3494953
"CHINA",1994,113047,1917000
"INDONESIA",1993,69235,2304411
"VIETNAM",1993,69235,1285386
"CHINA",1992,225583,5921097
"INDONESIA",1992,225583,2370735
"CHINA",1994,273034,5444418
"CHINA",1997,165803,505418
"JAPAN",1997,165803,1785557
"CHINA",1992,259954,3224702
"VIETNAM",1992,259954,2543709
"CHINA",1992,65263,816513
"INDIA",1993,52843,1913376
"INDIA",1995,16402,2940676
"INDIA",1996,243179,3330798
"INDIA",1995,264538,3016812
"INDONESIA",1993,71213,5252219
"INDONESIA",1994,173575,4547102
"CHINA",1996,54245,5005353
"INDIA",1996,282355,3813769
"CHINA",1994,116548,828405
"INDONESIA",1994,116548,532160
"VIETNAM",1993,50833,1045610
"INDIA",1993,50833,1656938
"CHINA",1993,235618,2275160
"INDONESIA",1997,297871,4517292
"VIETNAM",1997,297871,5785718
"CHINA",1997,120968,4107641
"INDONESIA",1993,296426,2502775
"JAPAN",1993,296426,6394613
"INDONESIA",1997,220736,1772626
"JAPAN",1997,220736,1299962
"CHINA",1997,97019,3742077
"INDONESIA",1997,72388,159183
"INDIA",1997,72388,6567497
"INDONESIA",1996,105220,589534
"INDONESIA",1996,105220,4247890
"VIETNAM",1996,105220,631291
"INDONESIA",1996,105220,2282175
"INDONESIA",1995,210959,5347705
"INDONESIA",1996,171170,574143
"INDONESIA",1994,55502,3842606
"CHINA",1994,55502,6756173
"JAPAN",1992,245356,107558
"VIETNAM",1992,245356,325975
"CHINA",1992,197345,4259972
"VIETNAM",1993,128497,1052876
"CHINA",1996,266404,6725120
"INDIA",1996,266404,1487898
"JAPAN",1994,180160,3260003
"INDIA",1994,262166,2496392
"VIETNAM",1992,226126,4789550
"CHINA",1996,227621,2830511
"JAPAN",1996,227621,1493289
"JAPAN",1997,110594,3844587
"JAPAN",1994,248789,1212960
"JAPAN",1994,248789,4148885
"INDONESIA",1992,144904,1850091
"INDONESIA",1992,144904,415974
"INDIA",1992,144904,2285721
"INDIA",1993,233840,1579769
"INDONESIA",1993,233840,662991
"JAPAN",1993,233840,4377490
"INDONESIA",1993,233840,2089880
"CHINA",1997,142078,2584558
"INDIA",1993,162794,4887661
"VIETNAM",1997,67250,4233900
"JAPAN",1996,27979,1662475
"INDONESIA",1997,31412,7810387
"INDIA",1994,240034,3109953
"INDONESIA",1993,13507,914159
"JAPAN",1992,270415,480709
"INDIA",1992,270415,3126748
"JAPAN",1993,37051,4608896
"INDIA",1993,37051,1057777
"INDIA",1993,37051,6611072
"VIETNAM",1994,194503,1504437
"CHINA",1997,42142,3803344
"VIETNAM",1997,42142,336636
"CHINA",1997,42142,6911688
"JAPAN",1997,42142,9121662
"INDONESIA",1993,2377,2386653
"JAPAN",1997,294488,1733263
"CHINA",1997,294488,5243293
"JAPAN",1997,294488,1763558
"JAPAN",1997,294488,2403592
"INDIA",1992,44383,201761
"JAPAN",1995,143185,4898383
"INDIA",1997,27602,4501493
"INDIA",1995,94021,1714425
"INDIA",1992,181513,4871952
"INDONESIA",1992,181513,3985240
"CHINA",1996,258208,1222583
"INDONESIA",1996,258208,3329769
"INDIA",1992,177776,2653560
"VIETNAM",1995,178447,2839736
"INDONESIA",1992,52642,5608543
"JAPAN",1992,52642,5175014
"INDIA",1997,27664,511202
"INDIA",1997,248780,544863
"CHINA",1997,262130,3665610
"INDONESIA",1996,113926,3887486
"INDIA",1996,62725,7884726
"INDONESIA",1994,7783,1075868
"JAPAN",1994,7783,2265706
"INDONESIA",1994,7783,2135629
"INDONESIA",1993,276859,5152354
"JAPAN",1997,289274,1305873
"CHINA",1994,20186,3412289
"INDONESIA",1994,265379,7107907
"JAPAN",1996,109288,287935
"VIETNAM",1996,109288,2381008
"INDIA",1997,181339,4178821
"CHINA",1997,181339,7741096
"INDIA",1994,229448,4257592
"JAPAN",1994,136331,4478833
"JAPAN",1994,292597,2706086
"INDIA",1994,292597,2105550
"INDIA",1992,80470,4111560
"INDONESIA",1992,80470,8142761
