"d_year","s_city","lo_custkey","lo_revenue"
1993,"UNITED ST9",3958,6390364
1993,"UNITED ST4",3958,8526538
1997,"UNITED ST4",15251,4598277
1993,"UNITED ST5",27898,2570588
1996,"UNITED ST7",11110,8916001
1995,"UNITED ST7",26366,4695988
1993,"UNITED ST1",27382,4760777
1993,"UNITED ST1",2836,6633698
1997,"UNITED ST8",13561,4489852
1992,"UNITED ST4",907,3566562
1993,"UNITED ST0",15517,1920021
1992,"UNITED ST8",29092,230986
1993,"UNITED ST3",26302,4388482
1997,"UNITED ST7",2371,5553356
1994,"UNITED ST5",13634,6010000
1997,"UNITED ST5",11275,3306973
1995,"UNITED ST1",19118,4823734
1997,"UNITED ST7",2578,2503529
1994,"UNITED ST1",24811,496404
1994,"UNITED ST8",27845,2898458
1995,"UNITED ST1",10282,113903
1997,"UNITED ST7",20830,4300540
1993,"UNITED ST0",21761,2119981
1995,"UNITED ST7",18730,8392657
1993,"UNITED ST6",14516,5521012
1994,"UNITED ST4",13544,4974436
1993,"UNITED ST0",16996,3581339
1994,"UNITED ST7",11018,6568532
1993,"UNITED ST9",3655,1905784
1997,"UNITED ST0",16708,5035431
1995,"UNITED ST3",17945,5193040
1994,"UNITED ST3",23323,3179194
1993,"UNITED ST0",5495,3429709
1997,"UNITED ST0",7468,3217412
1993,"UNITED ST6",14644,2246378
1995,"UNITED ST0",12653,4821165
1995,"UNITED ST3",2557,7690063
1992,"UNITED ST1",16900,8157153
1993,"UNITED ST4",29659,3211689
1992,"UNITED ST8",2542,4809969
1996,"UNITED ST4",16996,5136144
1996,"UNITED ST0",27226,4983876
1994,"UNITED ST1",809,4432246
1993,"UNITED ST0",7024,1167580
1994,"UNITED ST1",26245,4046599
1997,"UNITED ST7",11164,775934
1996,"UNITED ST3",14080,1757664
1992,"UNITED ST1",7633,5579884
1997,"UNITED ST4",18505,6037668
1995,"UNITED ST1",7721,6367242
1992,"UNITED ST9",6098,5222926
1992,"UNITED ST9",9667,4884343
1997,"UNITED ST3",14762,2019402
1997,"UNITED ST0",24517,94493
1997,"UNITED ST3",17816,8472198
1996,"UNITED ST7",6004,4653177
1992,"UNITED ST8",9649,634271
1995,"UNITED ST2",20831,6020736
1992,"UNITED ST4",8008,601821
1994,"UNITED ST8",25024,1482804
1994,"UNITED ST5",25024,1721064
1994,"UNITED ST9",7243,2911601
1996,"UNITED ST6",14044,1756918
1997,"UNITED ST7",17167,3081549
1992,"UNITED ST0",14008,6558518
1996,"UNITED ST1",23410,967959
1992,"UNITED ST0",25942,7217112
1997,"UNITED ST3",21808,541232
1997,"UNITED ST6",21808,1181034
1997,"UNITED ST5",27374,6448150
1996,"UNITED ST9",7012,4679809
1995,"UNITED ST3",24367,1834898
1992,"UNITED ST9",18496,1569239
1996,"UNITED ST1",17689,1077231
1994,"UNITED ST0",16427,3822320
1995,"UNITED ST9",12506,260286
1997,"UNITED ST6",9436,4665830
1997,"UNITED ST0",9436,3360040
1996,"UNITED ST0",2017,5023873
1995,"UNITED ST2",5375,3147551
1992,"UNITED ST9",25097,3430947
1995,"UNITED ST1",7564,714988
1995,"UNITED ST5",2734,1227717
1992,"UNITED ST0",29753,4260952
1992,"UNITED ST6",21724,3506291
1994,"UNITED ST4",21409,2592537
1995,"UNITED ST9",28388,147838
1996,"UNITED ST7",11110,3423888
1997,"UNITED ST8",635,1578737
1993,"UNITED ST4",12148,1810127
1996,"UNITED ST7",12961,6391051
1995,"UNITED ST1",29800,1194035
1997,"UNITED ST7",8786,2721731
1993,"UNITED ST1",514,6055292
1995,"UNITED ST7",28552,3377640
1997,"UNITED ST8",18086,5451256
1996,"UNITED ST8",29527,3428773
1996,"UNITED ST2",29527,1024091
1993,"UNITED ST2",17095,1649330
1994,"UNITED ST7",8186,4074798
1996,"UNITED ST0",13885,2076668
1992,"UNITED ST4",14057,5514030
1995,"UNITED ST8",23407,4736007
1992,"UNITED ST4",8959,1649730
1995,"UNITED ST6",14126,5861961
1995,"UNITED ST7",14126,2576845
1992,"UNITED ST8",10648,5032571
1994,"UNITED ST1",28396,5748439
1992,"UNITED ST3",29507,1947844
1993,"UNITED ST4",18637,7152193
1993,"UNITED ST0",18637,3285861
1997,"UNITED ST1",29713,6514435
1992,"UNITED ST5",25957,5696808
1994,"UNITED ST7",9497,2933827
1996,"UNITED ST8",25468,920599
1992,"UNITED ST3",2146,4028923
1992,"UNITED ST9",2146,4039259
1994,"UNITED ST3",2498,916881
1994,"UNITED ST0",2498,5664844
1997,"UNITED ST3",199,765735
1994,"UNITED ST6",523,419277
1992,"UNITED ST0",25184,2881017
1996,"UNITED ST8",29278,2550975
1992,"UNITED ST8",21749,1997535
1996,"UNITED ST3",14032,314712
1996,"UNITED ST3",25361,6027564
1993,"UNITED ST4",29347,1043504
1994,"UNITED ST1",13171,3949051
1994,"UNITED ST1",13531,8421459
1997,"UNITED ST9",2828,7547984
1994,"UNITED ST2",3434,4042370
1997,"UNITED ST9",28903,2194538
1995,"UNITED ST5",16405,2064995
1994,"UNITED ST6",28534,2552269
1992,"UNITED ST7",28178,6862611
1993,"UNITED ST0",16451,4613823
1994,"UNITED ST4",1222,4751089
1997,"UNITED ST0",25705,1225766
1993,"UNITED ST4",19321,7564480
1993,"UNITED ST1",19321,2613865
1992,"UNITED ST8",7270,4005196
1992,"UNITED ST1",19289,1669075
1996,"UNITED ST6",14179,2312000
1993,"UNITED ST5",28531,6070638
1992,"UNITED ST0",9809,1655326
1992,"UNITED ST1",787,4678275
1994,"UNITED ST6",22202,2345155
1996,"UNITED ST4",17965,4030671
1996,"UNITED ST0",17965,3900919
1996,"UNITED ST1",22882,1073429
1997,"UNITED ST6",26692,8083293
1993,"UNITED ST4",20795,2240845
1996,"UNITED ST7",5203,1856806
1995,"UNITED ST7",1084,3300841
1997,"UNITED ST0",6250,4993420
1996,"UNITED ST5",18547,1368531
1996,"UNITED ST3",21451,848288
1992,"UNITED ST2",28120,1520859
1992,"UNITED ST7",16657,1895130
1996,"UNITED ST4",5347,2676865
1996,"UNITED ST1",15347,488247
1995,"UNITED ST3",1078,4386775
1997,"UNITED ST1",7235,5725204
1995,"UNITED ST9",21796,6590115
1995,"UNITED ST4",21796,9057127
1995,"UNITED ST9",26479,1345755
1996,"UNITED ST7",18758,7439445
1997,"UNITED ST7",22459,556971
1992,"UNITED ST7",21550,384134
1992,"UNITED ST3",28402,574275
1994,"UNITED ST8",1216,1191664
1993,"UNITED ST3",23294,5665341
1992,"UNITED ST1",22961,1343250
1995,"UNITED ST3",27382,192852
1995,"UNITED ST0",22481,4806272
1992,"UNITED ST0",13172,6577979
1997,"UNITED ST4",7325,7007688
1995,"UNITED ST1",24706,945700
1995,"UNITED ST4",23176,3649295
1995,"UNITED ST3",13178,6254830
1997,"UNITED ST8",20795,3457031
1993,"UNITED ST9",15395,2496752
1994,"UNITED ST1",4825,743775
1994,"UNITED ST5",8569,6404638
1996,"UNITED ST0",14383,3606259
1994,"UNITED ST1",14290,3412403
1995,"UNITED ST9",15827,6925980
1993,"UNITED ST6",24971,6866420
1996,"UNITED ST3",14026,1801278
1993,"UNITED ST9",15316,5080065
1994,"UNITED ST4",22510,1461379
1995,"UNITED ST8",25840,1627436
1996,"UNITED ST0",25297,264181
1995,"UNITED ST7",19078,4497272
1995,"UNITED ST4",19078,1723825
1992,"UNITED ST6",22057,6513803
1994,"UNITED ST5",9032,7318204
1997,"UNITED ST4",18968,4437881
1997,"UNITED ST8",18968,349886
1994,"UNITED ST4",23002,8058213
1994,"UNITED ST0",13018,5063604
1997,"UNITED ST6",18388,2663619
1992,"UNITED ST5",9187,5827490
1992,"UNITED ST1",5057,3425910
1996,"UNITED ST1",18679,2047388
1993,"UNITED ST7",25282,1757233
1994,"UNITED ST3",9739,2641593
1996,"UNITED ST4",24506,5271489
1996,"UNITED ST5",24506,3051465
1992,"UNITED ST0",19390,5700250
1995,"UNITED ST9",4301,971688
1995,"UNITED ST5",4301,3225168
1997,"UNITED ST8",26149,180997
1996,"UNITED ST6",9748,2577268
1997,"UNITED ST4",19855,3518860
1997,"UNITED ST0",19855,2050113
1996,"UNITED ST8",18439,4490638
1997,"UNITED ST1",12830,5789434
1994,"UNITED ST6",12397,7330089
1993,"UNITED ST6",17470,4199781
1997,"UNITED ST3",4186,4105536
1997,"UNITED ST7",8734,1277415
1997,"UNITED ST5",8734,8201132
1996,"UNITED ST7",8866,2305957
1997,"UNITED ST7",11897,2230391
1993,"UNITED ST0",26944,892473
1997,"UNITED ST0",26788,3044030
1996,"UNITED ST9",18688,985974
1997,"UNITED ST2",8579,105570
1992,"UNITED ST0",1432,1896790
1995,"UNITED ST9",28070,4146255
1997,"UNITED ST7",27473,5645673
1994,"UNITED ST6",29875,2120544
1995,"UNITED ST1",13558,1614724
1996,"UNITED ST0",27544,5253858
1992,"UNITED ST1",23455,3850282
1992,"UNITED ST1",7574,1890933
1996,"UNITED ST3",14471,6327845
1994,"UNITED ST3",15649,4921308
1997,"UNITED ST9",29636,1989428
1996,"UNITED ST8",11627,919121
1996,"UNITED ST8",11627,1999237
1996,"UNITED ST4",13865,3957782
1996,"UNITED ST4",6673,406800
1997,"UNITED ST0",12025,7336327
1996,"UNITED ST5",14408,8695990
1997,"UNITED ST8",27397,1713312
1997,"UNITED ST5",27397,605736
1997,"UNITED ST7",27397,2112758
1997,"UNITED ST1",3239,3492924
1992,"UNITED ST4",24256,4213733
1994,"UNITED ST1",20473,4527467
1995,"UNITED ST4",12514,992495
1992,"UNITED ST9",4412,5696775
1992,"UNITED ST1",3647,1299625
1993,"UNITED ST1",9391,3588635
1993,"UNITED ST9",20560,1728151
1997,"UNITED ST6",22483,6097494
1996,"UNITED ST1",28649,4742885
1996,"UNITED ST3",28649,4445200
1995,"UNITED ST4",23212,3225888
1995,"UNITED ST4",18847,5895985
1997,"UNITED ST5",24937,1370016
1995,"UNITED ST6",2777,4025403
1994,"UNITED ST1",2536,2010842
1992,"UNITED ST4",1162,7767175
1992,"UNITED ST3",28469,6526858
1996,"UNITED ST5",11485,7775266
1994,"UNITED ST9",2803,2247128
1992,"UNITED ST3",19180,5496408
1993,"UNITED ST9",18388,2111559
1995,"UNITED ST5",12773,2660808
1993,"UNITED ST1",3691,1558229
1993,"UNITED ST1",3691,6354569
1994,"UNITED ST6",16438,517298
1994,"UNITED ST3",21136,3074221
1997,"UNITED ST4",15715,4370395
1993,"UNITED ST8",15556,5212840
1992,"UNITED ST3",10318,4766913
1997,"UNITED ST2",7405,7050723
1995,"UNITED ST2",29878,495004
1997,"UNITED ST1",6992,6285441
1994,"UNITED ST7",12043,5473568
1995,"UNITED ST7",20854,1599522
1994,"UNITED ST0",24916,472799
1992,"UNITED ST0",16162,2224854
1996,"UNITED ST7",16288,4257657
1992,"UNITED ST1",9017,5992358
1995,"UNITED ST8",10870,2161950
1995,"UNITED ST9",6962,346025
1993,"UNITED ST1",8191,5386794
1995,"UNITED ST1",6805,3014136
1997,"UNITED ST9",21412,3675511
1992,"UNITED ST8",27670,3156293
1992,"UNITED ST1",18464,2475343
1997,"UNITED ST7",21712,4071975
1997,"UNITED ST1",2671,1476653
1996,"UNITED ST9",15106,4907206
1994,"UNITED ST0",11753,4719511
1994,"UNITED ST1",11753,1642147
1994,"UNITED ST3",25430,3530242
1993,"UNITED ST4",18260,8019386
1992,"UNITED ST5",4630,5694792
1994,"UNITED ST8",14815,2576926
1995,"UNITED ST9",12487,2013584
1994,"UNITED ST6",1765,143074
1993,"UNITED ST1",14063,1885850
1993,"UNITED ST0",14063,1616448
1995,"UNITED ST4",29305,1925875
1996,"UNITED ST7",9751,3889595
1994,"UNITED ST3",12883,2038709
1995,"UNITED ST9",2971,3376859
1994,"UNITED ST0",16067,775001
1997,"UNITED ST3",24194,886310
1994,"UNITED ST6",28675,1468127
1994,"UNITED ST7",28675,6673060
1997,"UNITED ST6",13544,5507428
1992,"UNITED ST2",23107,3121272
1992,"UNITED ST0",23107,1929676
1993,"UNITED ST6",2521,2291215
1995,"UNITED ST9",26500,4294192
1992,"UNITED ST1",29917,682629
1994,"UNITED ST3",17422,3841381
1992,"UNITED ST4",5435,4240320
1995,"UNITED ST1",28520,1985242
1994,"UNITED ST1",16609,1450337
1992,"UNITED ST3",9976,7340968
1996,"UNITED ST7",236,5290556
1992,"UNITED ST1",11014,2895159
1997,"UNITED ST1",17723,1626240
1997,"UNITED ST2",6901,8394543
1992,"UNITED ST7",23353,6684109
1997,"UNITED ST6",6760,3097455
1994,"UNITED ST4",13736,4603517
1993,"UNITED ST9",12562,5857253
1996,"UNITED ST7",18860,1367798
1995,"UNITED ST7",23608,1092141
1996,"UNITED ST3",12904,5404261
1992,"UNITED ST1",9712,935934
1995,"UNITED ST0",6676,5388821
1996,"UNITED ST1",9161,5996024
1995,"UNITED ST5",14578,102154
1994,"UNITED ST3",26519,6905847
1994,"UNITED ST1",25952,1708911
1997,"UNITED ST8",20768,1577855
1994,"UNITED ST1",7597,3460231
1994,"UNITED ST8",12337,684982
1994,"UNITED ST1",24020,6427866
1996,"UNITED ST1",27076,705614
1992,"UNITED ST8",29558,8562019
1994,"UNITED ST9",6403,2955143
1993,"UNITED ST4",1166,5961136
1993,"UNITED ST6",5833,3021978
1995,"UNITED ST4",22109,5543866
1996,"UNITED ST8",4679,5686868
1994,"UNITED ST1",17828,3114438
1995,"UNITED ST9",10478,5389102
1995,"UNITED ST9",10478,6591138
1996,"UNITED ST3",13072,5379435
1996,"UNITED ST7",21349,3031861
1996,"UNITED ST7",21349,4647546
1992,"UNITED ST4",20566,5139576
1992,"UNITED ST8",20566,2288537
1992,"UNITED ST7",16310,1126044
1992,"UNITED ST9",16310,870600
1993,"UNITED ST9",6886,4552603
1992,"UNITED ST3",23380,3787674
1996,"UNITED ST9",20455,8156680
1994,"UNITED ST9",22579,2258965
1996,"UNITED ST6",29857,1950358
1997,"UNITED ST5",8134,3369200
1995,"UNITED ST4",28493,5238660
1994,"UNITED ST9",20962,4899668
1997,"UNITED ST7",25258,4979495
1994,"UNITED ST9",28813,773979
1997,"UNITED ST3",1978,3191597
1997,"UNITED ST4",20995,1324979
1992,"UNITED ST7",12356,931768
1997,"UNITED ST0",24541,871350
1997,"UNITED ST6",8740,6956971
1997,"UNITED ST1",8740,4941442
1997,"UNITED ST9",15412,3754172
1995,"UNITED ST5",3256,3965173
1995,"UNITED ST3",3256,5866922
1996,"UNITED ST1",7390,5794596
1992,"UNITED ST0",16621,712062
1992,"UNITED ST1",29387,2895999
1992,"UNITED ST5",29387,2710472
1997,"UNITED ST4",3304,5007784
1997,"UNITED ST4",916,1882426
1997,"UNITED ST9",916,3495654
1994,"UNITED ST0",19354,2888989
1992,"UNITED ST5",6908,4228828
1994,"UNITED ST0",2267,3053256
1996,"UNITED ST9",29246,643206
1994,"UNITED ST3",16291,7048796
1996,"UNITED ST4",10264,296911
1994,"UNITED ST8",4573,6498992
1994,"UNITED ST4",4573,2694967
1992,"UNITED ST9",14677,4426720
1995,"UNITED ST4",2932,7697980
1993,"UNITED ST9",29573,1893761
1997,"UNITED ST9",12767,4214809
1993,"UNITED ST0",12370,4953200
1993,"UNITED ST0",29897,1490217
1996,"UNITED ST3",6217,181526
1994,"UNITED ST6",17854,3442757
1993,"UNITED ST1",9739,445794
1995,"UNITED ST9",5069,961425
1997,"UNITED ST1",4291,5775154
1996,"UNITED ST4",26594,2954684
1992,"UNITED ST6",6736,6933942
1992,"UNITED ST9",6736,5912801
1992,"UNITED ST1",16246,2841883
1992,"UNITED ST1",16246,6561004
1996,"UNITED ST5",25751,702449
1994,"UNITED ST4",20443,4573355
1993,"UNITED ST1",23500,7109022
1996,"UNITED ST7",2381,6344520
1996,"UNITED ST4",17410,4636418
1992,"UNITED ST2",19951,3382824
1994,"UNITED ST9",5923,7472510
1994,"UNITED ST7",5923,2065646
1992,"UNITED ST0",20056,5298266
1993,"UNITED ST1",19156,5071786
1996,"UNITED ST1",25102,5278673
1992,"UNITED ST3",25516,3643618
1994,"UNITED ST6",14290,541082
1997,"UNITED ST1",19570,500204
1997,"UNITED ST1",24523,6674958
1994,"UNITED ST9",26903,3183136
1994,"UNITED ST5",9781,790014
1993,"UNITED ST5",4856,2843448
1995,"UNITED ST8",11746,6223417
1996,"UNITED ST9",15257,2679779
1994,"UNITED ST0",18427,5622070
1995,"UNITED ST7",10828,7773428
1992,"UNITED ST4",8677,7391271
1996,"UNITED ST7",11573,4650615
1993,"UNITED ST1",18146,3454780
1994,"UNITED ST4",28390,6786769
1996,"UNITED ST0",18779,4543574
1996,"UNITED ST7",18779,1588635
1993,"UNITED ST1",22237,2552194
1992,"UNITED ST1",27373,3461564
1992,"UNITED ST0",18769,4844991
1992,"UNITED ST4",27047,2127435
1995,"UNITED ST9",2917,3553276
1996,"UNITED ST5",4231,4853368
1995,"UNITED ST4",9589,555148
1992,"UNITED ST8",7430,1284391
1993,"UNITED ST3",22067,8030465
1993,"UNITED ST5",2146,4263048
1993,"UNITED ST7",2146,5934151
1993,"UNITED ST2",2146,5825907
1996,"UNITED ST8",16186,4733405
1994,"UNITED ST8",20263,5198130
1993,"UNITED ST3",2302,4093917
1996,"UNITED ST7",23971,5200839
1992,"UNITED ST5",16198,2594695
1992,"UNITED ST0",7921,6114662
1992,"UNITED ST1",7921,3773454
1992,"UNITED ST8",7733,2087621
1997,"UNITED ST1",1972,3097640
1992,"UNITED ST0",29713,1776419
1992,"UNITED ST9",4627,1455199
1996,"UNITED ST9",4369,5762012
1995,"UNITED ST9",22703,4947284
1993,"UNITED ST7",23893,5112986
1996,"UNITED ST7",1654,992120
1995,"UNITED ST7",20119,5562516
1997,"UNITED ST3",12256,6587032
1994,"UNITED ST1",11431,2982653
1997,"UNITED ST7",11096,1573785
1995,"UNITED ST5",1307,2104712
1997,"UNITED ST3",2183,6391537
1994,"UNITED ST9",11942,901805
1995,"UNITED ST6",1888,4699592
1992,"UNITED ST7",27970,4311654
1996,"UNITED ST9",23815,3531970
1996,"UNITED ST3",23815,5925290
1993,"UNITED ST3",20986,2048428
1997,"UNITED ST0",10913,3165788
1996,"UNITED ST1",14635,3190488
1994,"UNITED ST7",11482,2064611
1994,"UNITED ST3",10636,5672872
1992,"UNITED ST8",13216,1491395
1994,"UNITED ST4",3898,937376
1992,"UNITED ST8",9437,3030794
1994,"UNITED ST4",551,4988206
1996,"UNITED ST7",9979,6611220
1997,"UNITED ST1",29995,2525500
1992,"UNITED ST3",11875,2570120
1995,"UNITED ST7",21083,5302665
1995,"UNITED ST0",21083,4130229
1995,"UNITED ST0",6107,2237215
1993,"UNITED ST4",24088,6558477
1993,"UNITED ST6",1690,3063670
1997,"UNITED ST5",18821,1531180
1996,"UNITED ST9",25510,2971386
1995,"UNITED ST2",26291,1855405
1996,"UNITED ST6",26183,2398903
1994,"UNITED ST0",21347,2657328
1995,"UNITED ST4",3703,661658
1993,"UNITED ST0",1936,1350650
1993,"UNITED ST5",1936,1078876
1993,"UNITED ST0",12371,4694560
1995,"UNITED ST2",10106,5588983
1994,"UNITED ST8",7897,2904193
1996,"UNITED ST1",6394,1985490
1996,"UNITED ST7",6394,7310370
1994,"UNITED ST0",28820,9284520
1995,"UNITED ST0",14546,2415859
1992,"UNITED ST6",21743,1334400
1992,"UNITED ST4",12943,3012678
1996,"UNITED ST6",6718,2225363
1996,"UNITED ST1",6718,3829376
1993,"UNITED ST3",14048,4042777
1992,"UNITED ST5",21109,4036532
1992,"UNITED ST9",14216,5436675
1992,"UNITED ST7",14216,1403934
1994,"UNITED ST7",21245,1648092
1996,"UNITED ST5",20695,7583363
1997,"UNITED ST1",10414,8722164
1997,"UNITED ST1",21515,5644490
1995,"UNITED ST4",11162,2282532
1994,"UNITED ST6",18667,1994772
1997,"UNITED ST3",18967,6095934
1997,"UNITED ST7",24082,4636240
1997,"UNITED ST4",19598,5226998
1997,"UNITED ST9",19598,5102925
1992,"UNITED ST4",14014,2951131
1996,"UNITED ST6",2749,538261
1997,"UNITED ST1",29260,1776756
1996,"UNITED ST8",4105,6298444
1993,"UNITED ST8",9283,1297536
1997,"UNITED ST1",22909,5283125
1992,"UNITED ST2",26473,2247539
1992,"UNITED ST7",5861,2868957
1994,"UNITED ST0",691,3335033
1994,"UNITED ST1",691,1604419
1993,"UNITED ST7",17560,4105567
1997,"UNITED ST4",13507,5624340
1992,"UNITED ST7",27296,7004546
1992,"UNITED ST4",27296,1227343
1993,"UNITED ST4",21686,4889964
1992,"UNITED ST9",12863,3387031
1993,"UNITED ST8",5509,7730576
1997,"UNITED ST5",27692,528403
1993,"UNITED ST2",15877,5875191
1993,"UNITED ST0",16307,3967074
1995,"UNITED ST9",10475,3084270
1994,"UNITED ST7",24976,3141699
1997,"UNITED ST3",11275,4364341
1995,"UNITED ST8",16258,5315703
1996,"UNITED ST3",11378,4397409
1996,"UNITED ST4",11378,2116175
1995,"UNITED ST0",3767,3880553
1993,"UNITED ST1",16709,7752807
1994,"UNITED ST6",16595,8096102
1992,"UNITED ST7",20605,621118
1993,"UNITED ST4",22609,2268396
1996,"UNITED ST9",28423,1966989
1996,"UNITED ST0",10922,6182505
1994,"UNITED ST7",10645,3111168
1993,"UNITED ST3",12248,529993
1995,"UNITED ST3",9226,3411036
1993,"UNITED ST4",2387,5692018
1997,"UNITED ST7",19783,228470
1993,"UNITED ST3",3577,604012
1992,"UNITED ST9",25528,1726191
1992,"UNITED ST7",25528,5549436
1992,"UNITED ST3",1031,4256567
1992,"UNITED ST4",1031,737280
1996,"UNITED ST2",14125,1060277
1996,"UNITED ST4",8144,1622616
1994,"UNITED ST5",15508,4092187
1997,"UNITED ST3",16183,7501222
1995,"UNITED ST8",13438,419472
1994,"UNITED ST0",27388,315781
1994,"UNITED ST1",1630,3009066
1997,"UNITED ST4",12320,1377987
1995,"UNITED ST3",6799,7388498
1994,"UNITED ST4",25604,4690029
1995,"UNITED ST7",7561,1728090
1992,"UNITED ST8",12181,3645712
1993,"UNITED ST3",5099,5207285
1992,"UNITED ST4",8236,4365790
1992,"UNITED ST6",4102,5570469
1995,"UNITED ST1",24587,5859910
1996,"UNITED ST6",5146,4808022
1992,"UNITED ST3",23992,3943801
1997,"UNITED ST8",28852,3442329
1996,"UNITED ST9",26272,5663895
1994,"UNITED ST3",4469,776906
1997,"UNITED ST4",10837,7265422
1997,"UNITED ST9",10157,4639220
1996,"UNITED ST6",20738,1652001
1993,"UNITED ST3",21617,5042516
1997,"UNITED ST8",25576,3719276
1993,"UNITED ST5",13541,6183633
1997,"UNITED ST9",16012,6282491
1993,"UNITED ST0",28759,1283307
1993,"UNITED ST1",10690,6431480
1996,"UNITED ST9",27098,1852627
1996,"UNITED ST2",9853,3643549
1997,"UNITED ST1",17920,4437537
1994,"UNITED ST3",12823,3757939
1996,"UNITED ST4",3665,2688056
1996,"UNITED ST2",15041,511659
1992,"UNITED ST4",11597,7163199
1993,"UNITED ST5",26623,594799
1994,"UNITED ST3",23029,2591757
1997,"UNITED ST9",19183,6347107
1993,"UNITED ST8",21899,3436829
1996,"UNITED ST4",10720,7996527
1994,"UNITED ST5",2290,3410211
1996,"UNITED ST3",12190,3148840
1992,"UNITED ST3",27778,453393
1996,"UNITED ST9",17405,4549639
1996,"UNITED ST3",24991,5508653
1993,"UNITED ST8",17930,2005669
1997,"UNITED ST3",19637,3918623
1995,"UNITED ST1",7360,4330568
1997,"UNITED ST9",10033,1501382
1997,"UNITED ST8",1877,2233788
1994,"UNITED ST0",3730,358346
1994,"UNITED ST3",18328,3382394
1996,"UNITED ST7",26248,1549417
1997,"UNITED ST9",11194,548907
1992,"UNITED ST5",5000,5184307
1992,"UNITED ST9",5000,1843310
1994,"UNITED ST8",21667,3165700
1993,"UNITED ST7",20411,1177248
1996,"UNITED ST6",14950,1401554
1997,"UNITED ST4",11377,8360505
1997,"UNITED ST3",17536,3144089
1996,"UNITED ST8",14566,5639093
1995,"UNITED ST5",7994,3860846
1995,"UNITED ST5",5047,3483720
1995,"UNITED ST5",3487,2584545
1995,"UNITED ST1",6496,8089814
1994,"UNITED ST6",14746,5615537
1992,"UNITED ST7",17693,2723293
1992,"UNITED ST4",17693,4685952
1992,"UNITED ST1",13882,3529494
1992,"UNITED ST8",20524,6706093
1992,"UNITED ST3",1253,8052048
1994,"UNITED ST1",12241,4869096
1995,"UNITED ST1",1591,2373404
1992,"UNITED ST0",28468,3394866
1993,"UNITED ST6",19945,1463912
1995,"UNITED ST9",27589,945732
1992,"UNITED ST9",9890,4897440
1996,"UNITED ST5",20792,7257236
1992,"UNITED ST0",21418,210692
1996,"UNITED ST2",14407,8657760
1993,"UNITED ST1",10372,4198608
1992,"UNITED ST8",25636,6234779
1997,"UNITED ST7",21871,1317477
1995,"UNITED ST9",25985,3101521
1995,"UNITED ST3",8194,4318602
1997,"UNITED ST7",27803,772024
1993,"UNITED ST4",28096,3571983
1992,"UNITED ST8",18170,3318428
1995,"UNITED ST8",3688,6878076
1993,"UNITED ST4",22289,6546600
1997,"UNITED ST0",5933,5167820
1996,"UNITED ST1",23620,3929074
1993,"UNITED ST9",3583,1092768
1994,"UNITED ST1",24785,7468399
1993,"UNITED ST9",12385,4738648
1992,"UNITED ST9",27943,3362966
1993,"UNITED ST1",23086,5897181
1992,"UNITED ST4",26728,6143169
1993,"UNITED ST1",1580,1283867
1993,"UNITED ST9",20804,5354863
1993,"UNITED ST2",20804,2887432
1996,"UNITED ST0",25228,2495658
1997,"UNITED ST1",5849,264113
1997,"UNITED ST9",14060,6541811
1992,"UNITED ST1",11288,6872551
1995,"UNITED ST4",22766,7037531
1997,"UNITED ST6",2219,3795080
1993,"UNITED ST8",5047,5432639
1992,"UNITED ST0",3283,7374666
1993,"UNITED ST4",19654,2621770
