"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST2",1992,590470,463171,1669468,68049
"UNITED ST4",1993,865816,69229,4730572,71893
"UNITED ST9",1993,654326,334236,4107891,76213
"UNITED ST9",1992,162979,361170,3656545,73869
"UNITED ST1",1993,349705,552894,8287825,116812
"UNITED ST7",1992,806639,169441,5567481,90626
"UNITED ST7",1993,657091,759414,6335534,88402
"UNITED ST3",1993,511456,133811,5135951,110688
"UNITED ST9",1993,612958,122025,3591278,62821
"UNITED ST1",1993,896062,437086,4654923,61383
"UNITED ST6",1993,308137,365314,4746171,82758
"UNITED ST4",1992,573763,28574,1998418,90154
"UNITED ST2",1993,285838,61785,2012290,104806
"UNITED ST8",1992,636418,20301,1289692,73278
"UNITED ST8",1992,896597,280776,2557842,105405
"UNITED ST6",1993,894983,219963,7795413,112977
"UNITED ST2",1993,386983,750966,8713137,121015
"UNITED ST4",1993,881764,277906,8500111,113033
"UNITED ST0",1993,21088,723563,2360756,95191
"UNITED ST4",1992,541784,293111,4300469,66246
"UNITED ST8",1992,107804,761850,3594221,114709
"UNITED ST5",1993,894508,323608,5115034,97895
"UNITED ST9",1992,853423,336678,1872408,102879
"UNITED ST8",1993,149104,692643,6187512,98136
"UNITED ST4",1992,232213,457705,3594714,99760
"UNITED ST0",1992,694177,674792,6042319,106005
"UNITED ST6",1992,519535,303262,4605510,75915
"UNITED ST0",1993,885079,381361,6507883,86541
"UNITED ST2",1992,773671,203987,5294716,113458
"UNITED ST0",1992,500977,206190,99752,65770
"UNITED ST9",1993,215312,296038,103402,62041
"UNITED ST5",1992,747992,549516,144025,93929
"UNITED ST7",1992,35620,215238,965245,69193
"UNITED ST2",1992,686011,438580,6696849,91113
"UNITED ST7",1992,891338,111144,4481943,69308
"UNITED ST9",1993,649063,660943,7859340,114234
"UNITED ST7",1993,649063,467786,2367576,105225
"UNITED ST1",1993,649063,472105,2908116,64624
"UNITED ST1",1993,506606,24689,5478443,96820
"UNITED ST3",1993,50798,177274,2286348,81076
"UNITED ST4",1992,166496,11634,4748175,92737
"UNITED ST9",1993,231224,466816,6560667,106967
"UNITED ST5",1992,268537,144210,3965812,75252
"UNITED ST4",1993,723035,64625,1731096,95377
"UNITED ST8",1993,723035,536896,4783853,115972
"UNITED ST8",1993,723035,399695,5491720,107680
"UNITED ST7",1992,240535,776390,2674640,87981
"UNITED ST9",1993,80470,31548,3731399,88772
"UNITED ST9",1993,593533,700787,4778655,107265
"UNITED ST4",1992,805543,577761,6395137,110324
"UNITED ST3",1992,805543,700281,116593,76875
"UNITED ST5",1992,785653,353240,646615,77593
"UNITED ST5",1992,801097,4193,2084661,65831
"UNITED ST8",1993,4180,150589,3339824,98374
"UNITED ST1",1993,879209,611627,4760397,92315
"UNITED ST2",1992,277571,443759,1501807,102163
"UNITED ST9",1992,1441,413649,3084611,93757
"UNITED ST9",1993,849617,777674,5493143,105098
"UNITED ST7",1992,646000,151527,3630596,94711
"UNITED ST2",1992,262045,397098,1539263,71704
"UNITED ST9",1993,759106,446974,8390709,115257
"UNITED ST4",1993,657884,795978,1437240,124436
"UNITED ST3",1993,890314,712855,7396567,112069
"UNITED ST8",1993,838931,734901,6411601,116152
"UNITED ST5",1993,838931,670991,7259252,117717
"UNITED ST1",1992,848725,114874,4297179,113332
"UNITED ST7",1992,311695,233611,6016217,92676
"UNITED ST4",1993,456928,248920,1020424,112134
"UNITED ST8",1993,456928,544746,7735910,107443
"UNITED ST5",1993,765547,137006,1220310,62580
"UNITED ST9",1993,853019,432077,1612461,60543
"UNITED ST7",1993,253933,60052,2805402,60723
"UNITED ST5",1993,276152,164086,4370304,69004
"UNITED ST2",1993,276152,187980,8280191,124078
"UNITED ST4",1992,263110,293420,6032433,84804
"UNITED ST2",1993,364112,56987,5468415,116638
"UNITED ST9",1992,659842,641831,4194444,106368
"UNITED ST3",1992,734710,487445,6589132,85945
"UNITED ST3",1992,734710,528985,9769719,120837
"UNITED ST8",1993,500755,577,1786382,88654
"UNITED ST7",1992,33962,724302,4514623,79576
"UNITED ST2",1992,33962,475663,2385859,98318
"UNITED ST6",1992,93364,154585,1246080,98374
"UNITED ST7",1992,44320,427102,2775428,61744
"UNITED ST7",1993,432049,716766,5118217,106963
"UNITED ST5",1992,560029,738759,6471792,107863
"UNITED ST3",1992,252412,261096,1025367,63424
"UNITED ST7",1993,14422,727458,3689783,89125
"UNITED ST3",1992,111952,612087,1486586,59943
"UNITED ST6",1993,622354,670903,3239921,112432
"UNITED ST1",1992,688820,689547,1521144,92190
"UNITED ST9",1993,533044,457434,5610165,83484
"UNITED ST7",1993,519616,771115,1309432,71164
"UNITED ST8",1993,519616,533340,3197088,82399
"UNITED ST3",1993,754652,555488,1722501,92607
"UNITED ST8",1992,265288,692627,7774032,97175
"UNITED ST8",1993,360355,333806,367958,110387
"UNITED ST3",1992,114688,299148,4184730,68827
"UNITED ST9",1993,761854,691679,3967770,100238
"UNITED ST1",1993,142735,83452,3737911,86127
"UNITED ST5",1992,661867,48812,1943934,105648
"UNITED ST9",1992,661867,712875,3371682,113270
"UNITED ST3",1992,98876,127038,1647601,63901
"UNITED ST2",1993,878336,191214,5582383,78312
"UNITED ST6",1993,330820,793277,3576326,82214
"UNITED ST8",1993,347407,82548,6824677,91832
"UNITED ST7",1993,290386,427267,945838,71654
"UNITED ST5",1992,643913,7837,4475488,104689
"UNITED ST5",1992,278275,30884,2903808,108892
"UNITED ST1",1993,616967,609265,1822404,70453
"UNITED ST2",1992,156440,172376,544587,86902
"UNITED ST9",1993,93758,286222,5859818,72492
"UNITED ST2",1993,644218,543683,3247847,103599
"UNITED ST5",1992,611134,330970,8840241,120057
"UNITED ST4",1992,589996,682019,2162116,60058
"UNITED ST9",1993,459011,785041,310778,67560
"UNITED ST9",1992,352253,656970,6295312,115616
"UNITED ST1",1992,853309,431285,3421339,72975
"UNITED ST3",1993,72017,628226,945281,69251
"UNITED ST6",1992,236146,723862,4608968,113149
"UNITED ST3",1993,423151,265945,355432,114655
"UNITED ST8",1992,273181,436462,5286103,83906
"UNITED ST7",1993,143587,421358,5516470,76759
"UNITED ST2",1992,3862,405525,3965346,85830
"UNITED ST1",1993,28669,285194,2603629,70750
"UNITED ST4",1993,492628,332399,1122201,85882
"UNITED ST4",1993,772592,88000,2321800,59280
"UNITED ST4",1992,723940,580444,5792796,91465
"UNITED ST2",1993,341366,495356,2336449,81079
"UNITED ST6",1993,204161,31844,6208336,106550
"UNITED ST5",1992,836569,437626,5763429,93816
"UNITED ST0",1992,406466,382894,7735531,118612
"UNITED ST5",1992,618197,19272,657581,71476
"UNITED ST1",1993,582340,772420,286538,89543
"UNITED ST9",1992,614239,480859,3679660,110389
"UNITED ST9",1992,513655,650846,7438793,107808
"UNITED ST5",1992,526762,17986,5254984,114238
"UNITED ST8",1993,244618,662998,3688565,117657
"UNITED ST1",1992,254917,304420,2165103,85464
"UNITED ST1",1993,236651,756227,2653636,76991
"UNITED ST1",1992,234826,799378,4533956,88640
"UNITED ST2",1993,411877,79399,6686569,82703
"UNITED ST9",1992,657017,661293,2168615,75255
"UNITED ST1",1993,332954,278795,526812,106426
"UNITED ST5",1993,648245,60416,495507,82584
"UNITED ST3",1992,402008,234901,3418427,110153
"UNITED ST3",1993,700921,593517,4947425,96629
"UNITED ST1",1992,459586,550968,4643562,121136
"UNITED ST0",1992,116540,643725,6377733,100121
"UNITED ST7",1992,237659,531633,2397038,99876
"UNITED ST7",1993,226660,250510,1542288,87630
"UNITED ST3",1992,397483,130614,5591674,98676
"UNITED ST9",1993,266615,785624,311145,102575
"UNITED ST2",1992,369818,646012,1260701,57478
"UNITED ST4",1992,254647,781706,8312665,107260
"UNITED ST9",1992,151987,566296,1078917,81736
"UNITED ST5",1992,151987,727905,8268817,115972
"UNITED ST3",1993,228824,383048,4943732,67861
"UNITED ST7",1993,125218,310516,4116970,91590
"UNITED ST0",1993,271021,226048,452923,58441
"UNITED ST4",1993,367582,450900,8440012,111052
"UNITED ST8",1992,684803,253950,6873223,114236
"UNITED ST0",1992,276656,356471,5651602,91647
"UNITED ST0",1992,507436,654036,3333330,59400
"UNITED ST4",1992,507436,376721,8111267,107862
"UNITED ST9",1993,516631,95902,4782708,113874
"UNITED ST1",1993,591970,192550,6330387,98553
"UNITED ST7",1992,299581,294858,2834845,111170
"UNITED ST0",1993,870790,441727,2039151,100122
"UNITED ST7",1992,849851,544740,1590185,107083
"UNITED ST7",1993,730259,142682,6829732,103480
"UNITED ST4",1993,214597,112885,9014930,113872
"UNITED ST1",1993,206503,351183,5568575,74050
"UNITED ST5",1992,848164,542750,4040813,107563
"UNITED ST2",1992,809314,422204,983155,67570
"UNITED ST1",1993,689068,180087,5489944,70024
"UNITED ST7",1993,835661,333893,9441712,115612
"UNITED ST7",1992,579886,75410,3816804,83124
"UNITED ST2",1992,528463,752617,5619806,100174
"UNITED ST1",1992,196231,126155,2794600,70869
"UNITED ST1",1992,583678,438246,4736880,71053
"UNITED ST8",1992,583678,441822,1523923,105828
"UNITED ST9",1993,153754,498463,2792811,87686
"UNITED ST4",1993,666151,351671,1426362,103359
"UNITED ST0",1993,502585,593556,646615,98971
"UNITED ST0",1992,278963,27500,979265,85650
"UNITED ST1",1992,99359,290553,1680915,92612
"UNITED ST2",1992,268580,280226,1426946,72372
"UNITED ST6",1993,518059,59254,5580950,72795
"UNITED ST2",1993,685939,150347,3898578,83840
"UNITED ST2",1992,810329,564347,3375877,84679
"UNITED ST7",1993,111535,396387,1254931,89002
"UNITED ST3",1993,448577,146157,4872757,72189
"UNITED ST4",1993,588190,91317,5769647,78498
"UNITED ST6",1992,597976,460216,5351664,70571
"UNITED ST1",1993,495572,635425,659789,81623
"UNITED ST3",1992,787990,55700,1986840,99342
"UNITED ST3",1992,429992,748927,8049775,118553
"UNITED ST1",1992,709091,483337,380249,79218
"UNITED ST4",1992,709091,551276,3152218,79635
"UNITED ST1",1992,709091,288435,3273866,85405
"UNITED ST0",1992,223549,208696,577684,96280
"UNITED ST0",1993,683008,483544,3326938,91651
"UNITED ST0",1992,289720,85565,1688559,93033
"UNITED ST9",1993,831548,87151,1081242,68289
"UNITED ST7",1993,65374,244624,2459580,94116
"UNITED ST3",1992,24268,268789,8096288,105466
"UNITED ST5",1993,501476,301190,1039900,71470
"UNITED ST2",1993,172042,685862,3193050,110869
"UNITED ST7",1993,742454,379709,1359404,107321
"UNITED ST3",1992,342265,696579,6585757,94532
"UNITED ST9",1993,845842,241159,4510574,66008
"UNITED ST2",1992,238423,504858,372566,111769
"UNITED ST1",1993,632474,179077,1997688,69364
"UNITED ST6",1993,47803,389384,3253200,88402
"UNITED ST4",1993,47803,361220,2536795,76872
"UNITED ST0",1993,47803,617511,2416988,85708
"UNITED ST9",1992,587623,35207,935461,68532
"UNITED ST4",1992,587359,767517,7130160,95068
"UNITED ST4",1992,12628,314999,9276391,120838
"UNITED ST5",1993,487019,321859,8486350,112850
"UNITED ST3",1993,530510,549438,294507,89244
"UNITED ST9",1993,372269,559145,1842303,72247
"UNITED ST6",1992,162862,193108,4864455,72066
"UNITED ST6",1993,379117,16966,1559090,112977
"UNITED ST1",1992,667975,604336,3729582,74418
"UNITED ST0",1993,613033,169942,3215080,120716
"UNITED ST0",1992,83503,542324,4771119,81978
"UNITED ST7",1992,564956,715255,3810660,76213
"UNITED ST0",1992,876499,553649,3483560,102157
"UNITED ST7",1993,18283,425399,4958441,79462
"UNITED ST7",1992,395327,102813,6013962,108948
"UNITED ST7",1993,369989,21541,2723249,87752
"UNITED ST3",1993,369989,423593,6836697,90994
"UNITED ST4",1993,413174,248483,1749256,85888
"UNITED ST7",1993,712618,619271,5475104,71414
"UNITED ST6",1992,648056,688362,261964,81019
"UNITED ST7",1993,480251,365893,2139096,117532
"UNITED ST5",1992,792277,35002,176156,56220
"UNITED ST7",1992,420428,607291,3900336,71895
"UNITED ST0",1992,100630,397635,3867207,103957
"UNITED ST7",1993,294980,633099,882411,61923
"UNITED ST9",1993,806239,578688,1695993,105999
"UNITED ST0",1992,273025,580930,6153384,120654
"UNITED ST5",1992,758491,745969,4402622,120895
"UNITED ST9",1992,337184,554688,3105420,104559
"UNITED ST3",1992,337184,757756,4534300,108823
"UNITED ST2",1993,731830,260155,1725121,66908
"UNITED ST4",1992,635272,739837,6632611,112608
"UNITED ST6",1993,641542,444717,3057509,99701
"UNITED ST9",1992,443560,374675,7973200,104979
"UNITED ST9",1992,891218,106175,2952925,70870
"UNITED ST9",1993,305140,89130,2900784,67147
"UNITED ST3",1993,276982,113480,448044,89608
"UNITED ST1",1993,276982,43019,4190515,57720
"UNITED ST7",1993,103699,620041,4186159,57660
"UNITED ST6",1992,871687,252699,4915399,99100
"UNITED ST4",1993,533632,576855,8432437,115909
"UNITED ST0",1993,239230,415962,341785,112676
"UNITED ST1",1993,172828,228915,1084213,110634
"UNITED ST4",1992,391981,278209,1450746,71231
"UNITED ST7",1992,679319,690182,440728,70329
"UNITED ST6",1993,242236,629575,1955902,90272
"UNITED ST5",1993,580843,661839,5042240,108048
"UNITED ST8",1993,580843,319096,702500,66904
"UNITED ST9",1992,787171,144620,7740483,99877
"UNITED ST9",1992,334046,552979,8046522,121917
"UNITED ST8",1993,318946,247828,5220881,106548
"UNITED ST1",1992,431740,440510,6331388,87029
"UNITED ST6",1992,827162,176017,3117264,65580
"UNITED ST1",1992,861670,725241,3509934,75972
"UNITED ST5",1992,870289,498775,886875,106425
"UNITED ST7",1993,260977,73648,8027118,97298
"UNITED ST9",1993,509563,243274,671927,73035
"UNITED ST9",1992,434300,202190,3822630,65530
"UNITED ST8",1993,766078,539061,770028,66002
"UNITED ST1",1993,65038,397119,2434632,72966
"UNITED ST3",1992,111212,74566,3364583,92433
"UNITED ST3",1992,483467,38139,4809385,64627
"UNITED ST9",1993,197032,731818,4578205,110986
"UNITED ST1",1992,262555,338985,8743550,121438
"UNITED ST2",1993,473548,536358,273288,83659
"UNITED ST1",1993,473548,159544,3232736,96212
"UNITED ST1",1992,773990,290136,1092336,67567
"UNITED ST3",1992,19453,361997,6325186,123538
"UNITED ST1",1993,327154,584163,231968,74828
"UNITED ST6",1992,645989,282689,1146765,100300
"UNITED ST4",1993,692351,160683,324324,104620
"UNITED ST0",1992,688952,267284,3003048,75076
"UNITED ST4",1992,190217,725101,1722887,67564
"UNITED ST7",1993,87797,471507,4624685,88708
"UNITED ST5",1992,605978,519970,1950151,119397
"UNITED ST0",1993,604105,190857,5494884,116871
"UNITED ST0",1993,875900,747245,6267218,77532
"UNITED ST6",1993,84448,60348,2857414,78500
"UNITED ST8",1992,613160,414036,2161272,57000
"UNITED ST1",1992,837334,591312,1361191,84197
"UNITED ST1",1992,506405,192855,1268050,116871
"UNITED ST8",1992,76477,796691,1662523,107259
"UNITED ST2",1993,375086,735396,4720625,85881
"UNITED ST0",1992,486737,715207,2669219,73330
"UNITED ST8",1992,668134,681751,6722953,103963
"UNITED ST6",1992,512050,34964,5769040,113937
"UNITED ST3",1992,563878,559389,430162,86901
"UNITED ST3",1992,225464,103191,4054275,71651
"UNITED ST0",1992,565858,269731,464296,102043
"UNITED ST0",1993,892637,253771,6423006,103485
"UNITED ST2",1992,776447,429089,2765050,61083
"UNITED ST3",1992,644668,625380,3876889,78321
"UNITED ST5",1993,169258,87025,1785203,60721
"UNITED ST0",1993,462160,34926,3215669,111655
"UNITED ST2",1993,658781,43505,1303650,86910
"UNITED ST7",1992,169417,615352,1885772,76039
"UNITED ST3",1992,314813,611886,7119486,107871
"UNITED ST0",1993,389372,369377,6173064,86781
"UNITED ST6",1993,583699,710893,6872934,114231
"UNITED ST7",1993,183577,425248,4392535,70393
"UNITED ST4",1993,183577,225043,4646544,58081
"UNITED ST8",1993,619097,33941,8437230,112496
"UNITED ST0",1992,361982,574479,6412641,93207
"UNITED ST6",1992,766006,648890,7828027,110331
"UNITED ST4",1992,766006,292586,426213,94714
"UNITED ST0",1993,351733,689310,1208330,77956
"UNITED ST2",1993,149656,336847,7972368,113029
"UNITED ST6",1993,697786,598928,9335901,121614
"UNITED ST6",1993,325097,221312,2179241,73998
"UNITED ST6",1993,325097,389425,7269168,90864
"UNITED ST5",1992,657137,600400,1605956,78022
"UNITED ST3",1992,525206,353958,4943336,120716
"UNITED ST9",1993,149332,383254,524198,80234
"UNITED ST2",1992,568408,633435,525465,82104
"UNITED ST7",1992,568408,223711,441369,98082
"UNITED ST5",1992,131116,341033,2142669,64441
"UNITED ST1",1992,700732,135572,4096088,96454
"UNITED ST0",1992,283765,57421,130949,82705
"UNITED ST3",1992,278291,344874,4413378,115131
"UNITED ST6",1992,521074,671955,2173565,115615
"UNITED ST8",1992,877349,480505,1601347,89128
"UNITED ST0",1993,93260,286797,5356691,107026
"UNITED ST7",1993,626206,417068,3649573,59102
"UNITED ST6",1992,442811,321297,6201189,79096
"UNITED ST5",1992,703891,792487,7036449,94767
"UNITED ST9",1993,268630,573262,3626511,80114
"UNITED ST8",1993,83893,634753,5847949,101263
"UNITED ST3",1993,515917,189839,4914658,115729
"UNITED ST5",1992,82204,364139,452373,72187
"UNITED ST4",1992,281639,359725,1174339,107082
"UNITED ST7",1992,281639,288392,253989,82822
"UNITED ST0",1993,371641,26969,4186279,113757
"UNITED ST8",1993,371641,357169,4926670,73569
"UNITED ST1",1993,638333,509904,5115801,114832
"UNITED ST4",1993,638333,296200,2954589,71771
"UNITED ST6",1993,531541,260127,3511365,65226
"UNITED ST4",1992,48313,406541,2130749,86851
"UNITED ST0",1992,768844,325982,1279076,120478
"UNITED ST6",1993,887851,108206,2237770,72852
"UNITED ST0",1993,327322,772167,2899564,74347
"UNITED ST7",1993,714229,230249,5373751,70753
"UNITED ST1",1992,482675,376624,5938530,102036
"UNITED ST1",1992,729127,405769,663197,100484
"UNITED ST1",1992,631190,447476,1204238,85407
"UNITED ST0",1993,766925,424513,1569739,86249
"UNITED ST5",1993,766925,60979,4011857,116398
"UNITED ST0",1992,292154,377688,1430192,105940
"UNITED ST7",1993,243061,735366,3867670,84079
"UNITED ST3",1992,234373,177745,4746414,109364
"UNITED ST5",1992,89662,792284,5858696,82575
"UNITED ST7",1993,355591,617520,5675210,86249
"UNITED ST6",1993,899749,789932,7278840,121314
"UNITED ST9",1992,839444,606842,3700481,104928
"UNITED ST5",1992,144112,662590,1639503,93153
"UNITED ST7",1992,725416,402570,1837742,88353
"UNITED ST7",1992,686936,755552,7102023,96451
"UNITED ST1",1993,857389,599189,4672156,77289
"UNITED ST3",1992,662402,693418,134081,84682
"UNITED ST3",1992,367808,84085,1058389,64144
"UNITED ST5",1993,691051,611245,315645,69372
"UNITED ST6",1992,337292,740777,5578644,109064
"UNITED ST5",1993,268267,583552,2221049,98131
"UNITED ST6",1993,314701,529026,3968910,63300
"UNITED ST6",1992,381406,203784,5681033,101266
"UNITED ST7",1993,88786,195844,969920,116390
"UNITED ST1",1992,225961,169206,367257,76512
"UNITED ST0",1992,505606,412557,4996402,88171
"UNITED ST5",1992,30172,447197,4362720,68650
"UNITED ST7",1992,396506,682928,5350492,114653
"UNITED ST3",1993,534284,46647,3145845,95618
"UNITED ST2",1993,534284,794520,2938371,96869
"UNITED ST7",1993,534284,685200,3252106,71110
"UNITED ST6",1992,90604,69327,1283356,77779
"UNITED ST7",1993,780568,676721,5157582,101861
"UNITED ST1",1992,75505,281381,1611683,81742
"UNITED ST7",1992,473162,41699,3248566,98441
"UNITED ST9",1992,518017,368769,2006823,110265
"UNITED ST1",1992,518017,768595,5473112,99813
"UNITED ST3",1993,618620,773759,5503658,109963
"UNITED ST6",1993,618620,553150,833769,72187
"UNITED ST5",1993,735650,283161,1853523,68649
"UNITED ST6",1992,709553,160637,7893979,101857
"UNITED ST0",1993,465574,512077,396414,65343
"UNITED ST7",1993,656708,584308,689178,83536
"UNITED ST0",1992,867074,697480,3829550,88647
"UNITED ST0",1992,594412,702833,3120860,110148
"UNITED ST3",1993,126884,714399,636012,84801
"UNITED ST5",1992,76904,90867,5874553,111471
"UNITED ST1",1993,142888,588232,245559,79212
"UNITED ST0",1992,257798,633182,4514127,66909
"UNITED ST0",1993,59908,374392,6969704,87982
"UNITED ST6",1993,653482,697720,5158223,103061
"UNITED ST6",1993,535208,296651,766152,98858
"UNITED ST6",1993,48328,766383,3717582,86961
"UNITED ST4",1993,175784,539472,1686778,90687
"UNITED ST8",1992,302068,115744,3885505,105584
"UNITED ST3",1992,503323,56582,5151165,92314
"UNITED ST0",1993,367516,105147,3465637,69128
"UNITED ST1",1992,271823,50307,2942082,75438
"UNITED ST5",1993,98318,519060,4315080,64742
"UNITED ST0",1993,856490,395296,2782560,83476
"UNITED ST0",1993,349519,550094,978179,68644
