"d_yearmonthnum","lo_custkey","lo_partkey","lo_revenue","lo_suppkey","lo_supplycost"
199202,28592,165934,6731764,19391,119995
199202,28592,114718,5773389,285,103962
199202,28592,249756,3008925,4597,102344
199210,141988,282283,5010469,6672,75916
199201,271195,419627,757834,11350,92796
199212,227249,382308,6403675,17338,83417
199202,163747,107571,6342694,13535,94714
199202,163747,141150,4407255,19590,71469
199202,205123,175931,983395,8547,120415
199201,235042,399616,5380121,12401,102936
199205,82142,443490,2150205,10029,86008
199205,82142,530806,900022,15548,110206
199212,29843,52784,5330177,11318,104206
199212,178885,20920,5649783,14477,110455
199212,178885,588802,2223557,5386,113446
199212,207505,123335,5025821,9651,81499
199206,208226,426282,5074692,18247,72495
199201,227672,295826,1071224,19370,109308
199201,47437,397164,1606705,11716,75669
199201,47437,120504,1811106,17774,91470
199203,42982,470936,4153249,14623,114414
199203,42982,406133,5195550,321,62346
199210,273971,597284,5939418,14352,82875
199211,13381,292887,4605681,104,112792
199211,13381,148523,3234188,2291,94291
199209,158933,269019,4248400,12694,59280
199209,158933,389662,2574925,19236,105099
199206,132224,191366,3789136,2423,87441
199212,184267,327330,1085856,9773,81439
199212,184267,31828,8623118,14762,105589
199212,184267,286440,1854359,8334,85585
199204,72806,423444,2165993,3504,82045
199204,20572,512265,4172743,2528,76634
199204,91346,581579,3985320,11340,99633
199205,186686,136059,4507225,1553,65703
199205,186686,355188,4724046,12982,74590
199205,186686,228876,1624374,17963,108291
199205,186686,107930,767420,13411,116275
199212,142435,93887,4655178,12919,112852
199201,271930,103598,5390951,14943,96095
199201,271930,552205,2738138,4656,75430
199208,270151,150230,760456,2022,76813
199203,74015,493627,3529666,18983,97236
199209,245974,14427,2414556,10035,80485
199205,56704,305329,1188870,11890,80058
199206,267220,88452,5704182,1235,86427
199211,256801,360471,7044716,2633,91887
199209,243554,577741,356469,2335,109123
199205,24269,34933,6350962,12557,112075
199205,24269,317715,6003805,18686,103962
199205,24269,312039,3993876,2340,63061
199206,187789,481907,2056990,16006,113332
199206,187789,279526,1505510,7577,90330
199203,144658,412275,232701,2149,71235
199203,144658,299760,6687050,12515,105585
199211,47012,277585,2296977,6908,93754
199211,47012,357827,2955382,2563,113088
199207,187450,125441,4985896,10325,87986
199212,186982,560075,4607167,1493,68103
199212,186982,376229,129215,16102,78312
199207,283676,472099,1994332,13151,64264
199207,283676,3403,3456734,2751,78384
199203,225823,583638,344322,14078,103296
199203,225823,227714,3119230,3415,98502
199203,225823,373815,925512,10773,113328
199202,204172,58076,4504408,12009,62044
199210,238357,325579,7624869,3852,96273
199212,171319,82005,888300,3364,59220
199210,39239,189810,379962,9985,113988
199211,262033,323829,7337127,10688,111168
199207,231683,61831,1405578,13720,107569
199207,231683,586203,252679,673,77350
199211,245602,281909,5559216,102,113453
199211,245602,581868,1910843,768,116990
199211,245602,39721,2794991,17972,99643
199210,120785,448992,6657527,12711,116458
199210,170041,297264,2900875,14942,75675
199210,170041,9528,4367185,10385,86251
199210,136993,396081,1514889,12610,70624
199210,136993,240585,6428751,1243,91534
199210,136993,101880,3167204,3609,112912
199208,180169,45984,6241555,18421,115798
199209,276538,574986,605922,1105,123657
199209,276538,27882,716712,8345,108592
199207,291677,14748,7482330,11818,99764
199207,291677,62865,4569650,12761,109671
199205,214355,190285,2995359,16928,82516
199210,132793,425371,5335776,10878,77781
199201,58001,409825,7286160,15558,104088
199204,119011,162966,3380247,13742,121737
199204,119011,557995,9958957,11929,123178
199210,107779,243029,952569,7127,58320
199207,174515,543306,264458,16195,80956
199207,174515,530070,4730215,19918,66003
199205,263908,388965,4066821,476,123237
199205,263908,319380,3324903,10373,83962
199206,225862,443249,584187,13564,71533
199207,217241,93394,693695,18070,83243
199201,233743,124639,7246772,11894,99817
199206,256141,424210,2582550,16761,68051
199206,256141,39005,2405312,2072,56640
199201,72379,383756,183974,7192,110384
199201,72379,384312,4561712,1899,83778
199201,264419,467218,3368309,11140,71111
199201,264419,288624,1117538,4140,96756
199201,264419,487661,7913472,846,98918
199204,268759,498415,5956025,8425,84803
199208,214891,595575,1169385,17873,100233
199208,214891,14736,6107701,9312,99043
199208,214891,481492,2799593,757,88408
199201,269095,436428,6551848,19048,81864
199204,20336,9493,1963486,5532,84149
199209,286225,572145,5301774,2893,73027
199212,50104,308656,1812792,2855,99878
199206,116992,256092,2096160,7744,62884
199209,78043,363586,7675449,5532,98974
199208,36286,115421,4883828,14294,86185
199208,36286,75535,747712,6146,90631
199208,36286,227184,2177893,4361,66670
199205,231010,51897,1647360,6095,110933
199205,231010,85965,193145,1030,117057
199201,266243,524952,7512334,18498,118615
199210,108941,90484,5013232,11691,88468
199202,113549,592547,803364,9947,98371
199208,299363,204952,909900,13306,111416
199208,299363,527156,4753816,18950,70987
199208,299363,275489,5711433,19719,87868
199206,98461,418855,7627469,12232,106429
199205,154484,447446,1950788,16786,83605
199209,98677,164392,6408116,10565,87383
199209,98677,524027,2677948,5892,63060
199206,285286,294186,4741923,19517,70810
199202,112994,158012,3250690,15402,64200
199205,108098,594131,1960176,9267,73506
199202,289978,111412,4368445,16031,85404
199202,289978,135912,3506238,5749,116874
199203,261934,532865,6262872,16714,113870
199203,124072,103226,5541323,19233,73753
199203,124072,303065,4605431,17627,64083
199203,124072,204192,3798263,14683,65770
199209,97507,286469,582180,12205,87327
199209,97507,134071,5083322,17437,66304
199209,97507,323286,1411393,17878,78556
199212,243652,161641,1191848,18443,102158
199212,243652,268349,4303717,2410,79039
199204,295874,335783,6365695,8892,109126
199203,153446,396276,4034444,15572,82335
199203,153446,597677,3652229,18970,106479
199210,271033,522575,3514610,14685,95853
199207,196744,577311,6663792,17426,83297
199209,131143,457744,1701720,16806,102103
199209,131143,98300,5526863,16186,77898
199204,228055,348011,207564,19467,63540
199204,228055,213314,1443304,19679,73638
199207,88555,361168,608429,14950,73749
199207,88555,237401,267678,1765,80303
199207,88555,588439,898117,1549,91644
199211,290120,509792,2675628,8184,108106
199207,256535,74444,982978,16058,85106
199207,256535,166618,7671713,14745,101076
199204,248189,79726,8443314,11991,102343
199204,248189,154670,6488208,489,103480
199208,236515,572918,8672316,3512,119453
199211,56632,568930,7639834,11960,119934
199211,240751,279806,4821633,12063,107147
199207,295903,377878,3716134,1942,117351
199203,208801,575994,1655976,8589,124198
199203,208801,82055,3007445,15065,62223
199203,208801,287691,664757,5626,100720
199210,11116,486028,2839200,9082,60840
199210,11116,270192,4487176,16035,69730
199212,18559,282266,2813555,7949,74895
199211,101090,346012,1571130,3941,63480
199211,101090,210052,4095404,16340,57722
199201,99505,263108,5034123,16651,64265
199211,188359,178010,3699234,16599,65280
199211,188359,449666,5066647,676,96938
199211,188359,528749,2133264,15089,106663
199211,188359,192020,990809,764,66721
199210,96442,166912,9403780,5031,118734
199208,159626,575785,7921255,9803,111645
199211,143938,261289,3675793,2445,75016
199211,143938,72588,5930204,4790,93634
199211,143938,186495,5693364,4835,94889
199203,214805,273739,4795616,3985,102763
199202,268184,380062,565314,8833,68523
199211,51937,342253,1396268,9317,77714
199212,270412,265177,3654912,7740,68529
199212,270412,20980,570294,2808,114058
199207,282656,269438,4598041,16545,84445
199207,282656,210713,6269105,7689,97422
199201,90553,4960,5169669,4814,111897
199201,90553,552866,7598606,14040,115130
199201,90553,387640,7012450,12356,103657
199206,238727,15432,5335822,12000,80845
199209,20243,566654,7324721,9575,103237
199209,20243,126297,2646580,7041,79397
199209,20243,462897,8101593,12038,111592
199209,20243,62255,1789357,10929,73035
199207,15416,4747,165174,10861,99104
199207,15416,22035,3695092,18487,57421
199207,15416,336621,6728238,1797,99456
199209,184015,136052,861735,18618,65283
199210,280709,212248,229725,2320,69613
199210,280709,243840,7342244,19626,107029
199210,266545,563063,334433,18069,67562
199201,254918,6949,7820931,19841,111356
199201,254918,384721,5308787,1383,108342
199212,103157,62474,4223221,16100,86188
199212,103157,141560,3963861,4783,96093
199208,160054,365922,6100895,7116,119274
199204,281846,534382,1110426,13873,84981
199204,281846,542524,2609789,8404,93990
199210,162313,294514,5765487,15937,90510
199207,86471,309377,2195994,4556,83181
199208,286159,511834,8405818,2398,110748
199210,155630,127525,5278568,3898,93151
199210,155630,345278,6288131,16936,79395
199206,86554,464941,5094524,7302,114355
199211,205537,152397,2130603,19835,86963
199204,24338,307352,2018619,2351,81560
199203,146086,226751,1973022,11020,100664
199204,14555,325219,1493040,8173,74652
199204,14555,551482,5617063,16407,92007
199212,278683,94468,429963,7427,87747
199212,278683,513349,3641481,3581,81739
199212,277621,15240,4460381,2418,69314
199212,277621,184899,8249014,6076,119033
199207,57800,513745,1934592,16579,105523
199207,57800,380832,5355896,6496,114769
199201,30752,85311,5390056,14569,77778
199207,98819,227688,3392907,7875,96940
199207,98819,198070,3122251,5354,70084
199205,94627,115434,7031184,18819,86965
199202,185674,103962,8369091,5772,117957
199204,204503,499458,1731426,4228,87445
199204,204503,374710,530055,18579,107082
199204,204503,140311,4053930,8712,81078
199210,156179,476438,3394584,9382,84864
199206,86822,210877,8581728,16705,107271
199206,133291,461558,2233709,8321,91171
199206,133291,6845,1751840,13434,105110
199206,133291,438984,5191992,16492,115377
199211,95749,295269,4756108,10882,75855
199211,95749,576706,6988105,18137,106960
199203,295870,128797,5422596,3925,109547
199203,295870,204319,839183,19892,73398
199208,228295,148409,1894620,923,87444
199212,75814,79125,5410188,15411,66247
199212,75814,245935,1290311,12296,112855
199204,205108,460481,1569749,1675,86487
199203,235433,557062,886279,13192,67142
199203,235433,132376,139428,7772,84502
199203,276109,103194,703947,2780,71831
199212,34147,45447,1240664,859,83546
199212,34147,13385,1558056,10704,77902
199210,202324,143764,4116269,12007,108465
199201,295765,449517,6599205,13856,87989
199201,295765,417945,7079096,8654,111775
199201,295765,186582,3003444,14412,100114
199209,26824,560496,5796294,965,93388
199209,26824,369625,3985722,19101,101676
199209,26824,472546,3037040,4329,91111
199209,114337,285612,2076880,13080,95856
199202,94093,128354,3594110,19484,82941
199209,163411,345376,3095722,10879,85281
199209,261520,150686,8509732,3368,104200
199209,261520,566560,4554312,18570,97592
199205,30935,20512,5013785,5290,85950
199205,30935,49382,5740910,5668,79882
199205,30935,426801,7013059,6840,103666
199211,245632,534057,962288,3205,65461
199204,253622,226118,1983790,11429,62646
199204,253622,359002,315114,7514,63659
199205,208274,173831,5280188,19432,114289
199205,208274,169357,6919223,8956,85581
199205,208274,578458,752850,3052,92185
199201,284131,398640,2555786,8480,104317
199208,283037,165167,2317692,6077,73929
199208,283037,249883,2540357,12711,109972
199208,283037,377333,423096,13280,84619
199201,2510,213542,2995480,12807,87331
199210,287263,323761,6996220,17475,107085
199211,259298,2108,808080,504,60606
199211,259298,111293,1695577,409,78257
199211,62495,575528,7385721,1999,96210
199209,35588,144795,8113473,18413,110387
199203,283348,61984,2669884,15352,116758
199211,189452,291799,5014184,571,107446
199208,218272,136356,1102741,11257,83541
199201,26519,411352,2971352,9685,75799
199201,26519,66494,6011376,2876,87629
199201,26519,362658,2529340,11922,103238
199201,26519,382841,5386724,16586,115429
199201,26519,3496,5178113,19457,83969
199203,250690,293157,2163413,9174,69008
199203,250690,484086,3424192,2809,64203
199203,250690,52060,4408533,446,60723
199205,110630,180705,8574931,538,107142
199201,207718,227651,4688560,1204,94718
199201,207718,484402,2853170,17230,83182
199212,291997,406830,3820982,18357,104208
199206,29972,392300,5012244,16317,83537
199206,293134,541546,4243440,10090,95251
199201,134185,409861,876565,16592,106250
199201,48895,149536,2825414,1007,95131
199203,141215,418465,3971856,9903,83006
199208,120385,22258,2124450,13829,70815
199208,120385,226033,4177491,12714,57541
199208,120385,27625,461128,2099,93157
199201,118066,170333,2888053,12825,84199
199202,34891,111938,1528745,14332,116995
199210,198008,486939,9436959,6055,115554
199202,166963,548586,2288384,4009,98073
199202,166963,5312,1325650,3165,73038
199204,177640,48099,1231377,2742,62825
199212,287131,208971,8659095,2611,112797
199212,287131,375508,3958725,1058,95009
199212,287131,359612,3008880,18085,100296
199210,185633,77082,953172,18746,63544
199205,143011,5659,4801910,2611,93879
199202,195758,334645,8398150,1032,100777
199205,157553,288735,5802041,9096,103423
199205,157553,121856,4784761,18176,112671
199212,68935,95199,2223581,6999,71651
199212,68935,403209,4141758,16671,66730
199212,68935,461446,2674098,3413,84445
199204,265751,151714,6003414,26,105942
199204,265751,414926,5890880,12988,110454
199212,33376,24113,3901607,15849,62226
199212,33376,503515,3457601,7597,91109
199201,198670,78473,3017606,17070,87088
199207,37915,304853,367852,9778,111470
199208,29629,308851,7180842,15731,111590
199201,12071,359867,8774874,15998,115611
199212,68074,333011,1653696,11745,62640
199203,227510,274426,6021763,8293,84024
199211,236015,209010,3782604,14431,55140
199207,196582,396171,5960720,14218,76029
199207,196582,77298,3661357,15087,76517
199203,83662,533088,2802650,15477,67263
199203,83662,3539,6644293,2358,86551
199207,281081,572828,3991680,3187,114048
199204,13973,590176,4218811,19937,75969
199204,243925,552937,9153586,14018,119394
199204,243925,411024,2199120,7390,56100
199204,243925,560021,4648300,1914,64860
199206,15188,211326,6062819,6884,74238
199202,202970,173770,4563330,9365,110626
199202,202970,347946,2735671,5563,119635
199212,15911,186707,8251020,1361,107622
199212,15911,280660,6913699,6226,98439
199209,122233,469330,3508137,1965,77958
199201,69052,513664,2851988,7696,100658
199209,176150,18394,2858385,17748,78743
199205,222634,281159,2370351,18395,68408
199205,222634,434713,1318152,579,98861
199201,43004,281859,2706034,9304,110450
199211,61900,367035,2424444,11804,66121
199211,61900,185947,1593824,15976,121976
199211,61900,401208,5000183,17069,66550
199211,121238,140579,1457613,5702,97174
199211,148735,32302,1088652,13311,74058
199201,36958,230252,2246256,6795,70934
199201,140656,486689,1990684,10355,100539
199203,235969,307550,610555,3834,93452
199203,148030,226710,5892120,11471,98202
199212,33208,404261,2076457,15721,69914
199212,33208,5449,3982053,18402,81266
199204,204110,370006,1171753,19573,64559
199211,255602,392405,5723024,195,89843
199202,27472,585577,7406660,7042,99753
199209,222376,188279,4375264,6925,82036
199201,105151,78387,540690,14880,81922
199201,105151,152803,4409380,8227,111348
199205,253606,594610,3920557,17696,102275
199201,242308,483381,1871901,8025,81861
199201,242308,244183,5356311,10744,67630
199201,238411,270846,8539101,2268,109009
199207,55708,210555,6032162,17578,87932
199207,181663,214734,4243805,514,98923
