"s_city","d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
"UNITED ST7",1992,23003,310718,3733992,103722
"UNITED ST0",1992,188080,501998,3195952,119998
"UNITED ST9",1993,20335,42101,2086200,62586
"UNITED ST0",1992,151558,372155,2681300,73628
"UNITED ST6",1993,65374,259235,4981091,71653
"UNITED ST1",1993,124637,397918,4535775,120954
"UNITED ST7",1992,221068,186547,4508570,98012
"UNITED ST5",1993,194879,86964,1135458,117057
"UNITED ST5",1992,142768,19483,1136008,84148
"UNITED ST7",1992,101695,234128,197552,63726
"UNITED ST3",1992,101695,449025,3331080,58440
"UNITED ST0",1993,216248,159049,5207788,66482
"UNITED ST3",1992,168133,296965,7269024,117717
"UNITED ST4",1992,292499,58443,4692021,84086
"UNITED ST4",1992,27356,568787,675496,111345
"UNITED ST0",1993,267571,513523,3816666,92190
"UNITED ST0",1993,156806,130799,347660,109787
"UNITED ST1",1993,91456,195693,976624,107321
"UNITED ST9",1992,111190,223096,1611165,61144
"UNITED ST3",1993,181285,597326,2433843,85398
"UNITED ST8",1992,265789,481449,6179414,85825
"UNITED ST7",1993,143707,577284,3879591,81675
"UNITED ST8",1992,57100,167154,2640126,73269
"UNITED ST4",1992,189712,227696,3398362,97420
"UNITED ST4",1992,46742,516446,4624172,87745
"UNITED ST4",1993,24868,432884,6282701,109011
"UNITED ST3",1992,298942,223922,8411811,110754
"UNITED ST8",1992,201265,143751,326644,107685
"UNITED ST4",1993,142759,427690,6405973,97060
"UNITED ST3",1993,104924,580934,550070,120894
"UNITED ST2",1993,172991,587173,4242925,75609
"UNITED ST7",1993,221720,526141,751625,70027
"UNITED ST7",1992,50527,204902,3680634,108413
"UNITED ST6",1993,38828,271354,3779869,79520
"UNITED ST5",1993,54572,196121,339576,73027
"UNITED ST9",1992,140404,533913,4888640,116813
"UNITED ST2",1993,196528,72591,142286,93815
"UNITED ST1",1992,104204,14689,1808951,96220
"UNITED ST4",1992,291529,98579,3667850,94654
"UNITED ST7",1993,171565,36496,2899359,85949
"UNITED ST0",1993,171565,181821,5839754,114169
"UNITED ST0",1992,43975,48078,2534392,61564
"UNITED ST0",1992,193817,507813,3894669,109247
"UNITED ST1",1992,177821,184932,9479571,121015
"UNITED ST4",1993,264463,592054,4180717,68761
"UNITED ST0",1992,68729,397362,4020509,87561
"UNITED ST3",1992,68729,432572,3045209,90273
"UNITED ST3",1993,22114,18620,2747975,92317
"UNITED ST8",1993,96640,179359,1553418,86301
"UNITED ST6",1992,148402,459704,3294086,99820
"UNITED ST4",1993,239657,502960,3690327,117776
"UNITED ST2",1993,35944,401955,1801222,111415
"UNITED ST4",1993,75896,211941,7671130,111175
"UNITED ST7",1992,114748,492664,298195,99398
"UNITED ST9",1992,88246,325993,1998790,121138
"UNITED ST1",1992,142405,412020,2712120,55920
"UNITED ST2",1992,10381,110623,4557799,98017
"UNITED ST4",1992,162397,369983,8400753,123178
"UNITED ST8",1993,95870,420491,254064,84688
"UNITED ST6",1992,280525,57168,3807541,67509
"UNITED ST4",1993,236630,574227,6245760,78072
"UNITED ST8",1993,251119,302044,1361931,62761
"UNITED ST3",1992,64109,41258,4583533,71955
"UNITED ST3",1992,149002,265028,2985981,59580
"UNITED ST0",1992,69919,244283,3838900,73636
"UNITED ST4",1992,131956,596548,6882316,98671
"UNITED ST1",1992,131956,143068,2346558,66663
"UNITED ST7",1993,220084,332887,4492495,115192
"UNITED ST5",1992,166945,78187,5595194,69910
"UNITED ST7",1992,72409,218695,296917,96820
"UNITED ST2",1992,197917,314922,3207522,116214
"UNITED ST2",1993,4477,204307,839423,72677
"UNITED ST5",1992,96985,547208,5289328,75310
"UNITED ST0",1992,226669,473918,8891883,113513
"UNITED ST1",1993,203531,220259,466979,70754
"UNITED ST4",1992,118874,486054,1123232,62401
"UNITED ST2",1992,153496,517839,2365575,111408
"UNITED ST8",1992,91591,87355,651039,80541
"UNITED ST0",1993,39368,293345,6033191,80299
"UNITED ST7",1993,39368,593247,4838194,80413
"UNITED ST2",1992,121840,532163,3707324,71708
"UNITED ST0",1992,238853,431002,4478304,55978
"UNITED ST7",1992,243470,145276,1923769,79276
"UNITED ST6",1993,32038,215267,2528832,70935
"UNITED ST6",1993,169484,24616,5392135,92436
"UNITED ST2",1993,105745,410713,1068388,97421
"UNITED ST5",1993,105745,464956,1383069,115255
"UNITED ST7",1993,185555,376150,4789302,73568
"UNITED ST4",1992,200087,176336,6355485,84739
"UNITED ST9",1993,165640,361459,1655759,91226
"UNITED ST6",1993,194467,351666,1422214,103059
"UNITED ST5",1992,130555,405999,4190934,114298
"UNITED ST9",1993,275168,54968,3357488,115377
"UNITED ST1",1992,135550,42873,3755219,108952
"UNITED ST6",1992,16624,310139,2376380,68947
"UNITED ST4",1992,252589,129457,882951,89187
"UNITED ST3",1992,230860,96091,3065593,65225
"UNITED ST4",1993,228625,95471,4317287,87988
"UNITED ST5",1992,50246,248779,172776,103665
"UNITED ST0",1993,183299,40153,4230490,65589
"UNITED ST1",1992,242648,358263,2826153,79275
"UNITED ST4",1992,155983,457992,194997,116998
"UNITED ST2",1993,211241,518276,6018262,77655
"UNITED ST7",1992,126217,88947,9098918,116156
"UNITED ST1",1992,126217,414597,1496454,90694
"UNITED ST8",1993,6052,161977,7065031,122338
"UNITED ST7",1992,290140,75915,2335273,113454
"UNITED ST4",1993,72778,550442,2511742,89545
"UNITED ST3",1993,238790,401658,1080823,93577
"UNITED ST7",1992,55453,321944,2427923,117955
"UNITED ST0",1993,213038,298455,569748,87206
"UNITED ST6",1993,213038,123164,110405,71229
"UNITED ST1",1993,208066,140624,928857,99877
"UNITED ST3",1992,185419,250456,4275577,84386
"UNITED ST8",1993,203923,113915,2893365,115734
"UNITED ST9",1992,264100,201847,1038805,104929
"UNITED ST8",1993,198095,391660,2329694,105099
"UNITED ST3",1993,225620,116244,3130436,75614
"UNITED ST0",1993,218434,17335,1252330,75139
"UNITED ST3",1993,80782,336971,4174548,120477
"UNITED ST8",1993,80176,580330,1243893,84618
"UNITED ST9",1992,207955,6702,1512178,96522
"UNITED ST2",1993,38626,29087,467396,60964
"UNITED ST6",1992,99062,186960,6734498,122817
"UNITED ST8",1993,26285,22305,5103113,73638
"UNITED ST7",1992,145718,144516,870764,93630
"UNITED ST0",1992,56347,12452,4727819,81867
"UNITED ST7",1992,35551,285533,2186668,91111
"UNITED ST4",1992,285772,500015,3836662,60899
"UNITED ST8",1992,172700,390976,5874300,124017
"UNITED ST0",1992,109342,323242,2878398,75913
"UNITED ST8",1993,290989,588335,3415944,85398
"UNITED ST0",1993,296519,225948,1124358,112435
"UNITED ST0",1993,183661,15683,4853592,95920
"UNITED ST7",1993,274172,334235,6155717,76153
"UNITED ST6",1992,62359,524145,4559568,70147
"UNITED ST5",1992,67874,350928,2493426,118734
"UNITED ST1",1992,158140,511603,774998,96874
"UNITED ST5",1992,182089,563752,1761258,108943
"UNITED ST1",1992,124775,151401,4553274,87144
"UNITED ST9",1993,177110,78342,5771206,79220
"UNITED ST1",1992,85099,165849,7123204,114890
"UNITED ST6",1992,261547,339283,243297,79336
"UNITED ST6",1993,282022,310852,5532634,111770
"UNITED ST6",1992,86141,363933,9884754,119815
"UNITED ST2",1992,163732,240833,3916594,106429
"UNITED ST6",1992,202880,19225,2219786,68653
"UNITED ST8",1992,202880,302985,7025485,119278
"UNITED ST1",1992,273922,279718,6128697,101862
"UNITED ST5",1993,98654,46635,5352235,94897
"UNITED ST7",1993,226691,588160,3904181,74888
"UNITED ST1",1993,226691,266997,3238603,117838
"UNITED ST0",1992,187447,62444,661026,84386
"UNITED ST4",1993,199717,19490,422847,84569
"UNITED ST5",1992,137341,589334,4548898,85398
"UNITED ST1",1992,165847,466482,1882998,86907
"UNITED ST4",1992,165847,401744,2797724,98743
"UNITED ST3",1993,91439,312356,804583,82100
"UNITED ST7",1993,98303,144751,3104851,107745
"UNITED ST8",1993,146446,583841,188632,115489
"UNITED ST6",1992,109420,196019,1906667,66900
"UNITED ST0",1992,113035,85975,190214,117658
"UNITED ST3",1993,125254,164495,764150,93569
"UNITED ST8",1992,20942,589140,5776864,73747
"UNITED ST6",1992,217820,259776,645702,104145
"UNITED ST0",1993,298777,102443,2957370,86726
"UNITED ST2",1993,233996,586071,108762,69423
"UNITED ST7",1992,136357,446732,2266258,100722
"UNITED ST8",1992,136357,258350,2798539,78500
"UNITED ST5",1993,60016,279203,444503,70931
"UNITED ST3",1992,155627,72432,4988535,84265
"UNITED ST8",1992,171748,56539,6317118,89731
"UNITED ST0",1992,234679,91641,3604869,97958
"UNITED ST3",1993,251608,453729,4068768,100962
"UNITED ST0",1992,145747,125065,3106671,65403
"UNITED ST7",1992,276128,293946,1427788,116395
"UNITED ST0",1992,294169,214374,5744797,77301
"UNITED ST7",1992,192772,24410,5884748,80064
"UNITED ST7",1992,76661,341526,3009619,94050
"UNITED ST4",1993,162118,376482,4588135,93508
"UNITED ST1",1993,248791,332084,2594862,66964
"UNITED ST4",1993,116635,163893,4176003,117413
"UNITED ST9",1993,33646,46788,1700084,104086
"UNITED ST1",1993,141985,545758,2435035,108223
"UNITED ST4",1992,9563,451045,2565747,59761
"UNITED ST4",1992,85993,121660,7116785,100899
"UNITED ST4",1992,288115,543961,7458376,120296
"UNITED ST1",1993,293134,449136,5049016,65106
"UNITED ST3",1993,19427,488189,4656844,70629
"UNITED ST0",1993,177872,174753,5066523,109665
"UNITED ST5",1993,26377,575016,740782,65459
"UNITED ST8",1993,67934,599894,3084516,119632
"UNITED ST4",1993,122597,136911,7031955,116874
"UNITED ST5",1993,995,186577,3513459,99814
"UNITED ST4",1992,257921,213081,2004045,59644
"UNITED ST6",1993,202051,227667,7735647,95679
"UNITED ST5",1992,111104,569659,4224771,103717
"UNITED ST1",1993,7307,8013,3083541,55260
"UNITED ST5",1992,37108,16467,4074289,83007
"UNITED ST5",1992,270650,223041,2150750,57841
"UNITED ST6",1992,179272,80324,4747724,78259
"UNITED ST5",1993,173735,291519,5679480,90630
"UNITED ST4",1992,80614,95831,7957671,109609
"UNITED ST5",1992,217795,356746,5595673,108163
"UNITED ST5",1992,234403,419790,4982269,102586
"UNITED ST7",1993,104386,319128,1651838,68826
"UNITED ST9",1992,163790,91617,5855340,96516
"UNITED ST2",1993,44587,170019,528169,65340
"UNITED ST3",1993,236980,597371,5719223,88101
"UNITED ST5",1992,277048,578909,5904003,119272
"UNITED ST1",1992,226003,504450,1599873,87265
"UNITED ST1",1993,156016,531324,2195586,81318
"UNITED ST8",1993,80326,266272,1480958,74295
"UNITED ST4",1992,163066,222541,2927060,87811
"UNITED ST0",1993,98050,437594,7429646,91894
"UNITED ST6",1992,19147,319561,1858726,94833
"UNITED ST9",1993,186619,25662,635064,95259
"UNITED ST7",1992,33479,220515,4636665,86130
"UNITED ST5",1992,65254,149840,2842319,113390
"UNITED ST8",1992,166310,101035,2408769,62161
"UNITED ST9",1992,145532,246818,2738969,105888
"UNITED ST3",1992,145532,174638,5672230,102757
"UNITED ST6",1992,217498,506468,6149889,88466
"UNITED ST9",1993,259840,450845,3135501,107749
"UNITED ST7",1993,10352,580758,2140281,110323
"UNITED ST2",1992,10501,2994,6980923,113819
"UNITED ST1",1993,96794,494867,8564464,111710
"UNITED ST2",1993,96794,142438,1292415,88825
"UNITED ST4",1992,268051,508407,5222752,84922
"UNITED ST5",1993,219943,504130,4378798,68046
"UNITED ST7",1993,290669,311891,2169283,114172
"UNITED ST1",1992,199217,504604,4737268,96514
"UNITED ST9",1992,199217,468667,1383751,98138
"UNITED ST6",1992,245404,41626,3994295,94057
"UNITED ST5",1992,144605,45161,4939004,66369
"UNITED ST8",1992,77281,108054,2185698,63723
"UNITED ST9",1993,27940,313812,7379883,109548
"UNITED ST7",1993,27940,239663,2307816,96159
"UNITED ST7",1993,223106,207255,2539494,69734
"UNITED ST4",1993,183500,119162,343717,70869
"UNITED ST2",1993,70339,438415,3654153,81203
"UNITED ST8",1993,146752,428034,2147206,57720
"UNITED ST9",1992,61708,464649,5058698,96817
"UNITED ST3",1992,115063,217215,421178,67932
"UNITED ST4",1993,226438,538642,1835237,100837
"UNITED ST6",1992,295474,51177,3079904,67690
"UNITED ST4",1993,259786,430171,4142526,66069
"UNITED ST1",1992,96127,172077,641181,68944
"UNITED ST9",1992,64760,78351,2169499,79761
"UNITED ST8",1992,150979,183820,7967486,114229
"UNITED ST7",1992,202145,5206,2286849,66672
"UNITED ST8",1992,206882,147385,3863128,85942
"UNITED ST9",1992,206882,296511,3948142,90450
"UNITED ST1",1992,206882,449417,3854586,81983
"UNITED ST2",1993,191573,468925,6477138,113634
"UNITED ST2",1993,164582,302313,370914,78918
"UNITED ST8",1993,52850,372047,783321,67141
"UNITED ST9",1992,268888,86900,2988849,113214
"UNITED ST5",1993,288157,60235,1064949,71713
"UNITED ST8",1993,12550,457998,3520746,117358
"UNITED ST1",1993,12550,487596,5331880,95014
"UNITED ST2",1992,101782,312436,2020545,86905
"UNITED ST4",1993,228241,201673,3739817,94479
"UNITED ST9",1993,50435,101946,2290777,116876
"UNITED ST4",1993,50435,498598,2758872,95794
"UNITED ST3",1993,93082,452616,6456316,94115
"UNITED ST8",1993,82786,420368,5570782,77300
"UNITED ST0",1993,28807,92819,4522277,108708
"UNITED ST6",1993,156562,215430,913540,80725
"UNITED ST0",1992,198508,436947,3364681,113035
"UNITED ST9",1992,40571,178151,2980688,73749
"UNITED ST3",1992,40571,175817,352062,113568
"UNITED ST9",1993,291784,290507,4793465,89849
"UNITED ST1",1992,190924,462309,6042393,76276
"UNITED ST5",1992,146368,337505,2720952,92549
"UNITED ST0",1992,192316,551791,8568880,110566
"UNITED ST4",1993,250703,493448,6074143,86485
"UNITED ST2",1992,109430,7789,4146930,101806
"UNITED ST4",1993,45517,553605,482646,99514
"UNITED ST1",1993,202636,133250,6159600,76995
"UNITED ST0",1993,186958,24378,390711,78142
"UNITED ST5",1993,250708,348714,3761601,105762
"UNITED ST2",1992,4814,125050,2076996,64503
"UNITED ST3",1992,107690,438343,4612752,76879
"UNITED ST1",1993,247091,53337,6131648,77419
"UNITED ST5",1992,99761,4391,3300653,77723
"UNITED ST3",1992,268111,592099,339454,71464
"UNITED ST6",1993,246196,46785,7793010,103906
"UNITED ST4",1993,238901,164817,7534767,112908
"UNITED ST9",1992,297833,474443,4218241,85045
"UNITED ST1",1992,179179,45889,2135800,110092
"UNITED ST3",1992,183017,436362,2590188,77900
"UNITED ST7",1993,161629,103328,726900,79879
"UNITED ST0",1992,34570,292520,5345210,90750
"UNITED ST1",1993,218353,12851,3047932,105831
"UNITED ST9",1993,276766,447835,8215188,106968
"UNITED ST6",1992,95422,495192,993661,71230
"UNITED ST7",1993,276718,453872,5422774,109551
"UNITED ST7",1993,170569,193059,1970005,69123
"UNITED ST7",1993,207475,284216,1047774,72012
"UNITED ST6",1993,207475,113471,5584576,89068
"UNITED ST5",1993,207475,302344,1211697,80779
"UNITED ST9",1992,19895,340652,5941166,101558
"UNITED ST3",1992,19895,42670,4749313,96760
"UNITED ST0",1993,277879,83617,4952287,96036
"UNITED ST8",1992,155821,96380,6272163,82582
"UNITED ST2",1992,178706,539743,3016362,106963
"UNITED ST9",1993,279874,264758,475476,103364
"UNITED ST3",1993,27161,403137,4892677,62406
"UNITED ST1",1993,27161,312055,3137097,64022
"UNITED ST1",1993,27161,239159,1754827,65888
"UNITED ST0",1993,70954,340489,1928661,91768
"UNITED ST9",1993,231593,472261,5559445,73994
"UNITED ST5",1993,21628,477114,3814450,65465
"UNITED ST4",1992,154036,221561,5070321,88953
"UNITED ST7",1992,110212,52991,1319969,116639
"UNITED ST0",1992,103355,339004,2168376,62579
"UNITED ST4",1993,199805,505229,1249010,74052
"UNITED ST4",1992,202513,361094,5082352,69304
"UNITED ST0",1992,109807,530801,7034035,109906
"UNITED ST0",1993,153416,48531,7030726,88771
"UNITED ST8",1992,165295,304217,1428804,73272
"UNITED ST3",1992,165295,367060,4909429,67623
"UNITED ST8",1993,246742,28329,3238856,75439
"UNITED ST5",1993,42436,290384,1496688,82462
"UNITED ST0",1992,168757,140912,4124545,117174
"UNITED ST8",1992,19840,453138,4127669,65466
"UNITED ST1",1993,209120,582482,7512536,93867
"UNITED ST3",1993,164996,347268,2446365,78915
"UNITED ST3",1992,255397,472550,7460397,91351
"UNITED ST9",1992,177487,38548,5729125,89192
"UNITED ST7",1993,124567,235545,6538020,88831
"UNITED ST0",1992,289633,190685,5683951,106540
"UNITED ST9",1993,109228,452103,3552454,63304
"UNITED ST8",1992,262780,244598,6528198,92554
"UNITED ST1",1992,187295,150005,3808550,63300
"UNITED ST0",1993,4555,239908,7528303,110873
"UNITED ST8",1992,71767,88254,350314,74535
"UNITED ST1",1992,102154,473883,7056068,111411
"UNITED ST0",1992,77239,14125,4737348,62347
"UNITED ST9",1993,176327,544144,5249114,71287
"UNITED ST5",1993,176327,211571,3661923,88953
"UNITED ST8",1993,176327,446769,1612795,102944
"UNITED ST5",1992,65483,167992,1915790,123599
"UNITED ST8",1993,227038,552278,1573685,79815
"UNITED ST6",1993,110092,567062,3820671,67742
"UNITED ST4",1992,211162,413211,1762729,67451
"UNITED ST8",1993,274288,576845,4756504,115309
"UNITED ST1",1992,179167,226852,355768,106730
"UNITED ST5",1992,179167,346147,1628622,71587
"UNITED ST1",1992,238300,2254,1720500,69375
"UNITED ST1",1993,219130,205414,2943581,79164
"UNITED ST7",1992,90488,285185,5059815,70210
"UNITED ST8",1992,261658,226412,4952080,80304
"UNITED ST7",1992,82321,190020,1838193,66601
"UNITED ST7",1993,195427,277826,5541304,108228
"UNITED ST4",1993,77137,344901,2685328,116753
"UNITED ST2",1992,243992,182103,4518786,71106
"UNITED ST3",1993,95666,211949,3712555,111655
"UNITED ST9",1993,146357,346628,324874,100476
"UNITED ST2",1993,210293,586925,7033602,120714
"UNITED ST4",1993,247102,3500,3915765,84210
"UNITED ST9",1992,118099,227700,592479,97661
"UNITED ST1",1993,43708,211130,3816745,62467
"UNITED ST1",1993,180916,257331,4336485,77299
"UNITED ST1",1993,7273,547313,6461377,81617
"UNITED ST8",1992,92287,227701,6293258,97721
"UNITED ST6",1992,298408,299252,3128100,75074
"UNITED ST0",1992,190780,397423,2888779,91224
"UNITED ST4",1993,15379,159341,4116999,84020
"UNITED ST3",1993,260674,49836,6607571,107149
"UNITED ST6",1993,68714,384661,7069882,104739
"UNITED ST9",1992,116143,536794,2131016,109846
"UNITED ST3",1993,117508,46480,6704456,85588
"UNITED ST4",1992,280609,584840,7497173,115489
"UNITED ST2",1992,161050,36773,6534740,102586
"UNITED ST8",1992,254438,305264,628278,76155
"UNITED ST2",1992,112774,568382,2293019,87021
"UNITED ST5",1993,229679,350425,424918,88524
"UNITED ST4",1992,119498,594841,9388727,116149
"UNITED ST4",1993,193786,203307,4313473,72617
"UNITED ST0",1992,84775,335940,5615593,118555
"UNITED ST9",1992,232217,205221,2702904,67572
"UNITED ST1",1993,136315,222430,5582789,81145
"UNITED ST8",1992,17092,13815,5869309,103728
"UNITED ST1",1992,222524,362178,2510083,74409
"UNITED ST9",1993,73060,595566,4082403,99692
"UNITED ST8",1992,37288,421109,478987,61804
"UNITED ST3",1992,275368,29429,2767101,81505
"UNITED ST9",1992,75607,207729,1587608,98202
"UNITED ST9",1993,215959,557804,536192,111706
"UNITED ST6",1993,112312,518394,4474388,84742
"UNITED ST1",1993,230719,207538,2792744,86731
"UNITED ST2",1992,232304,367971,6655165,122337
"UNITED ST3",1992,284665,31355,2199658,77181
"UNITED ST9",1992,284665,382525,1929012,96450
"UNITED ST5",1992,93013,352331,6573536,82999
"UNITED ST7",1992,282334,380692,3548905,106360
"UNITED ST0",1992,137794,525708,4160832,104020
"UNITED ST7",1993,146953,16082,99808,59884
"UNITED ST1",1992,286057,387028,2453022,66900
"UNITED ST1",1993,251452,596834,6499106,115848
"UNITED ST3",1992,228797,56396,738404,81143
"UNITED ST8",1993,272269,129942,2780435,118316
"UNITED ST7",1993,206020,186358,1401019,86661
"UNITED ST9",1992,195173,27864,6400523,107511
"UNITED ST9",1993,178162,7506,1860166,84810
"UNITED ST4",1993,115475,587509,4291338,95788
"UNITED ST4",1993,115475,17626,6248573,92617
"UNITED ST2",1993,247843,145441,820514,89186
"UNITED ST7",1992,217984,226614,924360,92436
"UNITED ST4",1993,108508,250373,4478250,79401
"UNITED ST9",1993,144647,29460,2751130,83367
"UNITED ST0",1992,9917,599108,4888674,72424
"UNITED ST4",1993,17569,168762,2043128,109845
"UNITED ST5",1993,133283,86468,546876,87267
"UNITED ST8",1993,70252,125287,997332,78736
"UNITED ST0",1993,6890,477391,3486606,82102
"UNITED ST5",1993,95611,98838,6320532,110209
"UNITED ST9",1992,4456,118331,4439295,80959
"UNITED ST4",1993,241285,293763,8608075,105405
"UNITED ST6",1993,172363,167285,2091977,81136
"UNITED ST6",1992,102169,298001,3321641,59939
"UNITED ST7",1993,253438,125787,5278815,108766
"UNITED ST4",1992,100570,593791,8858419,113086
