"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"BRAZIL",1992,342860,7773142,114171
"CANADA",1996,265361,2626173,79581
"BRAZIL",1992,265191,112149,69370
"BRAZIL",1992,265064,2708459,61743
"BRAZIL",1992,516951,3620991,118075
"BRAZIL",1992,282884,3405170,112012
"PERU",1995,186504,311738,95430
"UNITED STATES",1993,454092,4100594,62764
"PERU",1996,152637,337926,101377
"UNITED STATES",1997,335666,5053900,102099
"ARGENTINA",1995,55051,4140901,60363
"UNITED STATES",1993,470414,5482184,83063
"UNITED STATES",1993,38927,6213513,111955
"BRAZIL",1996,291339,1935615,79819
"UNITED STATES",1992,179509,7148250,95310
"ARGENTINA",1994,345217,4039040,75732
"ARGENTINA",1994,274251,4521135,73514
"BRAZIL",1992,335838,5059314,112429
"ARGENTINA",1996,318288,1792202,78376
"CANADA",1995,603,839008,90216
"UNITED STATES",1993,79905,3681209,113094
"UNITED STATES",1993,579957,1411592,122215
"PERU",1996,562858,174795,115249
"ARGENTINA",1995,34988,8403422,115378
"ARGENTINA",1995,28427,1490962,81325
"UNITED STATES",1998,82290,5318172,76337
"BRAZIL",1992,92242,1377411,74054
"BRAZIL",1992,480122,2777292,66126
"BRAZIL",1992,1004,3619095,54300
"PERU",1994,407154,4783574,63667
"BRAZIL",1992,68280,821368,74896
"BRAZIL",1992,63342,6069831,78320
"UNITED STATES",1993,97880,1397142,112672
"CANADA",1993,293539,2973088,91951
"CANADA",1993,224583,3467411,90454
"CANADA",1993,561990,402186,123118
"UNITED STATES",1997,275902,2185863,112673
"UNITED STATES",1995,414763,1056976,100664
"UNITED STATES",1995,111515,3475863,91590
"PERU",1994,296094,951639,65404
"UNITED STATES",1995,314138,4133806,69127
"UNITED STATES",1995,592722,6620025,108882
"PERU",1993,411896,2531018,108472
"CANADA",1992,446238,5169076,71052
"BRAZIL",1996,256663,7777559,97179
"PERU",1995,182748,2563036,109844
"UNITED STATES",1997,338018,3659040,63360
"UNITED STATES",1997,267565,3203029,91953
"BRAZIL",1996,381852,6265641,116030
"CANADA",1994,225983,7895499,114538
"CANADA",1994,91878,4764428,112192
"UNITED STATES",1992,541431,4153668,88344
"UNITED STATES",1992,230222,4982156,69132
"UNITED STATES",1992,552068,4454399,67202
"ARGENTINA",1994,89829,6525926,109129
"ARGENTINA",1994,486817,865819,108227
"BRAZIL",1998,467312,3259630,76757
"ARGENTINA",1996,212171,1267297,64989
"ARGENTINA",1993,589757,7940939,110803
"ARGENTINA",1993,31549,1498306,88832
"UNITED STATES",1993,250833,6534132,107029
"UNITED STATES",1993,139647,7768663,101198
"ARGENTINA",1997,583333,1185451,84978
"ARGENTINA",1997,185885,7114876,118252
"UNITED STATES",1992,314648,6339608,99757
"UNITED STATES",1992,424674,575514,95919
"ARGENTINA",1994,193702,6464520,107742
"UNITED STATES",1997,391272,1603193,81795
"UNITED STATES",1997,562295,5643528,81436
"CANADA",1997,428629,149529,93456
"UNITED STATES",1997,33302,2986955,74118
"ARGENTINA",1993,430864,6748598,107690
"PERU",1997,483441,927297,85465
"UNITED STATES",1996,465023,2427516,59280
"PERU",1992,112411,133800,85404
"PERU",1992,185413,943998,89904
"UNITED STATES",1993,327275,1608291,78135
"BRAZIL",1998,432926,5353632,111534
"UNITED STATES",1993,595080,338417,70503
"ARGENTINA",1997,179942,5604817,121316
"ARGENTINA",1997,481051,1972209,61921
"BRAZIL",1994,98418,5532497,84984
"BRAZIL",1994,523327,850689,81018
"CANADA",1998,465234,5758606,71952
"BRAZIL",1993,99794,8168919,107627
"PERU",1992,507144,535270,69067
"BRAZIL",1997,299347,245032,80779
"ARGENTINA",1993,464303,614630,76036
"PERU",1992,301244,4149106,74713
"CANADA",1995,503148,4374256,69067
"CANADA",1995,1112,3015015,60786
"BRAZIL",1994,146198,3319498,74651
"PERU",1992,327817,4980960,110688
"ARGENTINA",1992,159278,1382737,80236
"PERU",1992,542564,6455077,96392
"PERU",1992,60964,3018337,115497
"CANADA",1996,430897,1374558,109672
"CANADA",1996,77154,1737446,67869
"PERU",1998,574133,4128316,72426
"ARGENTINA",1997,285148,4154054,67987
"ARGENTINA",1997,533637,6781005,100236
"PERU",1996,535893,1562384,115732
"BRAZIL",1995,34918,1852910,111174
"UNITED STATES",1998,71766,639495,104265
"UNITED STATES",1998,169232,5203618,78073
"UNITED STATES",1998,398635,7333212,104017
"PERU",1994,313758,3130664,106304
"ARGENTINA",1997,231136,4212989,64027
"UNITED STATES",1995,537535,3863657,94350
"UNITED STATES",1995,439697,2726692,98200
"CANADA",1992,102799,2497280,108107
"PERU",1994,186532,4565873,97111
"PERU",1994,485355,3498261,80419
"ARGENTINA",1994,562155,3359278,73027
"ARGENTINA",1994,245692,5026039,98260
"CANADA",1996,63252,1336775,72915
"ARGENTINA",1994,448586,4852278,92073
"ARGENTINA",1996,374395,1081463,88162
"PERU",1992,178595,5034158,100415
"PERU",1992,131043,1836608,64442
"PERU",1998,443388,511242,79881
"PERU",1998,405347,500928,75139
"PERU",1998,260629,4435011,95376
"UNITED STATES",1994,127225,850257,75133
"PERU",1996,450295,1905263,74716
"PERU",1993,292391,4515352,83002
"CANADA",1998,131366,2490095,83841
"ARGENTINA",1996,555601,753743,99394
"ARGENTINA",1996,418135,4024986,63186
"ARGENTINA",1996,389442,5182359,91885
"ARGENTINA",1994,34300,5743197,74058
"ARGENTINA",1994,289278,4179423,76035
"CANADA",1992,27471,755173,83908
"CANADA",1992,542192,2813907,74050
"CANADA",1992,418517,3471014,86129
"ARGENTINA",1993,190481,5289601,94288
"ARGENTINA",1993,444563,2068344,90452
"BRAZIL",1997,223562,3416765,89133
"BRAZIL",1997,168521,723231,95371
"PERU",1992,220909,4172149,109793
"BRAZIL",1997,5716,5298126,97302
"ARGENTINA",1993,580351,4623195,85879
"ARGENTINA",1993,348933,7455983,118915
"ARGENTINA",1993,105106,2169978,66666
"ARGENTINA",1993,61113,1237374,64446
"ARGENTINA",1993,431358,959261,77359
"ARGENTINA",1993,495716,2324475,102701
"ARGENTINA",1993,489888,2319157,112671
"BRAZIL",1997,261736,164678,101863
"BRAZIL",1997,394290,6782972,83056
"BRAZIL",1997,423207,4448388,67810
"ARGENTINA",1997,584707,1254176,107500
"ARGENTINA",1995,33258,3507040,71475
"ARGENTINA",1995,272213,1877356,71112
"ARGENTINA",1996,39033,1493038,58321
"UNITED STATES",1992,120617,7542831,98256
"ARGENTINA",1998,561690,4834609,105100
"ARGENTINA",1998,197546,147918,98612
"CANADA",1992,456582,5677286,92313
"UNITED STATES",1997,34220,4166734,69253
"CANADA",1995,275988,7506293,117838
"CANADA",1995,123201,1279289,73452
"PERU",1993,90134,4833759,67447
"BRAZIL",1996,238074,3669729,60723
"PERU",1997,585901,723224,119212
"ARGENTINA",1995,321848,6413516,112189
"BRAZIL",1997,523625,2913076,98916
"BRAZIL",1997,581127,1208100,72486
"BRAZIL",1997,195935,203093,121855
"BRAZIL",1994,114228,3736597,74533
"CANADA",1996,466689,5423942,99339
"BRAZIL",1993,367762,6733480,109785
"BRAZIL",1993,545417,3802214,87743
"PERU",1995,292148,2893649,68407
"PERU",1995,383137,1830180,73207
"CANADA",1994,526085,2749873,66663
"PERU",1996,561006,3585052,64018
"PERU",1996,421870,4967008,107511
"UNITED STATES",1992,520590,7260449,96634
"ARGENTINA",1992,62477,1833884,86368
"BRAZIL",1994,424891,3584527,108952
"PERU",1997,372587,4182116,99574
"UNITED STATES",1994,202429,130478,79884
"ARGENTINA",1994,209186,1872740,65710
"CANADA",1996,202519,4548800,85290
"CANADA",1998,444118,98774,63725
"CANADA",1998,111656,1816070,100059
"CANADA",1998,389967,1382270,123417
"BRAZIL",1997,110896,2642949,114413
"BRAZIL",1997,214064,3677468,58683
"CANADA",1998,108000,4399920,60480
"CANADA",1998,565754,6369055,109183
"UNITED STATES",1995,137360,3599599,83841
"BRAZIL",1994,123813,8910365,110208
"PERU",1996,489202,792134,71470
"PERU",1995,197289,3996645,83176
"PERU",1995,219467,665496,83187
"UNITED STATES",1998,104276,691345,76816
"UNITED STATES",1992,108789,4882770,107866
"UNITED STATES",1992,200338,2533602,74299
"BRAZIL",1998,345133,3177389,70687
"UNITED STATES",1998,279102,2702725,64865
"UNITED STATES",1998,305041,4763620,62761
"BRAZIL",1998,434342,379067,76579
"BRAZIL",1998,383382,3100722,87922
"CANADA",1996,267623,5029508,95436
"CANADA",1996,337114,3352003,69066
"UNITED STATES",1994,439777,6798330,103005
"UNITED STATES",1994,524981,9042867,120357
"ARGENTINA",1995,400196,3827825,65770
"ARGENTINA",1995,220977,1195714,113877
"ARGENTINA",1995,549668,1832721,103058
"CANADA",1992,231401,4728652,79943
"PERU",1993,367278,367255,80715
"PERU",1993,29068,3467774,59823
"BRAZIL",1995,351843,2438646,113689
"BRAZIL",1995,420568,5157791,89312
"PERU",1992,541425,3869829,87984
"UNITED STATES",1992,96103,2198200,65946
"UNITED STATES",1992,593242,5463720,80113
"ARGENTINA",1992,490603,4984718,95614
"ARGENTINA",1992,177792,1851092,112187
"CANADA",1996,9658,7451040,94059
"BRAZIL",1996,540362,6257241,84140
"BRAZIL",1992,269026,4477545,59700
"UNITED STATES",1994,542478,3899954,91227
"PERU",1992,499598,958542,95854
"PERU",1998,106412,4340334,85104
"ARGENTINA",1993,412376,3834129,77301
"ARGENTINA",1993,197727,1415982,109483
"UNITED STATES",1997,277682,6439519,99580
"BRAZIL",1994,15298,1324912,72797
"CANADA",1993,404286,4070689,71415
"CANADA",1994,435414,3137331,80963
"CANADA",1994,399512,3384150,96690
"CANADA",1994,587625,3466302,102756
"CANADA",1994,210301,1707918,72677
"CANADA",1994,443118,203729,63665
"CANADA",1992,372962,4102459,122097
"ARGENTINA",1996,547318,786407,81917
"UNITED STATES",1994,192142,1362490,74048
"BRAZIL",1995,207896,1006565,108232
"UNITED STATES",1994,432552,1039171,89071
"BRAZIL",1993,213591,2286961,90274
"BRAZIL",1993,19185,1731354,66250
"CANADA",1994,542248,4412552,77413
"BRAZIL",1992,18182,5060828,66010
"CANADA",1995,515817,1979413,109967
"UNITED STATES",1997,482558,1158478,92431
"BRAZIL",1995,471911,1028057,112973
"BRAZIL",1995,41736,3704427,100663
"UNITED STATES",1995,110847,7282732,111470
"ARGENTINA",1995,135760,2808568,107745
"ARGENTINA",1995,418755,1807628,100423
"BRAZIL",1993,470471,3182721,86487
"ARGENTINA",1995,324054,1884413,64682
"CANADA",1992,369693,7773418,105760
"ARGENTINA",1997,92928,5655188,115255
"BRAZIL",1996,486031,604103,61020
"CANADA",1995,328861,5096925,113391
"CANADA",1995,551810,4674954,111707
"CANADA",1995,61937,569679,113935
"ARGENTINA",1993,296950,4252116,116816
"ARGENTINA",1993,113903,4884261,115014
"UNITED STATES",1994,438342,3849922,76819
"UNITED STATES",1993,273049,960708,61321
"CANADA",1992,278923,4184202,114114
"BRAZIL",1992,32102,3109538,62046
"BRAZIL",1992,127653,7663764,100839
"ARGENTINA",1993,597417,3053010,90863
"ARGENTINA",1993,382664,4862673,104799
"ARGENTINA",1993,129388,1346511,85042
"CANADA",1994,6053,2157862,57543
"CANADA",1994,316506,2381174,91349
"ARGENTINA",1995,338338,2536557,82579
"ARGENTINA",1992,549459,814552,90505
"ARGENTINA",1992,218819,6812176,104268
"ARGENTINA",1992,6241,2982824,68834
"BRAZIL",1997,590590,4151007,100834
"ARGENTINA",1997,47466,5072907,84807
"UNITED STATES",1992,523929,7733484,117174
"UNITED STATES",1996,203239,3399246,68533
"PERU",1998,66171,225159,68230
"PERU",1998,321586,3626677,96454
"PERU",1998,204584,6783413,89314
"ARGENTINA",1993,599565,3495534,99872
"ARGENTINA",1993,254342,5208653,77779
"UNITED STATES",1995,237319,4801578,75378
"BRAZIL",1992,530591,3836634,97294
"PERU",1994,251957,1420251,114536
"PERU",1994,547584,6460977,97893
"ARGENTINA",1998,424347,123318,76279
"UNITED STATES",1997,75352,4518299,79641
"PERU",1994,341053,433239,65642
"BRAZIL",1994,265246,2730112,72673
"CANADA",1993,531346,2878598,82639
"CANADA",1997,52204,2691633,69372
"UNITED STATES",1997,437813,8141173,105047
"BRAZIL",1993,375984,5914173,123598
"PERU",1992,300057,2236696,63422
"PERU",1992,50954,1927809,114297
"UNITED STATES",1996,395860,1957805,117351
"CANADA",1997,266472,3245165,86307
"UNITED STATES",1994,293105,4322082,65885
"CANADA",1992,514452,5337805,87985
"CANADA",1992,16769,4956134,101145
"BRAZIL",1996,12733,7257669,98743
"UNITED STATES",1998,400518,4678180,85109
"BRAZIL",1998,272553,3020569,91532
"UNITED STATES",1998,554251,1699409,78313
"ARGENTINA",1993,153342,6426936,83720
"ARGENTINA",1993,209285,3654466,71656
"ARGENTINA",1993,491308,3944614,77956
"ARGENTINA",1993,204474,5954947,82707
"BRAZIL",1996,13367,5476099,76821
"CANADA",1993,25295,927420,73217
"CANADA",1992,506686,2251237,101559
"CANADA",1992,210017,1651914,55620
"UNITED STATES",1996,144223,2946286,76033
"UNITED STATES",1997,309099,3297646,66484
"PERU",1993,9068,2031307,58623
"BRAZIL",1994,291798,536934,107386
"UNITED STATES",1992,52069,284875,61263
"ARGENTINA",1997,458675,2081270,98019
"ARGENTINA",1997,357948,8761902,120355
"CANADA",1998,189549,2949372,98312
"ARGENTINA",1993,487581,5105662,94113
"ARGENTINA",1993,247670,3261202,97059
"ARGENTINA",1993,289089,320186,64684
"ARGENTINA",1992,87302,2425173,77358
"CANADA",1992,174054,4670127,67683
"ARGENTINA",1994,462590,7154242,93154
"CANADA",1996,512934,3582314,116814
"BRAZIL",1993,566358,2489728,85459
"PERU",1998,560279,3861057,80355
"PERU",1998,199934,5381778,122035
"CANADA",1994,113625,7373790,98317
"CANADA",1994,361773,3242020,110085
"CANADA",1998,135223,4376089,75493
"BRAZIL",1998,12650,4950475,93759
"BRAZIL",1995,277576,5987420,93213
"UNITED STATES",1997,173770,3871917,110626
"UNITED STATES",1993,171367,6697004,86301
"CANADA",1998,85572,5741203,93454
"ARGENTINA",1995,8374,5366718,76942
"ARGENTINA",1995,340652,4932352,101558
"PERU",1997,483023,1242410,60360
"PERU",1994,189708,1220638,107862
"ARGENTINA",1996,231504,1068004,86129
"ARGENTINA",1996,482261,1018213,74594
"PERU",1996,194237,605709,79873
"PERU",1996,537292,3157016,79756
"CANADA",1995,4503,1379350,84450
"CANADA",1995,70498,3343751,88109
"CANADA",1995,445479,4974179,85467
"PERU",1994,207813,5167562,103248
"PERU",1994,366036,4187676,66121
"PERU",1997,362305,1017263,82037
"UNITED STATES",1997,321299,3041925,79216
"BRAZIL",1994,484417,1614401,84083
"PERU",1993,194225,2844238,79153
"ARGENTINA",1995,346827,2998096,112428
"ARGENTINA",1995,583129,1306643,72726
"UNITED STATES",1993,54612,845969,93996
"CANADA",1992,403170,3417982,64389
"BRAZIL",1992,319767,7972478,107205
"BRAZIL",1992,108683,7384183,101500
"CANADA",1993,230849,3043509,106789
"CANADA",1993,285301,355016,77177
"BRAZIL",1998,216896,7795384,108772
"BRAZIL",1998,357587,3124683,98674
"ARGENTINA",1993,214581,1405835,89734
"PERU",1993,544946,9170177,119455
"PERU",1993,561036,3468745,65820
"PERU",1993,327155,3243792,70928
"PERU",1994,481046,3831811,61621
"UNITED STATES",1993,454518,4605948,88349
"BRAZIL",1994,43485,2969809,85708
"ARGENTINA",1998,512209,4362054,73270
"CANADA",1992,311454,1078563,87926
"CANADA",1992,516859,6876792,112549
"ARGENTINA",1997,83400,3054547,83004
"PERU",1997,89362,2274338,81081
"CANADA",1993,340149,107021,71347
"CANADA",1993,80685,979419,99940
"CANADA",1993,202786,3534595,101326
"PERU",1997,29854,7417248,107031
"PERU",1997,369499,3711023,94108
"PERU",1997,167789,7265580,111406
"PERU",1997,29363,1628373,77541
"PERU",1997,305630,6102498,98137
"UNITED STATES",1995,522707,1138129,103780
"UNITED STATES",1995,529818,7197142,110867
"ARGENTINA",1997,282976,8286400,117537
"ARGENTINA",1995,62874,165318,110212
"ARGENTINA",1995,112136,1199795,68887
"UNITED STATES",1994,403372,1469203,76521
"PERU",1993,110462,5147720,88347
"UNITED STATES",1994,131635,7431503,99997
"UNITED STATES",1994,185133,2806571,73087
"CANADA",1996,37548,5503925,89132
"BRAZIL",1995,510153,4605994,69787
"BRAZIL",1998,33134,828092,64027
"ARGENTINA",1993,73629,3365502,96157
"CANADA",1995,149213,2938424,75732
"CANADA",1995,410015,1166412,55499
"CANADA",1997,161211,3948939,76332
"PERU",1996,85814,1411051,107988
"PERU",1997,429276,5846667,72315
"PERU",1997,431627,5610960,93516
"PERU",1997,341612,2619302,99216
"PERU",1997,62100,4205916,63726
"PERU",1997,416699,5008577,96940
"PERU",1997,6225,4621033,67873
"PERU",1997,215406,607839,79283
"CANADA",1996,232711,3698325,98622
"CANADA",1998,76021,2903322,59821
"BRAZIL",1995,233721,6354086,99282
"CANADA",1994,519296,5266341,78916
"CANADA",1997,317456,6303376,88406
"UNITED STATES",1993,570261,1238053,79874
"BRAZIL",1994,42738,1082390,100843
"ARGENTINA",1993,425738,2658608,99822
"PERU",1992,218968,8247858,113217
"BRAZIL",1997,282824,1907991,108408
"BRAZIL",1996,47705,7602420,99162
"PERU",1992,455818,1649624,106427
"PERU",1992,131622,7616573,99217
"BRAZIL",1996,542599,2511602,98494
"BRAZIL",1996,195471,5482645,93988
"CANADA",1992,223864,3933270,107271
"PERU",1995,35014,93951,56940
"PERU",1995,473732,7215153,102342
"PERU",1995,491024,2143680,60900
"UNITED STATES",1995,293941,187688,116095
"UNITED STATES",1995,18787,1134343,102346
"ARGENTINA",1995,102238,4965880,74413
"UNITED STATES",1992,67876,2773180,110632
"ARGENTINA",1996,341155,880359,71768
"ARGENTINA",1996,188841,538425,115790
"ARGENTINA",1996,438043,4566648,58861
"CANADA",1994,68986,2873820,117298
"BRAZIL",1994,403715,2243504,97121
"ARGENTINA",1992,448392,4661806,80422
"PERU",1993,136293,5450089,79757
"UNITED STATES",1997,266833,655134,107989
"UNITED STATES",1997,246159,1949466,66308
"PERU",1994,228212,5144582,68412
"BRAZIL",1998,499620,1846344,97176
"BRAZIL",1998,126898,5728472,115493
"UNITED STATES",1992,592773,3395665,111945
"CANADA",1992,271874,8236227,110751
"PERU",1995,62970,1124988,115978
"UNITED STATES",1995,192787,5834837,112786
"BRAZIL",1992,412206,1095816,67090
"BRAZIL",1992,514903,1093191,115072
"CANADA",1992,448976,7357158,115497
"PERU",1997,478135,755801,66786
"PERU",1997,208129,3173556,62226
"CANADA",1993,174732,2113874,108403
"UNITED STATES",1996,446218,104777,69851
"PERU",1997,5799,4943891,102287
"ARGENTINA",1997,466307,4403002,76396
"PERU",1998,123834,5586494,111469
"ARGENTINA",1995,265689,761148,99280
"ARGENTINA",1995,220682,7077390,96160
"ARGENTINA",1995,175138,2212749,72787
"UNITED STATES",1994,329724,5671498,105222
"CANADA",1997,352225,3254331,76632
"CANADA",1997,169333,1806201,84139
"PERU",1995,254367,124206,79281
"CANADA",1998,231686,8088350,97060
"CANADA",1998,538457,1184380,89725
"CANADA",1998,366516,620340,94950
"UNITED STATES",1995,35169,2186236,66249
"ARGENTINA",1996,266352,775183,79100
"ARGENTINA",1996,568450,3316251,91105
"BRAZIL",1992,276416,3458721,83544
"CANADA",1994,427472,629752,83967
"PERU",1997,503492,2338915,89728
"ARGENTINA",1997,83368,5278412,81081
"ARGENTINA",1992,458599,5088581,93454
"ARGENTINA",1992,66411,2433883,82644
"ARGENTINA",1996,392603,3662474,101735
"CANADA",1995,194934,1846326,121735
"PERU",1995,35083,781885,61084
"BRAZIL",1994,144937,3075955,118915
"BRAZIL",1994,79873,7670881,111172
"CANADA",1996,476520,3938788,89790
"PERU",1996,440915,4225861,111353
"PERU",1996,308017,4197375,61500
"UNITED STATES",1993,200973,7196006,112437
"PERU",1998,483096,4176000,64744
"PERU",1998,81791,3861136,106367
"PERU",1996,249681,6010649,97840
"UNITED STATES",1997,374643,3035052,103057
"BRAZIL",1995,280700,312608,100841
"PERU",1993,461703,4224957,99880
"PERU",1993,94925,6639083,115195
"UNITED STATES",1993,365272,4650990,80235
"ARGENTINA",1992,227372,1343538,77961
"BRAZIL",1996,470220,904552,71412
"PERU",1997,91981,7706459,118378
"PERU",1997,314495,430201,90568
"PERU",1997,314041,4756075,63301
"BRAZIL",1993,255594,1441109,92974
"UNITED STATES",1992,184614,665855,101916
"BRAZIL",1996,573120,1886291,71586
"BRAZIL",1996,514283,123239,77835
"BRAZIL",1997,404517,5478422,85289
"UNITED STATES",1997,115750,6851110,105945
"BRAZIL",1995,175000,2979900,64500
"BRAZIL",1997,384445,3594160,91765
"BRAZIL",1997,315769,4372637,107085
"CANADA",1992,39271,2439904,72616
"PERU",1995,301751,473239,105164
"BRAZIL",1996,405699,7381482,96280
"PERU",1998,366708,8695981,106481
"PERU",1998,258093,1997052,63064
"PERU",1998,288477,2176208,87927
"PERU",1998,68167,4540640,68109
"PERU",1998,280195,4688968,70510
"UNITED STATES",1997,123723,2766804,104803
"UNITED STATES",1997,407609,4554289,90994
"BRAZIL",1994,407876,6168553,107031
"BRAZIL",1994,161157,2241396,73089
"PERU",1995,539549,6290539,95311
"BRAZIL",1992,18815,8155842,104028
"PERU",1996,347766,165051,108825
"UNITED STATES",1997,575880,8009246,117351
"CANADA",1993,176045,2107555,67262
"CANADA",1993,298879,2873125,112671
"CANADA",1993,51238,4534533,71353
"PERU",1996,246226,5178823,70332
"UNITED STATES",1996,303114,3465244,67026
"UNITED STATES",1996,427693,1896183,97240
"PERU",1997,360158,3899266,73088
"CANADA",1994,442548,4481993,89431
"ARGENTINA",1994,58540,4747374,89912
"CANADA",1994,151948,9023729,119996
"UNITED STATES",1997,222629,3225797,93096
"UNITED STATES",1997,123161,3069342,71049
"UNITED STATES",1994,146885,7725588,115912
"CANADA",1993,279633,798246,96757
