"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1995,174778,588430,2965454,91104
1995,174778,596175,863110,76269
1992,179662,557947,7344021,120295
1996,33434,98552,2930539,93033
1996,33434,352266,5398233,79095
1994,20897,213096,3213919,60544
1995,165760,38767,5869520,102345
1995,165760,16523,1047970,86371
1995,123670,510769,5339220,106784
1995,123670,287121,1411732,66486
1995,123670,76517,5300466,89610
1992,299608,573426,6125049,89964
1994,152272,205620,1057247,91536
1994,152272,81210,3216267,71472
1994,138274,522394,4873729,84982
1993,260405,256432,544260,83305
1998,224347,204288,3622116,71536
1992,187219,527680,1460049,102459
1992,187219,108948,8806230,117416
1993,179314,43379,523658,79342
1992,298249,146406,5176353,87144
1994,256789,550273,5335344,79395
1994,256789,597861,3964692,117530
1997,35272,416719,7226478,98141
1993,8623,201233,3960696,68053
1995,194744,161699,5403557,105641
1993,238921,513315,5805955,79697
1995,42245,269701,1443476,100241
1994,263413,39648,3178455,95258
1997,248299,354425,133146,88764
1996,274961,527680,5594294,102459
1998,52814,106253,2604129,75555
1994,79561,473003,3986878,58558
1996,143855,188907,8215124,119754
1996,143855,310985,5628635,119758
1996,207545,343154,4575469,71828
1994,105892,541850,7707315,113509
1992,109003,261776,5943139,104265
1992,109003,457100,2959824,63424
1992,109003,75361,4796196,80181
1992,109003,587603,1710866,101434
1992,109003,427690,3057396,97060
1992,194083,230659,4435095,95378
1993,40301,93690,1485014,101021
1993,226159,57690,1393945,98861
1993,226159,581608,1243530,101374
1993,226159,29511,3385198,86430
1997,139373,186466,7226701,93147
1997,139373,119376,2734925,83722
1997,139373,546547,3260341,95611
1993,297610,594264,4172513,81494
1996,87760,108976,714589,119098
1992,104654,584863,1449192,116870
1993,19135,65053,1007869,61083
1992,86440,472405,6082510,82642
1992,262946,86284,1971474,76216
1994,127450,40390,1000453,79823
1995,26119,118511,2119900,91770
1994,75878,231274,3058949,72315
1993,277319,451611,1701660,93755
1997,185986,586841,6554588,115669
1997,134029,505728,3567954,104022
1995,207226,206096,4809984,60124
1995,207226,39351,1680035,77421
1995,207226,161622,6077868,101017
1996,122275,127714,5632690,104502
1996,71680,347651,5213126,101918
1996,71680,362483,302912,92728
1992,220522,486673,3744170,99579
1992,220522,251668,1865836,97179
1995,212254,559807,8773866,112006
1994,23864,20855,2045779,106551
1994,23864,107497,5813349,90269
1994,23864,87450,1655942,86247
1998,59372,274955,8615252,115796
1998,59372,563999,3342011,123778
1998,59372,329113,791475,68526
1996,56035,188564,7534021,99153
1996,56035,220550,4799842,88232
1995,75313,448609,6591678,93454
1997,13013,370566,903375,98193
1996,110861,411534,4920516,86730
1996,177718,381124,3851531,72306
1996,177718,526842,3954423,112129
1996,177718,422903,4871447,109552
1996,87695,574115,335323,71345
1997,282194,232767,7908936,101985
1993,124603,45176,102026,67270
1993,124603,235922,2734843,111474
1993,124603,575206,5707656,76870
1993,285296,43642,1958265,95138
1993,285296,484018,3647243,60119
1992,69064,294350,5346440,80660
1994,82660,229732,7653882,99703
1994,82660,143343,6654432,83180
1993,247990,480075,3618821,63303
1996,179791,225633,4783404,93517
1996,179791,201515,532604,84990
1993,115606,400132,3438990,61926
1993,115606,75508,1139328,89010
1993,40706,216758,328249,100484
1993,21955,498075,1487247,64383
1993,21955,529750,2915197,106783
1993,21955,97120,4876228,67027
1995,147245,596933,8440365,121794
1993,270643,575393,3964599,88102
1992,92369,423210,226638,67991
1995,231706,261973,3095936,116097
1993,279211,133456,6032272,89367
1993,76516,77934,695942,114715
1994,172205,384826,9362969,114648
1994,172205,361199,122237,75610
1994,172205,465703,5857066,100120
1998,143726,140004,2377188,62640
1998,143726,162539,1031385,96091
1993,293068,301977,3878761,118737
1993,293068,514488,3425608,90147
1994,26110,385572,4422370,99453
1993,220097,395418,3146358,90804
1992,193985,452455,1587581,84445
1992,192704,378527,3496800,96330
1992,192704,101068,393414,64143
1992,192704,41489,1682244,85828
1997,261998,5224,5194412,67753
1997,261998,242516,721957,87510
1997,261998,163963,6739642,121617
1997,290309,35459,6553915,83667
1998,73150,588028,1299024,66960
1998,73150,576937,2869821,120834
1997,29353,560075,3905707,68103
1997,29353,377004,4151001,64859
1993,126163,411124,3726360,62106
1993,126163,559549,4140330,96511
1996,299381,281648,5280001,97777
1994,35935,314469,4932471,89007
1998,1252,406978,5138373,113097
1996,221998,300913,8455610,114834
1996,221998,506618,6566592,97475
1996,221998,120788,7569744,108526
1994,18421,90887,3496612,112672
1997,289591,139977,7164277,121018
1997,222955,562743,4729180,108343
1997,222955,209477,1530651,83187
1994,191042,581442,7007732,91405
1993,228748,555147,3609966,72127
1996,106030,299479,1111801,88707
1992,158848,19756,487643,100545
1992,158848,317961,4888006,118737
1992,158848,404689,3279752,95619
1997,293572,429128,3637481,63426
1997,293572,57978,2090847,116158
1993,54553,463958,8264299,115315
1993,54553,445126,2114351,64266
1994,70244,159174,5564063,73990
1994,70244,431062,2613681,59582
1992,121075,126952,2849688,118737
1992,290233,593471,1703686,93867
1993,218818,183463,6332753,92787
1993,218818,164675,2087604,104380
1998,257224,457306,469940,75796
1998,257224,537201,2941915,74290
1994,131260,107520,6239919,91651
1994,131260,244326,1120413,76218
1994,131260,582105,2777767,71224
1997,165017,197936,7773680,122035
1995,231931,150848,3144479,113930
1997,193285,82694,2602222,100601
1996,112774,266996,2638245,117778
1998,63599,123393,3965892,84983
1998,63599,376490,1456826,93988
1995,17578,503069,1282159,64322
1995,217523,28066,1294266,59643
1992,93961,354064,1663658,67083
1995,293119,362173,4833181,74109
1997,129226,451431,381545,82944
1997,129226,192859,6105386,117111
1997,129226,368055,3679079,67382
1993,178297,481834,7321345,108948
1997,234572,141890,2132806,115913
1997,234572,102453,3025880,87327
1995,2123,66841,5553684,108470
1995,2123,188088,1979342,70564
1996,279256,503518,6134647,91289
1996,279256,212726,4047613,98322
1998,250237,117307,3633879,79458
1998,250237,576374,6174139,87021
1996,19933,52628,6760311,94837
1996,204844,140046,5053344,65162
1996,204844,439724,6388608,99822
1996,291949,187083,4865192,70204
1996,291949,294010,2783088,60240
1996,291949,412202,3382650,66850
1997,269272,416736,451189,99162
1997,204667,280967,6872367,116877
1997,29263,51309,5928451,75618
1997,29263,544107,1035972,69064
1997,115955,345689,5707064,104080
1997,115955,181025,3111234,66361
1997,115955,476788,1747112,105885
1997,54784,167743,6996699,108644
1997,78137,224405,5498357,79763
1996,132452,190840,2540985,115850
1993,123316,459854,6820000,108829
1995,114749,21117,2267232,62286
1996,265408,67699,2613369,100001
1996,274453,558552,449337,96631
1996,274453,115009,737280,61440
1996,274453,150497,974918,92849
1995,19007,304292,4954382,77776
1997,127363,226849,4954565,106549
1997,127363,243605,1892376,92915
1996,75046,532053,1412709,65101
1996,75046,413680,3748288,95619
1996,203500,176734,2580290,108643
1993,204122,104231,1798494,74113
1994,164924,552425,2638636,88644
1997,161626,291068,2787419,63543
1993,240205,531819,8350764,111047
1993,240205,130912,9520259,116574
1992,1304,512344,1041653,81379
1996,11948,121628,2325964,98977
1997,106195,138183,3482805,73270
1997,106195,440750,6992859,101443
1997,106195,80439,4543595,85165
1996,34705,506040,1376562,62761
1996,34705,1222,4133449,67393
1994,67850,129929,8380259,117535
1992,52555,555902,7224577,117472
1992,87649,123622,1497514,98737
1992,87649,253898,6000091,111112
1992,87649,538411,1826231,86963
1992,147647,463653,5056818,96997
1994,192971,361378,2029497,86361
1994,6467,1974,168837,112558
1996,93871,568641,4978413,102577
1992,283592,392136,3282764,73687
1992,283592,223459,880614,82946
1992,283592,568134,5409495,72126
1994,114364,413213,3484431,67571
1995,267205,272183,3638785,69310
1995,267205,169269,2810346,80295
1994,187406,216095,1045456,60664
1997,30583,472497,5081427,88168
1997,99967,260389,3036082,80962
1993,143338,6221,5356549,67633
1996,138052,462270,5917264,73935
1993,21392,165709,5004654,106482
1993,21392,76725,5666727,102103
1996,131089,247498,5966941,86728
1996,131089,510430,576164,86424
1996,131089,523966,2961030,119396
1993,299434,150738,2116067,107323
1993,81106,66229,3162552,71713
1993,81106,104050,910699,63243
1993,81106,367699,5123372,106000
1996,39487,73840,834366,108830
1992,6781,298678,6017532,100599
1994,261016,339280,992091,79156
1995,279199,36017,4765050,57180
1995,279199,94904,3759822,113934
1997,54959,272134,2287456,66367
1997,54959,549420,1622217,88164
1997,54959,233114,932966,62826
1996,286717,476141,1394165,67027
1994,283838,291965,4647756,117417
1995,160675,404534,2278599,86310
1996,152812,24960,7916832,113097
1996,8659,556251,5227612,78433
1996,8659,307877,8044582,113091
1998,100303,513647,5048284,99637
1998,100303,64663,6648991,97659
1997,132929,132618,7369973,99036
1997,132929,510640,4322973,99037
1997,132929,512096,4587409,66484
1997,132929,395523,2061981,97110
1993,21745,108099,4782628,66425
1994,67186,193774,7725096,112066
1994,67186,548033,2613882,64860
1997,265451,176412,4567930,89304
1992,121132,117592,3380139,96575
1992,71837,366761,7091670,109665
1992,148316,467077,3808694,62643
1996,69571,62763,507373,103545
1997,137068,441007,919540,56878
1997,137068,196702,8200273,107922
1993,36205,107724,2687629,103903
1994,64093,393499,1629107,95548
1993,207547,173842,938761,114950
1996,178420,384172,1921924,75369
1993,194549,558464,2241031,91346
1997,209182,345488,3628190,92008
1997,209182,507886,5939144,113631
1998,11617,319465,6412824,89067
1995,236743,266940,7688741,114415
1997,38624,324965,370130,119397
1997,38624,484549,3456554,92011
1997,38624,4554,2632682,87513
1993,239450,165159,1336771,73449
1993,239450,570996,2331542,124018
1992,225610,222089,4034169,60664
1994,109960,463074,3568489,62223
1995,71357,116555,1430110,94293
1995,71357,539087,218455,67563
1995,71357,420333,5414299,75198
1996,191828,153357,5957318,84621
1994,252328,301586,3614896,95254
1995,59648,558632,3693982,101436
1995,59648,158821,7342576,112789
1995,99820,270194,5248123,69850
1994,67316,489314,1751621,78197
1994,67316,180074,3150611,69244
1995,72709,374741,7684169,108943
1995,72709,374505,995078,94769
1993,86753,25541,569017,87992
1996,213509,61667,2908786,97719
1996,213509,537359,5093811,83779
1996,213509,191004,3928860,65700
1993,141332,318720,5946388,104322
1992,263713,197064,5573088,69663
1992,263713,53169,448864,67329
1997,22003,329547,1172938,94591
1997,22003,308338,3797968,80779
1993,89315,32367,630189,77961
1993,155831,157978,1282661,122158
1993,155831,121896,7134550,115073
1992,52795,543793,2589845,110206
1992,52795,328200,3883536,73691
1996,184021,111870,8310337,112912
1996,184021,386914,6402880,120054
1996,184021,503389,1603998,83541
1996,120385,120073,3777649,65584
1996,120385,254146,2323474,66007
1996,120385,15810,2757844,103548
1992,268447,180939,6908160,121195
1997,100282,184328,2542176,84739
1993,13961,134813,8597859,110868
1996,38018,142225,1140498,76033
1995,259774,34583,682911,91054
1992,234877,180844,1732356,115490
1998,148783,324355,4717342,82760
1998,148783,420126,2796225,62766
1997,75290,320296,2448280,78976
1997,75290,5194,206647,65951
1997,75290,316239,2656045,75313
1992,102140,153395,4530563,86903
1994,53374,142533,4442994,94531
1994,53374,458421,3172620,82764
1994,53813,258318,5513616,76578
1995,95308,46504,278496,87030
1995,95308,525862,7198333,113270
1992,129380,519313,3453295,79937
1992,129380,466050,1493564,60961
1992,129380,486404,5187507,83422
1992,81482,28531,4063331,87571
1992,265360,495521,3903471,90990
1997,75820,578613,8457950,101495
1997,75820,532588,1711311,97233
1996,206108,211925,1689957,110214
1992,248884,577147,979296,73447
1996,70208,282487,1008056,88168
1993,47737,21583,1042673,90274
1993,47737,331798,6212103,109786
1996,7142,479221,3175729,72012
1995,24155,474149,3450224,67387
1995,24155,407908,2451438,108952
1995,24155,589325,6046132,84858
1995,58669,358764,5103700,109365
1992,193387,288838,6313489,109609
1993,28528,113759,3995778,106365
1992,50477,276069,4420561,62703
1993,69454,410769,7483241,100784
1997,293842,232443,1138856,82525
1995,162859,256592,4176520,92914
1998,239950,539124,994450,69786
1993,255766,203789,7236591,101566
1993,255766,19298,3494839,73037
1992,132604,134126,5220540,69607
1992,132604,541897,4459401,116332
1993,266471,24999,7428525,115439
1993,266471,147801,7201076,110928
1993,266471,81860,1355608,110511
1992,169874,284063,4240552,62823
1992,169874,316677,4359480,101619
1992,169874,386468,4336915,93267
1994,87346,449900,1391109,110992
1997,754,436118,2249428,63245
1992,47459,132492,289653,91469
1992,47459,80600,1422540,94836
1996,228559,375039,1671030,66841
1995,245710,426592,3954356,91114
1997,19876,164793,6805084,111467
1995,131752,164197,119813,75671
1995,41060,588099,106836,71224
1993,81536,583705,3718665,107320
1992,31132,232493,4410435,85528
1993,12310,532453,2058805,89125
1992,184691,343824,4807742,112068
1996,213568,158335,4138190,83599
1996,213568,120658,7721790,100719
1996,43516,511448,1557201,87565
1993,256144,489248,1714786,74233
1995,286457,342262,6009984,78255
1992,70922,543569,1773794,96752
1998,72013,220761,3635943,100905
1997,102830,596594,6931337,101434
1995,260767,164903,7603965,118074
1992,296861,51332,6225433,76999
1997,35806,520538,2267632,93510
1997,35806,76334,3852370,78619
1992,273469,326736,3973170,105763
1995,141934,266896,3390441,111772
1993,152881,421633,3385940,93276
1995,259990,413093,4880445,60364
1995,259990,250581,7657850,91894
1995,294766,69428,1039680,83845
1997,213185,530205,2272731,74110
1996,95011,538614,300771,99155
1992,210857,11843,315871,105290
1992,210857,434661,7199527,95738
1992,210857,330998,2337384,121738
1996,271957,90914,3120242,114294
1995,261314,101923,4107779,115495
1997,295610,383280,4760538,81796
1997,8425,143350,2850794,83601
1997,267934,467292,343780,75556
1996,151081,225536,3471110,87691
1996,151081,375887,5829723,117772
1996,206719,92066,190450,63483
1996,206719,474091,1356899,63904
1996,206719,31557,1299504,89313
1996,63917,563857,5656844,115249
1992,1615,289858,3740028,110870
1994,112750,301713,2280551,102882
1994,112750,282896,6961250,112732
1994,112750,216313,1598090,73758
1996,165478,58522,6188573,88831
1995,165664,178552,3407849,97833
1992,4591,273710,5381105,101022
1992,4591,521162,224796,70988
1997,44204,221903,547467,109493
1998,124141,473463,4266226,86186
1998,124141,276642,5665205,97117
1994,207740,6940,1041674,110816
1994,207740,367909,2941612,118613
1992,83311,254177,4377589,67869
1994,75547,419095,4198249,60844
1994,87998,206546,4880500,87151
1994,87998,139818,5172143,111468
1992,267311,519573,3592792,95553
1992,267311,47979,1267946,115618
1992,267311,566323,4651376,83358
1996,124969,407338,2809419,74718
1996,124969,123368,2629670,83481
1996,33289,454115,410530,64145
1993,260746,234437,137142,82285
1998,246907,501719,3838859,103241
1993,163070,598527,5851800,97530
1997,208168,440339,814920,76758
1997,274090,46480,5837156,85588
1997,274090,260584,5600610,92674
1997,159767,284157,5249244,68468
1994,200752,301367,6109682,82101
1994,200752,37745,4375124,100964
1994,200752,295796,2150136,107506
1993,214666,139801,7836285,110448
1993,214666,205707,928909,96761
1995,85228,364294,3520661,81496
1997,229307,279626,4927617,96336
1994,150985,300389,2873217,83362
1998,176080,294117,1688872,66666
1994,155720,38723,161186,99703
1994,79811,303773,7927903,106605
1998,77827,111478,1340523,89368
1995,7831,33689,649072,97360
1995,7831,388467,4728568,93327
1996,174118,65371,729658,80182
1998,173989,112277,821264,77356
1995,240881,476797,6021949,106426
1992,289910,169936,3917581,120355
1996,208792,22352,688149,76461
1997,129190,433429,858312,81744
1997,129190,588992,3183884,124858
1996,163969,199618,4312918,103056
1998,278938,543553,6022111,95791
1994,297653,473602,4887449,94534
1997,143095,427571,3803319,89913
1994,211669,288987,8907672,118558
1996,111778,574417,6040129,89483
1992,39412,159075,3483863,68044
1992,39412,561730,6428655,107502
1995,79027,71159,111884,67809
1995,79027,268399,128533,82042
1995,79027,176824,2980485,114049
1997,75616,412049,1124393,57661
1997,75616,505740,5530440,104743
1994,52006,336364,630157,84021
1994,52006,578030,3831498,66480
1995,137851,342551,1185593,95612
1993,232783,21002,3367104,55380
1998,54574,438412,2888484,81023
1998,54574,379845,8142030,115489
