"d_year","lo_custkey","lo_partkey","lo_revenue","lo_supplycost"
1995,17519,6531,718765,86251
1995,17519,155533,4927620,95311
1995,26636,156978,8894853,122098
1996,2983,26401,515031,79644
1995,26932,108575,6549645,95014
1995,26932,182774,183820,111406
1992,16787,51311,1319113,75738
1992,16787,180703,6399915,107022
1994,22366,50419,6230815,82164
1992,22108,110396,4430128,84383
1992,21805,164600,7350873,99876
1997,13931,155391,2661357,86783
1997,13931,144985,9061830,121798
1997,28267,155391,5358874,86783
1997,28267,49448,5044758,83846
1995,24925,153801,4273459,111288
1995,16481,147569,5921459,96993
1997,28190,156338,4538544,83659
1997,28190,67969,7554144,116217
1994,17539,181871,4132272,117172
1992,27250,90225,4210737,72913
1992,27250,85714,464020,101982
1993,8813,165806,5338373,112308
1992,10807,60498,5308903,87509
1992,28933,106799,6500844,108347
1997,15718,184590,5522797,100475
1997,15718,13435,4805804,80905
1997,3661,67435,2473886,84145
1994,29174,149222,2959400,76273
1994,29174,151951,4146106,120177
1994,25999,114463,6388537,88647
1995,19192,113395,2535102,84503
1994,21478,180244,1652651,79454
1993,18445,74870,1927889,110692
1993,18445,132893,5147903,115553
1993,18445,123787,1318247,108646
1992,16291,81677,3134886,99520
1994,27175,160268,4122919,79695
1994,27175,142256,1952568,77895
1997,28442,127805,3372352,109968
1997,28442,17736,7779145,99223
1997,28442,109573,3826654,94954
1997,28442,58491,142050,86969
1997,8074,35535,1996979,88231
1996,28210,73758,2071173,103905
1996,2447,169866,7143323,116151
1996,2447,104108,418149,66726
1993,13738,84621,7311993,96337
1993,13738,9244,1179764,69194
1995,27994,37940,3530527,112676
1996,9763,173769,361180,110565
1993,23308,70512,1114847,88950
1998,2569,68031,3216876,59941
1998,2569,189739,6897969,109723
1998,2569,136016,624893,63120
1997,22507,126815,2514070,110508
1997,22507,151573,7164353,97474
1996,29872,38618,4732094,93396
1996,29872,44862,986545,108411
1992,5194,52026,818602,58681
1993,20632,27911,1655019,110334
1995,21893,8002,1758120,54600
1998,20978,193600,7800721,101616
1998,20978,94808,1460268,108168
1998,1717,48687,3461098,98140
1998,1717,81091,3645106,64325
1992,15973,159711,6190402,106242
1997,3925,109462,4096544,88287
1997,3925,127018,2040904,62700
1993,5671,6827,3944440,104029
1993,5671,93315,1428674,78498
1993,5671,139682,5230463,103300
1992,22468,68043,3384961,60662
1993,3925,6325,1232551,73879
1992,5048,134668,7049012,102159
1997,28367,184939,7919638,121435
1995,18089,174675,477659,104980
1995,18089,52484,5830672,86188
1995,18089,92038,1149513,61801
1997,22367,146323,4966523,82159
1997,22367,46286,585333,73936
1997,22367,187770,546184,111466
1997,4366,146827,5816337,112429
1997,25169,34029,3366717,57781
1997,25169,109248,2149880,75434
1997,25169,181581,3976891,99754
1997,25169,28179,4464109,66430
1993,29749,184275,1533256,81556
1993,29749,94659,615157,99219
1993,29749,125167,5374257,71529
1996,17027,115363,3957271,82701
1995,10202,150679,5822069,103780
1992,28328,187402,5510780,89364
1995,1510,83318,1374183,78078
1995,1510,122326,4756872,80899
1993,19354,3172,606395,64510
1993,19354,110908,7857895,115134
1995,6235,11895,4246191,108413
1996,29612,109938,7207341,116875
1996,29612,118464,1280845,88947
1996,21835,198895,1088663,119633
1992,27832,138601,2213460,98376
1992,27832,53541,5281704,89672
1992,27832,53241,2949772,71654
1998,26560,53568,7455644,91293
1995,752,146606,3139940,99156
1995,28927,38536,6579352,88471
1995,28927,52195,5563871,68831
1992,22069,179294,3213498,82397
1992,22069,177695,1178838,106361
1992,22069,106945,2537522,117116
1995,13342,108465,5263199,88407
1995,19949,163643,2245938,102398
1992,27211,69707,2300432,100602
1998,25874,131353,5814270,83061
1992,1483,181401,5514528,88944
1994,25316,189724,2263522,108823
1993,3113,67357,2034201,79461
1998,10019,136583,4810152,97174
1998,10019,138930,1701155,118135
1998,10019,92191,5739654,70991
1994,18679,100719,1348252,103182
1993,6137,112297,974111,78557
1993,6137,170056,882823,67563
1993,406,169692,4101214,105701
1994,23539,108591,1177298,95975
1997,11473,61003,263172,57840
1997,11473,124034,4525194,63481
1998,9947,191574,7744900,99934
1998,9947,182710,3875839,107562
1994,21427,68622,2958553,95437
1994,1166,122874,3279688,113812
1995,2497,140611,1040514,99096
1994,16903,71306,5492390,76638
1997,16166,196430,4396118,91585
1995,814,126184,4792312,72610
1995,814,98508,1782189,90390
1994,28921,183634,2813477,103057
1995,5320,55835,5723492,107449
1993,13414,152428,6262176,88825
1997,12064,136288,1618270,79456
1995,22694,55323,2185927,76699
1995,22694,31823,3832526,105289
1992,22718,46096,3301341,62525
1992,22718,151272,393011,79396
1995,9235,42480,2381231,85348
1996,19087,3814,2844693,103068
1996,19087,94208,4522676,72132
1995,4199,146132,5537211,70687
1995,4199,25381,4608908,78382
1997,5945,137542,146897,94772
1992,13630,47712,5417293,99582
1992,27565,94403,1017307,83844
1992,27565,77718,6481003,101742
1997,24487,57279,5062525,74176
1997,24487,80332,4060349,78739
1996,25063,75610,6183879,95136
1996,25063,172354,5365928,85581
1997,26122,89161,3101981,69009
1997,26122,115162,1499701,70629
1997,26122,120829,8971627,110989
1997,26122,49986,3699657,116158
1992,29300,106153,326880,69549
1997,9491,97902,1276732,113994
1998,20017,30483,6377621,84808
1994,9571,64039,1354090,60181
1997,27439,54647,152155,96098
1997,27439,43509,2562210,87150
1997,21325,6723,4289423,97783
1997,21325,189359,4492781,86901
1997,21325,141987,9637655,121738
1992,3389,94073,1882311,64024
1992,3389,102223,5700948,73513
1992,25589,103051,5059440,63243
1997,18421,133955,5787844,119337
1993,16510,187102,5083402,71346
1992,25459,56358,2957287,78861
1996,20812,74376,2484680,81022
1996,14914,187601,1857460,101316
1993,14234,118112,1901975,67806
1996,26309,50671,4869875,97300
1993,11858,76661,1711354,98259
1994,22534,165520,150624,95131
1994,22534,80922,1038994,114175
1994,7156,138515,3653855,93210
1995,14488,90823,4603475,108829
1993,3778,162414,4153141,88584
1993,16429,108747,7742813,105344
1993,29147,98357,3388375,81321
1993,29147,60314,3996236,76458
1995,29047,115948,2828073,117836
1995,29047,104592,2203294,95795
1994,23957,120681,4380124,102100
1996,25726,52794,7947894,104807
1996,25726,4349,3689832,75200
1998,3949,133513,7050539,92790
1992,8663,16754,6507571,100245
1998,3877,175008,5198400,64980
1998,3877,151758,3909060,108585
1992,8803,100903,8142980,114234
1997,709,4465,910690,82167
1997,709,35950,3089186,113157
1992,9493,68571,3865860,92374
1997,27388,196479,5747314,94528
1997,27388,58560,5618672,91113
1993,3355,20676,1877683,95800
1993,3355,43526,133726,88171
1995,14870,91095,499601,65165
1995,14870,29995,5470821,115499
1992,13016,55652,5893644,96459
1992,13669,95859,4340349,111291
1993,5183,120367,3225612,83241
1993,5183,119714,4077685,104022
1993,8920,79385,2382207,81862
1997,22372,32274,1948126,72376
1997,22372,3888,8421836,107512
1997,22372,144217,1021580,75672
1995,27532,50650,2256916,96039
1995,27532,71356,910562,79641
1997,7249,187379,7331850,87982
1994,11668,13490,3195746,84209
1995,7859,97490,847869,89249
1995,7859,102414,4858286,84984
1994,29561,198547,1968065,98732
1994,29561,175499,4676235,94469
1994,1141,47145,3677235,65528
1994,1141,149897,708667,116813
1996,16546,63716,2842069,100782
1992,2093,118134,311075,69127
1998,6755,193492,2949011,95129
1998,6755,147185,5270033,73930
1996,3311,181085,650672,69964
1998,10040,32409,520463,80484
1998,14896,105033,373690,62281
1998,14896,43383,4989841,79582
1997,27076,182332,2893719,84859
1997,27076,52748,4898131,102044
1994,14293,131308,2892888,80358
1994,14293,80636,5148966,96997
1997,11542,80642,5508862,97358
1997,11542,136899,774356,116153
1994,8326,38411,2087537,80964
1993,22804,154693,2621535,104861
1992,13384,41065,3648979,60363
1996,7442,24553,4729637,88653
1992,962,148521,3856310,94171
1992,962,182289,1097024,82276
1992,962,129087,3529044,66964
1993,6133,155751,8067138,108405
1993,6133,105963,2150104,118137
1993,6133,104350,1061810,81261
1993,15493,47281,5657457,73696
1993,15493,168541,2782894,96572
1997,19510,197770,7725096,112066
1992,5986,112058,2756448,64203
1992,22039,193802,2911948,113748
1992,22039,20499,4034190,85169
1996,14002,83177,3842483,69610
1995,5308,187470,2488837,93448
1995,5308,194403,6823651,89844
1996,16598,192864,6586790,117411
1996,16598,11239,4283456,69013
1996,16598,90798,7461043,107327
1994,21415,82781,4762206,105826
1995,8011,153376,4253805,85762
1994,7987,10286,568233,71776
1993,20399,16417,1773435,80004
1992,24008,162759,8569512,109305
1992,24008,79681,1813462,99640
1992,24008,133633,4289905,99997
1995,23687,120940,8369291,117656
1995,23687,25236,1765069,69673
1992,5782,157082,1804302,68344
1998,5251,76411,765850,83244
1998,5251,151675,6682212,103600
1998,5251,137876,5050702,114832
1998,5251,71922,5874939,113635
1992,113,159775,2440244,110086
1992,25219,14161,3299666,64509
1992,25219,187529,4910987,96991
1992,25219,186652,8519385,104319
1995,26608,76816,2000775,107568
1992,16468,70837,7986992,108469
1998,5734,142513,7012239,93330
1995,29506,171178,3252838,74950
1998,4855,185708,878913,107622
1996,20752,12165,422246,64629
1997,8974,78962,3971204,116457
1997,8974,39906,1661310,110754
1995,22550,185392,4136692,88643
1995,22550,79119,5165509,65886
1995,22550,147379,1084041,85582
1994,11642,129992,3841781,121319
1994,11642,159378,3737162,86242
1994,11642,80216,239242,71772
1992,20074,102102,2682963,66246
1992,29515,86648,5178539,98078
1992,10591,42755,2353081,101865
1992,10591,107717,3173466,103482
1993,10948,49929,7102317,112735
1993,10948,147088,102157,68104
1993,10948,197656,2805840,105219
1997,16798,44841,3653828,107150
1998,2701,188191,235370,76751
1992,21971,85636,2108119,97297
1992,21971,45831,703624,106609
1994,25732,82170,1532386,69130
1997,14524,104630,5766974,98077
1997,14524,12110,1209156,61326
1994,3098,195191,1041813,77171
1994,3098,99877,7927898,112612
1995,15232,52807,800709,105588
1995,15232,136372,4405381,84502
1995,13682,62570,6220701,91954
1996,5122,38195,5160547,67991
1996,5122,130947,3006468,118676
1998,3157,197521,6569572,97111
1996,17699,155690,820474,104741
1992,12862,189640,944383,103778
1995,21385,109538,7131018,92851
1997,7406,3666,6113825,94179
1997,7406,62426,1616120,83305
1993,11626,77176,4026869,69190
1998,13715,158930,5191107,119335
1994,9697,45355,3588966,78021
1992,23920,77062,3790490,62343
1995,22439,6289,1522786,71716
1993,17816,190245,5419739,80114
1993,17816,31015,4450031,56760
1993,17816,67580,1501152,92854
1992,28471,21380,3751878,78082
1997,22313,47145,1334595,65528
1997,13310,140452,3053552,89547
1995,8950,72978,550173,117058
1998,16412,48925,178022,112435
1998,16412,103846,924920,110990
1995,15178,133421,3141547,87265
1995,15178,192591,6330298,101015
1995,15178,62546,3511881,90512
1992,20494,18071,3645712,59344
1993,23018,172438,6170106,90625
1997,29929,155283,2077010,80296
1997,29929,38332,2614339,76219
1992,11071,193227,2606114,79213
1992,11071,152545,1704575,95852
1992,11071,7800,1135687,102468
1998,25933,108409,4218182,85044
1994,13019,181782,4294149,111826
1995,21476,72464,5806171,86187
1993,6010,101605,4051845,96396
1992,4843,113437,3031398,87025
1996,12427,47586,570491,92014
1992,793,87197,1278925,71051
1998,3751,30540,2944021,88232
1998,3751,74997,3184763,118319
1996,5854,86486,1856797,88348
1997,12949,98761,6493514,105585
1993,8155,9830,6028510,104389
1993,8155,7901,4341360,108534
1995,13153,158026,2944198,65041
1995,13153,133339,6127453,82339
1996,13003,40852,6762630,107571
1996,13003,199318,1955887,85038
1994,11335,144931,3191126,118555
1994,11335,143361,4440586,84261
1996,17383,4447,614905,81086
1992,10721,49691,4725187,98441
1995,3689,131766,2391020,107865
1997,29465,82488,427909,88228
1993,148,87922,5328676,114595
1993,148,95461,1130212,87387
1997,18308,95326,3963960,79279
1996,26104,184700,6781860,107082
1996,19760,119283,6446286,78136
1996,2372,184747,1230929,109904
1998,22847,144474,3829581,91108
1993,4429,37825,3839421,105769
1993,24659,84613,4586738,95856
1992,27919,193916,8296908,120594
1992,8083,87469,3425593,87387
1994,5812,57581,307716,92314
1994,5812,35185,3441192,67210
1992,18238,149214,2083033,75792
1994,23122,79324,1558770,78199
1994,6143,11121,3170672,61927
1995,28196,188849,8914064,116270
1995,28196,147562,3933764,96573
1993,6460,102680,5061501,100960
1993,6460,79594,4289606,94415
1995,27445,167577,6718068,98674
1994,13420,140082,4594917,67324
1992,21079,192178,2159289,76210
1996,4358,43239,222259,70933
1995,17392,7255,213854,69735
1992,26120,124746,6990881,106244
1998,24454,68862,2581512,109851
1994,8012,98043,4216212,62462
1994,7769,195203,1207326,77892
1994,7769,171635,2303950,102397
1996,589,46565,5139304,90693
1992,22048,190855,1167510,116751
1994,7180,67206,580734,70392
1996,1070,132044,1859397,64562
1996,26872,197001,5112288,65880
1995,13142,97882,7840979,112792
1996,19909,198613,6541773,102696
1993,20044,41049,3553253,59402
1993,20044,27874,3243366,108112
1995,251,155239,2847306,77653
1992,18910,189929,5539916,121135
1992,18910,171775,2400801,110806
1998,26978,6761,2778488,100065
1998,26978,57795,5053293,105167
1998,26855,188555,6833880,98613
1998,26855,37849,7179523,107210
1998,26855,95651,319450,98799
1994,22369,117480,4887774,89848
1994,22369,120031,2150407,63061
1994,22369,157062,4252428,67143
1994,26740,131701,514611,103962
1997,20042,189210,1655193,77952
1997,20042,148474,4293365,91348
1998,28138,93002,3492450,59700
1992,1102,157947,7727038,120296
1998,22756,107703,5789008,102642
1992,6547,67846,7661660,108830
1992,18806,53375,5866081,79702
1992,18806,57952,5974323,114597
1995,12560,146694,5848718,104441
1995,12560,161257,3882246,79095
1992,11839,130615,1184839,98736
1992,11839,120523,5778938,92611
1992,11839,18536,3054513,87271
1992,10126,38016,2062569,57240
1992,24647,105195,4968786,72011
1992,9046,190267,370531,81435
1993,22229,146321,1741965,82039
1992,26135,26005,541842,55860
1996,11479,142268,5911893,78615
1997,8674,122983,4086181,120358
1994,28292,88738,973875,103603
1994,28292,77626,3333925,96217
1998,20980,139220,2291780,75553
1998,25187,129308,2334925,80238
1994,18281,26078,192781,60244
1994,18281,83632,4116625,96937
1994,18281,194189,5004402,76990
1992,13198,102449,6142494,87086
1992,13198,48041,2700079,59342
1997,25889,11906,3174053,109074
1997,25889,57810,7725329,106068
1997,20681,104540,290373,92672
1994,24088,62970,7449666,115978
1992,16828,57163,3808544,67209
1992,16828,124823,1189996,110869
1992,16828,84228,4395509,72733
1993,9358,7929,3008874,110215
1994,1088,175605,4991382,100836
1997,2450,67963,1065889,115857
1993,7540,46498,2357407,86669
1993,7540,64972,8162391,116218
1996,17555,10158,2721646,64089
1996,29891,19333,3967381,75139
1996,29891,2961,8320717,111837
1996,29891,193658,4161920,105099
1998,18988,1842,2380341,104630
1998,18988,78668,1936472,98799
1992,15652,14344,3397518,75500
1993,1342,158604,5213913,99756
1993,1342,49523,6920844,88351
1993,1342,119659,1661863,100719
1997,27865,47602,5594056,92976
1997,1450,138927,3511133,117955
1994,26978,51534,4510069,89131
1993,28355,2914,1858698,109014
1993,28355,163952,6821974,120957
1996,23989,2271,1149804,70396
1996,11509,184029,3066370,66781
1997,18121,183778,1474521,111706
1994,8128,39013,2313384,57120
1994,16936,187245,5995080,79934
1998,6658,59816,4673931,106548
1998,6658,116001,1189890,61020
1993,17611,105002,1540710,60420
1993,17611,165583,4006049,98914
1993,17611,150611,4512932,99696
1993,17611,141068,3609990,66543
1996,8113,111716,4105038,103662
1996,25973,119126,3188014,68707
1992,7052,104360,5883120,81861
1992,13697,171849,5418689,115250
1992,13547,103827,3304630,109849
1992,13547,17854,7562255,106311
1995,23804,57685,5958000,98560
1997,10726,187465,3493035,93147
1997,10726,118099,2383870,67025
1997,10726,111682,1981605,101620
1996,3058,191679,5214623,106240
1993,5293,25497,2369868,85349
1993,5293,174805,7342498,112788
1995,25654,27957,514591,113097
1995,5836,87126,2532348,66787
1995,10955,535,2871060,86131
1996,25741,190777,8969031,112066
1996,25741,188059,3160122,68823
1997,21010,84220,3509097,72253
1993,29173,90929,2165669,115195
1993,29173,170833,4062773,114229
1992,9640,172537,1738292,96571
1992,9640,57150,1193507,66429
1992,9640,23339,4064702,75739
1993,17575,22541,6375180,87812
1993,17575,44450,4769019,83667
1992,1564,22030,1299520,57121
1992,1564,51851,4326840,108171
1994,11878,35816,1646701,105108
1992,19135,61750,3050338,102705
1992,19135,75191,4114318,69971
1994,19567,55227,2719106,70933
1995,2440,73825,5758022,107929
1994,6319,49665,445646,96879
1994,6319,103197,2481992,72011
1996,11488,171382,6249534,87202
1994,28909,120679,3028811,101980
1994,28909,41114,949599,63306
1992,19015,37166,2096004,66189
1998,9497,194202,2137433,77772
1998,9497,145921,3550290,118015
1994,3766,78203,4663377,70872
1997,9463,132404,135021,86184
1998,24475,139567,157442,96393
1998,24475,98276,347875,76456
1992,16360,77908,4209328,113154
1995,28069,120341,4182036,81680
1994,19291,93629,7464052,97357
1993,24199,82904,7641945,113214
1995,18811,17920,1014531,110275
1996,17021,180726,5550243,108403
1992,8195,51800,3228567,105108
1993,740,50694,6809016,98681
1993,740,122447,5783715,88166
1994,11578,153039,3516336,65521
1998,22573,190595,6179372,101135
1998,22573,124289,2960133,78796
1998,22573,111435,137410,86785
1997,14425,132918,1420262,117054
1992,14803,184315,2850394,83958
1997,12097,32836,2278253,106129
1997,12097,2764,1470082,100005
1995,1966,43089,4231528,61924
1992,932,50050,3312165,60003
1992,932,188301,5807274,83358
1994,25174,11106,3594431,61026
1994,25174,54694,4072264,98921
1993,21116,167895,5712009,117773
1994,26971,176958,1465164,122097
