"c_nation","d_year","lo_partkey","lo_revenue","lo_supplycost"
"CANADA",1992,8871,2733880,106792
"CANADA",1994,118564,2149116,94953
"PERU",1996,186348,281130,86060
"UNITED STATES",1994,101387,3265469,83302
"ARGENTINA",1998,81294,4675213,76517
"PERU",1997,33183,1392992,66970
"BRAZIL",1998,80161,4775754,68469
"UNITED STATES",1992,35682,6538662,97060
"PERU",1998,37014,3874414,57060
"BRAZIL",1992,132628,5048284,99637
"BRAZIL",1992,190745,7300737,110144
"BRAZIL",1992,35609,3475350,92676
"BRAZIL",1992,77972,3215500,116998
"BRAZIL",1998,94329,5391205,79399
"BRAZIL",1993,156566,4984504,97353
"ARGENTINA",1993,114995,7778661,120599
"PERU",1995,190865,899695,117351
"UNITED STATES",1993,180407,2452722,89244
"UNITED STATES",1992,168467,729343,92127
"UNITED STATES",1992,13853,7314759,106011
"UNITED STATES",1992,26066,4613079,59523
"UNITED STATES",1992,88907,1035161,113754
"UNITED STATES",1994,35109,3581263,62646
"ARGENTINA",1996,162346,3405366,84500
"ARGENTINA",1996,134112,3232030,68766
"ARGENTINA",1997,86683,4534850,100180
"BRAZIL",1994,8561,6837862,88173
"BRAZIL",1994,158619,4348365,100656
"UNITED STATES",1993,170866,1878754,116211
"ARGENTINA",1994,195506,5592438,96090
"PERU",1997,42697,4923989,98381
"PERU",1997,197535,1214602,97951
"BRAZIL",1997,129641,5078745,100238
"BRAZIL",1997,67385,2253065,81142
"ARGENTINA",1996,119360,3478745,82761
"ARGENTINA",1995,34755,3420054,101385
"PERU",1994,65022,3908599,59221
"ARGENTINA",1996,10548,4572522,87512
"ARGENTINA",1996,191376,2344857,88042
"ARGENTINA",1995,170896,5916405,118013
"UNITED STATES",1994,35239,1465439,70453
"ARGENTINA",1997,165198,2114580,75791
"CANADA",1997,179417,6305871,89784
"PERU",1995,158525,2185257,95011
"PERU",1995,122579,1121099,96094
"UNITED STATES",1996,13170,3141193,64990
"BRAZIL",1996,175837,8607735,114769
"BRAZIL",1996,131453,552215,89067
"BRAZIL",1996,121533,1022880,93271
"BRAZIL",1996,502,1388475,84150
"CANADA",1997,137277,4684058,78856
"PERU",1997,99335,1350341,80059
"CANADA",1997,157896,6651041,117233
"CANADA",1997,146814,4233342,111648
"PERU",1992,9362,3019480,76281
"PERU",1992,145811,4612316,111408
"UNITED STATES",1992,154564,2476396,97113
"BRAZIL",1996,112841,6506978,111230
"CANADA",1998,75930,952965,114355
"PERU",1997,118474,2283479,89548
"UNITED STATES",1992,90389,907632,82762
"BRAZIL",1994,39827,7314634,106009
"BRAZIL",1994,142059,3171024,66063
"BRAZIL",1994,180124,120412,72247
"ARGENTINA",1997,40826,6360552,106009
"ARGENTINA",1997,129928,2819404,117475
"ARGENTINA",1997,98431,4116758,85765
"CANADA",1994,71553,591525,91473
"CANADA",1997,19485,5858086,84268
"BRAZIL",1998,63121,520377,65047
"CANADA",1996,63445,3076032,84506
"CANADA",1996,135969,8017835,120297
"UNITED STATES",1992,11176,1369834,65230
"UNITED STATES",1992,19866,7350599,107151
"UNITED STATES",1992,79750,5094113,103785
"BRAZIL",1994,26345,4236104,76280
"ARGENTINA",1995,35054,275944,59343
"BRAZIL",1998,56171,1785437,67630
"UNITED STATES",1992,23427,3705552,81025
"ARGENTINA",1994,195430,3294928,91525
"ARGENTINA",1997,116446,2474448,87746
"UNITED STATES",1994,78496,3291061,88469
"UNITED STATES",1994,163153,766174,72969
"ARGENTINA",1995,134951,6488098,119157
"PERU",1993,199956,386518,123357
"ARGENTINA",1996,57252,4895044,72555
"PERU",1997,80187,1050462,70030
"PERU",1993,83877,6317653,111652
"PERU",1993,106622,6703399,97717
"ARGENTINA",1997,127821,7907403,110929
"UNITED STATES",1994,69776,8044508,104746
"UNITED STATES",1994,193350,5385138,86601
"UNITED STATES",1994,147202,587124,74952
"UNITED STATES",1997,151605,1822260,99396
"UNITED STATES",1997,89627,581983,96997
"UNITED STATES",1992,162745,4512119,108464
"BRAZIL",1996,183113,3444796,71766
"BRAZIL",1996,172219,2440386,77472
"UNITED STATES",1993,11327,1381965,74299
"UNITED STATES",1993,168793,1575074,111707
"ARGENTINA",1998,115002,1911960,61020
"PERU",1998,161698,4223256,105581
"BRAZIL",1992,17046,2892009,57782
"BRAZIL",1992,80001,679833,58860
"PERU",1994,34670,6938593,96280
"BRAZIL",1996,39421,2312714,81625
"ARGENTINA",1993,90840,2197008,109850
"CANADA",1997,184504,4875106,95310
"CANADA",1997,41122,425248,63787
"CANADA",1994,23113,1156298,62166
"CANADA",1996,96401,1299582,83844
"CANADA",1996,8065,361978,58383
"UNITED STATES",1995,92355,2221780,80841
"UNITED STATES",1993,117893,7005322,114653
"UNITED STATES",1998,110662,6545118,100359
"PERU",1994,90952,5521863,116577
"CANADA",1996,77798,1486336,106547
"CANADA",1996,122080,709739,66124
"PERU",1993,95726,3140417,103303
"ARGENTINA",1995,138314,1825618,81138
"BRAZIL",1994,53569,2806078,91353
"BRAZIL",1994,119377,1397766,83782
"PERU",1994,33229,3932952,69733
"ARGENTINA",1993,190779,6635813,112186
"CANADA",1996,78438,2662888,84985
"UNITED STATES",1994,14730,2684199,98683
"CANADA",1998,34550,837286,89073
"CANADA",1998,67459,4136705,85587
"ARGENTINA",1995,128878,514854,114412
"PERU",1997,187645,1152205,103958
"CANADA",1992,84954,3746051,116337
"CANADA",1997,160584,2244851,98674
"BRAZIL",1995,51603,609403,93276
"BRAZIL",1995,80306,1497253,77178
"UNITED STATES",1993,38521,3362734,87571
"BRAZIL",1996,72473,1462815,86728
"BRAZIL",1996,89878,7951522,112072
"ARGENTINA",1995,165699,2156451,105881
"ARGENTINA",1997,148640,6835614,101318
"ARGENTINA",1993,35582,5053541,91054
"ARGENTINA",1993,25681,7400368,96400
"ARGENTINA",1993,14149,3716737,63788
"ARGENTINA",1997,162348,2277699,84620
"CANADA",1996,55978,2042272,116038
"BRAZIL",1997,30191,554989,67271
"BRAZIL",1997,12832,3245383,104689
"UNITED STATES",1992,14484,1690762,83908
"UNITED STATES",1992,23246,2721990,70154
"PERU",1995,48658,6940728,96399
"PERU",1995,192985,6514467,124678
"CANADA",1995,179145,4868404,73448
"CANADA",1995,80704,4503203,101082
"CANADA",1996,107868,4727167,112551
"CANADA",1996,123257,3072600,76815
"CANADA",1996,176728,7637575,108283
"PERU",1993,129957,3073811,119217
"UNITED STATES",1995,12028,3738459,56401
"UNITED STATES",1995,139638,5737494,100657
"ARGENTINA",1996,97622,4126791,97177
"ARGENTINA",1996,81585,3386945,93994
"ARGENTINA",1996,42299,3010128,74477
"PERU",1995,184647,6836514,103898
"UNITED STATES",1994,43508,6676900,87090
"UNITED STATES",1994,5901,3041012,108414
"BRAZIL",1996,5200,3152030,66312
"BRAZIL",1996,91149,338621,68408
"BRAZIL",1996,140211,2590004,75072
"PERU",1997,137091,3553483,67685
"ARGENTINA",1996,1227,2969475,67693
"ARGENTINA",1993,142676,5774731,103120
"ARGENTINA",1993,145438,3377770,89005
"CANADA",1993,17723,3609584,98443
"ARGENTINA",1997,67205,4407472,70332
"PERU",1995,180256,3928575,80175
"PERU",1995,178278,3775855,81376
"ARGENTINA",1994,41533,2574529,88471
"CANADA",1993,111766,8444360,106665
"CANADA",1993,42433,4834636,82525
"PERU",1994,147451,3521357,89907
"CANADA",1993,86361,1697673,80841
"PERU",1995,96398,2950529,83663
"UNITED STATES",1993,139286,5053292,79516
"UNITED STATES",1996,78729,7541291,102463
"ARGENTINA",1998,195778,3204146,112426
"ARGENTINA",1998,17886,5050864,108232
"PERU",1993,98610,3056359,96516
"UNITED STATES",1992,159749,4069665,108524
"UNITED STATES",1993,116175,1083964,71470
"ARGENTINA",1997,5446,2459620,81086
"ARGENTINA",1992,48508,5636655,87390
"ARGENTINA",1997,186757,1251906,110625
"CANADA",1997,184675,3844878,105580
"BRAZIL",1994,170232,355508,78133
"BRAZIL",1992,122206,243183,73692
"CANADA",1996,168244,1620616,78734
"PERU",1997,95586,5162277,94894
"CANADA",1994,34845,6964513,106790
"CANADA",1993,135596,8157950,97895
"CANADA",1993,149543,6148796,95552
"CANADA",1997,130517,2393997,92850
"PERU",1994,106303,2592414,78558
"PERU",1997,86890,9009072,112613
"PERU",1997,173650,2378637,103419
"PERU",1997,130530,1886680,93631
"PERU",1995,194798,3895361,113567
"UNITED STATES",1996,49852,5574923,108111
"BRAZIL",1997,151969,7623061,121257
"BRAZIL",1993,172792,7938411,111887
"BRAZIL",1993,89606,2425312,95736
"BRAZIL",1993,7294,3094523,72077
"ARGENTINA",1998,58423,2337362,82885
"UNITED STATES",1995,174695,483125,106181
"UNITED STATES",1996,138064,3314996,66123
"UNITED STATES",1996,78201,3848908,70752
"ARGENTINA",1992,129108,2855258,68226
"BRAZIL",1998,118251,5965475,76155
"PERU",1997,128032,4028114,63601
"PERU",1997,19159,2958443,64689
"ARGENTINA",1997,179439,5654633,91105
"ARGENTINA",1997,27763,5478062,101445
"BRAZIL",1992,142894,5880398,116213
"ARGENTINA",1994,190611,1650561,102096
"CANADA",1998,12989,5962707,114118
"CANADA",1998,105884,4216322,113392
"BRAZIL",1997,23395,4864859,79103
"BRAZIL",1997,190298,6258411,83297
"ARGENTINA",1996,80994,3357483,118499
"CANADA",1993,192056,568284,68883
"ARGENTINA",1996,151689,3481360,104440
"CANADA",1994,7380,4078419,77242
"CANADA",1994,28403,857421,79884
"CANADA",1994,160675,6633730,104140
"PERU",1997,155065,3911249,67203
"PERU",1994,177717,2123141,107682
"PERU",1993,46665,483498,96699
"PERU",1993,31250,1041862,70875
"UNITED STATES",1996,101222,3376087,73393
"UNITED STATES",1996,22959,7377244,112917
"ARGENTINA",1997,152236,3873707,77293
"UNITED STATES",1996,52771,1489337,103426
"UNITED STATES",1996,35979,1246645,114898
"PERU",1998,56284,4713064,74416
"UNITED STATES",1992,53978,8717048,115918
"UNITED STATES",1992,858,7017811,105531
"CANADA",1997,88145,5330290,67988
"CANADA",1997,29003,4155788,55920
"BRAZIL",1997,11714,146313,97542
"BRAZIL",1997,53496,3977400,86969
"CANADA",1992,30087,187142,61024
"PERU",1997,94530,4628473,91471
"ARGENTINA",1996,71606,4063897,94656
"UNITED STATES",1997,99168,4248462,70029
"CANADA",1992,176974,3486649,123058
"BRAZIL",1997,157135,2038542,71527
"BRAZIL",1997,4218,3944568,67332
"UNITED STATES",1993,81313,3138701,77658
"BRAZIL",1993,23322,5260231,74719
"UNITED STATES",1993,28981,5040437,114598
"ARGENTINA",1996,134458,1755121,89547
"ARGENTINA",1996,178699,7032541,106661
"UNITED STATES",1998,372,2867921,76342
"ARGENTINA",1993,26599,7170273,91535
"CANADA",1997,117315,359723,79938
"CANADA",1997,175974,5452920,122998
"UNITED STATES",1992,132571,2334797,96214
"BRAZIL",1997,168618,158541,101196
"PERU",1992,51201,1659168,69132
"CANADA",1993,133345,5808324,82700
"CANADA",1993,7055,4572623,57723
"CANADA",1993,169562,3715062,97893
"PERU",1996,42244,2016608,71174
"PERU",1996,183973,6574076,123418
"ARGENTINA",1996,109523,4655795,91951
"ARGENTINA",1996,98725,4392038,103423
"ARGENTINA",1993,68463,134557,85887
"UNITED STATES",1992,124067,3872171,65463
"PERU",1998,120732,157745,105163
"CANADA",1994,89169,5501260,69489
"CANADA",1994,53874,5322757,109672
"ARGENTINA",1996,162165,1649303,73629
"ARGENTINA",1996,84098,295410,64925
"ARGENTINA",1993,56062,1644166,61083
"ARGENTINA",1993,32771,2218308,102226
"PERU",1995,186790,3625958,112607
"PERU",1995,174881,7968255,117352
"UNITED STATES",1996,163418,5510845,88884
"CANADA",1995,149890,7061199,116393
"CANADA",1995,319,3359199,73158
"CANADA",1994,113464,3296213,88647
"CANADA",1994,184581,7515096,99934
"CANADA",1994,154387,5888037,86482
"CANADA",1994,93211,346812,72252
"UNITED STATES",1993,151376,4239288,85642
"BRAZIL",1994,100365,3727432,81921
"UNITED STATES",1993,185823,7816617,114529
"PERU",1992,186328,3500442,84859
"PERU",1997,2603,6300936,90336
"PERU",1993,60463,414226,85407
"BRAZIL",1995,175589,1837696,99874
"CANADA",1994,113312,3445806,79518
"PERU",1998,79019,1137731,59880
"ARGENTINA",1996,171860,7650165,115911
"ARGENTINA",1996,182116,1278383,71886
"ARGENTINA",1997,76836,4169509,108769
"ARGENTINA",1997,167891,969650,117533
"CANADA",1992,64081,2947125,62704
"CANADA",1994,88401,4084836,83364
"ARGENTINA",1997,134515,883220,92970
"ARGENTINA",1997,26876,5365341,108172
"BRAZIL",1997,182776,7435080,111526
"UNITED STATES",1994,27483,3967680,84628
"UNITED STATES",1994,28069,4403016,59823
"UNITED STATES",1994,146540,3098512,95192
"PERU",1998,154386,4926099,86422
"PERU",1998,157739,5785470,107803
"PERU",1998,116396,5674983,84743
"CANADA",1998,195949,3036735,122696
"CANADA",1998,114005,1186116,61140
"ARGENTINA",1993,113687,5612244,102040
"CANADA",1997,59216,5528187,70512
"CANADA",1997,16083,3426844,59944
"ARGENTINA",1995,41653,1875308,95679
"ARGENTINA",1995,5624,2271485,91777
"ARGENTINA",1995,108177,3637286,71110
"PERU",1996,47909,5277309,111414
"ARGENTINA",1998,20156,4950290,64569
"BRAZIL",1992,33362,233164,77721
"CANADA",1997,187850,191847,116271
"CANADA",1997,48911,3113489,111594
"BRAZIL",1997,196004,3593700,66000
"CANADA",1993,133948,1712396,118916
"PERU",1995,11876,2603138,107272
"BRAZIL",1997,118518,6716085,92190
"BRAZIL",1995,59475,963963,86068
"BRAZIL",1995,127975,2447629,120178
"PERU",1998,157898,4173869,117353
"UNITED STATES",1995,124586,5421212,96634
"UNITED STATES",1995,66226,566304,71533
"BRAZIL",1993,149614,5869216,99816
"PERU",1995,132303,5091498,80118
"PERU",1993,68666,7145098,98079
"PERU",1996,117507,5965368,91470
"ARGENTINA",1995,154871,1417440,115552
"ARGENTINA",1995,99029,3158077,61681
"UNITED STATES",1998,97938,8276100,116155
"PERU",1997,92162,4014168,69249
"UNITED STATES",1997,14443,5287228,81446
"UNITED STATES",1997,60828,1609938,107329
"BRAZIL",1995,113735,1224111,104923
"ARGENTINA",1996,95384,2110451,82762
"ARGENTINA",1996,91263,2257668,75255
"BRAZIL",1996,196616,4274674,102756
"ARGENTINA",1995,94316,3668868,78618
"CANADA",1997,55331,5680433,77179
"CANADA",1998,188622,2323021,102637
"UNITED STATES",1998,10991,559185,114119
"CANADA",1993,115643,7553446,99518
"CANADA",1993,57712,1689746,100182
"CANADA",1998,188508,6021998,95790
"UNITED STATES",1993,57580,1679037,92254
"CANADA",1996,163410,4960971,88404
"CANADA",1996,29892,1963997,109313
"CANADA",1998,132126,4953279,69487
"PERU",1994,116247,4502187,75794
"PERU",1994,74195,1947870,70151
"BRAZIL",1992,138195,1329378,73991
"BRAZIL",1992,29251,332830,70815
"BRAZIL",1994,199927,5016627,121615
"ARGENTINA",1994,64120,1261915,65047
"UNITED STATES",1993,19413,2850024,79944
"CANADA",1997,72022,1689834,59641
"BRAZIL",1995,90313,5309684,78198
"BRAZIL",1995,26352,2531133,76701
"BRAZIL",1995,81258,4007734,74355
"CANADA",1993,7780,4300463,101266
"PERU",1996,197029,972881,67561
"PERU",1996,65960,8304739,115557
"PERU",1995,195476,5971586,94288
"PERU",1995,163455,3571394,91107
"BRAZIL",1995,169364,7095132,86001
"BRAZIL",1998,188944,3187649,121976
"ARGENTINA",1993,22527,3693376,86971
"BRAZIL",1994,37149,4398867,65168
"BRAZIL",1994,161313,3298344,82458
"PERU",1995,104164,4217057,70089
"PERU",1995,33047,4053445,58802
"UNITED STATES",1998,141530,1981699,94291
"UNITED STATES",1998,112047,2621124,63542
"UNITED STATES",1996,59345,6199528,78260
"UNITED STATES",1993,120334,609448,81259
"ARGENTINA",1994,13190,1284113,66191
"CANADA",1993,72934,1121274,114415
"CANADA",1993,121,1100767,61267
"CANADA",1998,48386,4436813,80062
"CANADA",1998,15716,5462965,97902
"UNITED STATES",1994,65006,2889696,58260
"UNITED STATES",1995,30338,3132775,76099
"UNITED STATES",1997,103270,2121267,76396
"BRAZIL",1992,98009,1660543,60420
"BRAZIL",1992,24058,194445,58923
"CANADA",1995,45234,1535357,70753
"CANADA",1995,39738,6482748,100663
"CANADA",1995,83780,1587402,105826
"BRAZIL",1997,147312,255550,81558
"PERU",1995,69477,5337474,86788
"UNITED STATES",1992,88977,7392047,117958
"CANADA",1997,150850,3250453,114051
"CANADA",1997,120863,5169311,113031
"CANADA",1997,93928,6365399,115315
"UNITED STATES",1994,82772,7075232,105286
"PERU",1993,56069,3468803,61503
"UNITED STATES",1992,46470,1065185,84988
"ARGENTINA",1997,29857,503891,107211
"UNITED STATES",1995,166047,634432,66782
"PERU",1995,141955,7368745,119817
"UNITED STATES",1995,170942,10064700,120776
"PERU",1993,80895,7057098,112553
"UNITED STATES",1996,64321,3141322,77119
"CANADA",1998,120593,1839492,96815
"ARGENTINA",1995,60333,5160386,77599
"UNITED STATES",1994,71550,304310,91293
"ARGENTINA",1996,199961,1817766,123657
"CANADA",1995,14323,4632526,74239
"CANADA",1995,117636,5228778,99217
"PERU",1998,31820,679706,105109
"PERU",1998,152448,6346861,90026
"CANADA",1996,3707,4993170,96642
"CANADA",1996,101505,406755,90390
"CANADA",1996,179925,6339557,120295
"BRAZIL",1997,144558,3455097,96153
"ARGENTINA",1998,56104,411318,63606
"ARGENTINA",1995,172366,6836525,86301
"ARGENTINA",1995,198023,3609684,67261
"ARGENTINA",1995,170044,1256637,66842
"UNITED STATES",1995,47304,683209,75078
"CANADA",1996,173866,2257997,116391
"CANADA",1996,39727,5500176,100003
"CANADA",1992,62058,4035317,61203
"CANADA",1992,62073,3502676,62104
"UNITED STATES",1993,55328,746892,76999
"BRAZIL",1997,136278,650563,78856
"UNITED STATES",1998,11736,7276375,98863
"UNITED STATES",1998,16746,2969653,99764
"PERU",1997,179288,683640,82036
"PERU",1997,86718,1281941,102282
"ARGENTINA",1998,44585,2271426,91774
"ARGENTINA",1992,38659,5615739,95859
"ARGENTINA",1992,74173,5171442,68830
"UNITED STATES",1993,95013,2469624,60480
"CANADA",1993,105006,1824855,60660
"CANADA",1993,34923,8557579,111475
"BRAZIL",1992,143679,6356652,103360
"ARGENTINA",1994,184956,2626702,122457
"ARGENTINA",1994,152348,4990811,84020
"ARGENTINA",1994,100250,1057711,75015
"UNITED STATES",1998,154336,2452542,83419
"ARGENTINA",1996,99132,4474750,67867
"PERU",1992,79817,7115367,107808
"PERU",1992,81918,4195001,113994
"BRAZIL",1992,20734,5175995,99283
"PERU",1996,166364,2082604,85821
"PERU",1996,78341,1104287,79160
"PERU",1996,67630,5578923,95857
"PERU",1996,31512,2742669,86610
"CANADA",1996,69065,4914887,62043
"CANADA",1996,123501,1823302,91470
"CANADA",1993,178242,736693,79214
"CANADA",1993,96657,1984380,99219
"CANADA",1992,30236,4926155,69973
"CANADA",1992,14648,5550497,93758
"UNITED STATES",1994,5018,4338147,55380
"BRAZIL",1994,179945,6080894,121496
"ARGENTINA",1996,20044,1903014,57842
"PERU",1995,64122,2498076,65167
"CANADA",1995,29862,1773941,107511
"CANADA",1995,90338,4781988,79699
"PERU",1993,192014,2571473,66360
"UNITED STATES",1993,83623,1034663,96397
"PERU",1997,106457,5268420,87807
"PERU",1997,11193,4930208,66251
"PERU",1997,52111,4271575,63786
"PERU",1997,17580,1564971,89854
"PERU",1997,62574,4918560,92194
"CANADA",1996,156980,1185522,122218
"BRAZIL",1996,106358,2821475,81861
"BRAZIL",1996,155637,3737327,101557
"ARGENTINA",1997,34965,7740437,113997
"ARGENTINA",1997,56706,2394288,99762
"ARGENTINA",1998,6314,3555983,73218
"PERU",1996,175786,7584891,111706
"CANADA",1997,40943,9137109,113036
"CANADA",1997,67151,3242635,67089
"PERU",1997,95518,5857283,90810
"BRAZIL",1995,112043,485318,63302
"PERU",1995,139042,5297096,64862
"PERU",1995,64497,7018074,87689
"PERU",1995,141676,4761381,103060
"CANADA",1995,108647,7781508,99338
"CANADA",1994,59182,4564720,68470
"UNITED STATES",1995,75818,8789669,107628
"UNITED STATES",1995,65044,3527603,60542
"CANADA",1996,145748,172199,107624
"CANADA",1996,171859,2293849,115851
"CANADA",1996,43373,3958324,78982
"BRAZIL",1995,112976,9348159,119338
"ARGENTINA",1992,24115,4343479,62346
"UNITED STATES",1995,87465,1365312,87147
"PERU",1994,98686,5013607,101080
"BRAZIL",1993,55627,4961513,94957
"BRAZIL",1993,111704,5265483,102942
"BRAZIL",1993,75551,3434737,91593
"UNITED STATES",1998,67733,2261970,102043
"ARGENTINA",1998,173030,855951,66181
"PERU",1996,191714,5417130,108342
"PERU",1996,127310,4280729,80238
"CANADA",1994,174423,6245738,89845
"CANADA",1996,29100,967354,61746
"PERU",1994,63284,718433,74836
"PERU",1996,45360,4558317,78321
"ARGENTINA",1997,84604,2001636,95316
"ARGENTINA",1997,73841,6936318,108890
"ARGENTINA",1997,12028,2946962,56401
"UNITED STATES",1993,58832,3954152,107449
"BRAZIL",1996,124441,6612065,87926
"CANADA",1992,65910,3939411,112554
"ARGENTINA",1994,136814,3131570,111048
"BRAZIL",1992,126581,4018950,96454
"BRAZIL",1992,37813,1164288,105048
"CANADA",1992,101493,2039978,89669
"CANADA",1995,175118,2355199,71586
"UNITED STATES",1994,74006,2699900,58800
"ARGENTINA",1998,85467,3346467,87147
"PERU",1993,134437,2945802,88285
"ARGENTINA",1994,29113,990004,62526
"CANADA",1993,157826,2057131,113029
"ARGENTINA",1993,76024,4400088,60001
"PERU",1997,123683,8362732,102400
"PERU",1997,135194,2433796,73751
"UNITED STATES",1994,142459,2738644,90087
"ARGENTINA",1996,113195,326211,72491
"BRAZIL",1992,41230,4513920,70273
"CANADA",1996,22427,5878073,80965
"CANADA",1996,117881,1105148,113932
"CANADA",1996,61888,7458716,110992
"PERU",1992,140533,1573530,94411
"PERU",1992,133461,2582426,89667
"BRAZIL",1996,24318,1242310,74538
"CANADA",1997,58914,2045217,112374
"ARGENTINA",1994,23427,4018849,81025
"UNITED STATES",1993,29851,5898175,106851
"CANADA",1996,158304,2329533,81738
"UNITED STATES",1997,3857,5409331,105651
"BRAZIL",1993,46360,3527172,78381
"CANADA",1997,103461,6882962,87867
"CANADA",1997,189960,8388436,122997
"UNITED STATES",1992,77268,1342390,74715
