"s_nation","d_year","lo_custkey","lo_revenue"
"INDIA",1993,768529,2839830
"VIETNAM",1994,374884,3874290
"VIETNAM",1994,374884,2234844
"INDONESIA",1995,342829,3667448
"JAPAN",1995,342829,2764411
"JAPAN",1992,102148,7551267
"INDIA",1994,473122,5359754
"INDIA",1994,473122,2053002
"CHINA",1996,260896,5361942
"JAPAN",1994,47701,4995740
"INDIA",1996,684974,315403
"INDIA",1995,267460,2755436
"INDONESIA",1996,106988,4308368
"CHINA",1992,837895,4181563
"VIETNAM",1993,191504,3847457
"JAPAN",1997,44195,3219989
"INDIA",1993,280142,2416849
"INDIA",1994,371768,1198605
"JAPAN",1994,503596,1034453
"INDIA",1996,710485,597738
"CHINA",1996,710485,5769259
"VIETNAM",1996,710485,4112964
"VIETNAM",1996,793043,7733858
"INDONESIA",1997,154982,2768850
"CHINA",1993,168484,6198599
"INDIA",1992,306284,5854100
"INDIA",1994,128224,3392594
"CHINA",1993,899686,5719811
"JAPAN",1997,522649,2892037
"INDONESIA",1997,522649,6754334
"JAPAN",1992,134854,1634319
"INDIA",1992,7181,759196
"INDIA",1992,7181,5386914
"VIETNAM",1992,7181,5372016
"INDIA",1996,577457,5351638
"JAPAN",1996,577457,4667597
"INDONESIA",1996,611203,5275786
"CHINA",1996,611203,4888417
"CHINA",1995,774679,4253126
"INDONESIA",1993,612961,7130996
"JAPAN",1994,615451,7023254
"INDONESIA",1994,615451,6475308
"CHINA",1994,615451,714705
"CHINA",1995,580532,3816988
"JAPAN",1994,99653,5969882
"VIETNAM",1994,11611,1143912
"INDIA",1994,11611,1464636
"INDONESIA",1995,726551,4420015
"INDIA",1992,724357,327486
"INDONESIA",1992,724357,5718643
"INDONESIA",1992,724357,4447283
"VIETNAM",1992,867983,1108302
"CHINA",1992,867983,4995244
"CHINA",1997,81299,1556658
"INDONESIA",1997,81299,3309871
"INDONESIA",1997,575119,1168745
"CHINA",1997,575119,1548993
"VIETNAM",1992,891808,3470695
"VIETNAM",1992,891808,5148878
"INDONESIA",1994,888715,4483653
"CHINA",1994,888715,1131453
"CHINA",1994,888715,1786770
"JAPAN",1995,759217,2522222
"CHINA",1997,843317,3317656
"CHINA",1997,96830,2243448
"INDIA",1994,642988,3058526
"VIETNAM",1996,394408,1688034
"CHINA",1996,394408,1850283
"CHINA",1995,288091,4234950
"JAPAN",1995,288091,1165580
"VIETNAM",1993,833882,4015910
"INDIA",1997,250972,7080214
"INDONESIA",1994,668770,4217916
"VIETNAM",1995,803866,557776
"CHINA",1994,649574,4887554
"CHINA",1992,379927,4466716
"JAPAN",1992,379927,4342684
"VIETNAM",1992,379927,3682361
"CHINA",1994,819581,1638285
"VIETNAM",1994,569257,1600309
"JAPAN",1996,801817,6067857
"INDIA",1995,407752,5243636
"INDONESIA",1995,407752,7824500
"INDONESIA",1997,173369,1511667
"JAPAN",1997,173369,6367709
"INDIA",1997,173369,4602856
"JAPAN",1994,501217,5130335
"INDIA",1997,406267,5665873
"CHINA",1997,406267,5706319
"INDIA",1997,406267,4156884
"INDIA",1997,406267,5381776
"JAPAN",1997,616300,4361422
"INDONESIA",1997,616300,517523
"INDIA",1997,616300,3527114
"INDIA",1997,616300,5172383
"INDIA",1992,48652,4995043
"JAPAN",1992,484121,5211493
"VIETNAM",1993,612571,2712992
"INDONESIA",1993,612571,2902208
"VIETNAM",1997,787427,5169598
"VIETNAM",1993,680417,3690164
"CHINA",1994,47878,1226539
"INDIA",1992,513904,8861952
"VIETNAM",1994,640349,4343257
"VIETNAM",1993,136954,5618175
"VIETNAM",1997,146320,5317536
"VIETNAM",1993,387604,3502633
"INDIA",1993,387604,2683122
"INDIA",1997,242873,5643113
"VIETNAM",1994,86389,6243601
"CHINA",1992,408859,1042092
"VIETNAM",1992,408859,5680227
"INDIA",1994,680851,3918280
"CHINA",1994,680851,358938
"JAPAN",1994,431786,3066805
"INDIA",1995,156415,5294052
"INDONESIA",1995,388234,1184277
"INDONESIA",1992,643192,324917
"CHINA",1994,209413,114221
"INDONESIA",1993,588950,2388573
"INDIA",1996,269362,2321982
"VIETNAM",1996,269362,8406708
"VIETNAM",1997,147301,4037659
"INDONESIA",1997,147301,4036224
"INDONESIA",1992,675022,7512255
"JAPAN",1992,675022,920462
"INDIA",1995,590878,3571390
"INDONESIA",1995,284386,4040547
"INDONESIA",1995,651560,4208497
"CHINA",1995,651560,1656990
"INDONESIA",1992,385370,104059
"INDONESIA",1992,385370,1657293
"VIETNAM",1994,410578,4965343
"CHINA",1994,410578,4870768
"INDONESIA",1994,410578,1540554
"INDONESIA",1995,274561,1344189
"JAPAN",1995,274561,2988584
"CHINA",1994,223025,3211545
"INDONESIA",1996,239239,4110415
"CHINA",1996,239239,911814
"CHINA",1995,560395,720027
"INDONESIA",1995,42040,488163
"INDIA",1995,32828,202729
"JAPAN",1993,73277,1545932
"JAPAN",1993,73277,5850695
"JAPAN",1993,366022,298689
"CHINA",1993,366022,735730
"INDIA",1995,226165,526380
"JAPAN",1997,318055,8788450
"VIETNAM",1994,729520,3398119
"INDONESIA",1997,338503,3799980
"CHINA",1996,114439,5789453
"INDIA",1993,61171,3520265
"VIETNAM",1994,294601,4222764
"INDIA",1992,230320,2204881
"CHINA",1992,230320,1330747
"INDIA",1992,535459,1032960
"VIETNAM",1992,535459,1700125
"INDONESIA",1992,535459,4342603
"INDONESIA",1992,535459,7227801
"VIETNAM",1993,326807,1875386
"INDIA",1993,326807,3321783
"CHINA",1993,326807,1948965
"INDIA",1993,836432,5838720
"VIETNAM",1993,836432,184027
"CHINA",1993,806167,3803876
"VIETNAM",1997,483583,6025208
"CHINA",1997,483583,1070429
"CHINA",1994,570362,762439
"INDONESIA",1994,570362,3063231
"INDIA",1997,160498,1324167
"CHINA",1997,160498,2108228
"CHINA",1994,169462,6238458
"VIETNAM",1993,801619,2705030
"CHINA",1995,264373,6760566
"VIETNAM",1995,825988,2099336
"JAPAN",1993,494938,6716336
"JAPAN",1994,590812,7547069
"VIETNAM",1993,56183,860163
"INDIA",1995,630047,2501214
"INDONESIA",1996,86323,7083732
"JAPAN",1992,10904,3364999
"JAPAN",1992,10904,1287446
"CHINA",1996,756182,3965160
"INDONESIA",1996,756182,6028884
"VIETNAM",1997,679153,3257722
"VIETNAM",1996,718462,2495399
"CHINA",1997,774784,4430535
"JAPAN",1994,590539,4437110
"INDONESIA",1994,590539,497965
"INDONESIA",1994,590539,2229772
"VIETNAM",1992,871451,1513122
"VIETNAM",1997,138658,6141943
"VIETNAM",1996,300043,2590299
"JAPAN",1996,300043,3130492
"CHINA",1994,123860,5896567
"CHINA",1995,355123,1764479
"INDIA",1995,355123,145776
"INDIA",1997,617359,129674
"JAPAN",1997,617359,766047
"INDIA",1996,746044,6141642
"INDONESIA",1996,746044,1808762
"VIETNAM",1994,693428,3947396
"JAPAN",1994,693428,2289323
"JAPAN",1994,338749,6881145
"CHINA",1997,175612,5956443
"INDIA",1992,381826,6953762
"INDONESIA",1994,792976,820470
"CHINA",1996,341371,7847572
"VIETNAM",1996,279470,378213
"VIETNAM",1995,851128,2525400
"CHINA",1995,622330,1468819
"CHINA",1994,330181,1629398
"INDONESIA",1994,330181,6374479
"VIETNAM",1994,330181,2289636
"INDIA",1992,624872,1832998
"CHINA",1992,624872,5335513
"INDIA",1992,609653,2469974
"INDONESIA",1997,605932,3895381
"VIETNAM",1994,375697,3812434
"INDONESIA",1992,832642,1696023
"VIETNAM",1995,108596,5145323
"VIETNAM",1992,690508,1542570
"JAPAN",1996,734389,3133350
"JAPAN",1996,734389,3210447
"CHINA",1993,267937,3094056
"INDONESIA",1996,498724,1236885
"JAPAN",1992,585679,3446130
"CHINA",1992,585679,973753
"VIETNAM",1995,576928,3879014
"INDONESIA",1995,576928,790816
"CHINA",1995,576928,3536160
"CHINA",1995,576928,2620458
"INDIA",1995,472724,5451986
"INDIA",1995,472724,3655639
"INDIA",1997,764770,748300
"INDIA",1992,505384,897216
"CHINA",1994,677189,623848
"INDONESIA",1997,139024,1762569
"INDIA",1997,139024,1446045
"INDIA",1992,76117,8017455
"INDONESIA",1994,371996,8787464
"JAPAN",1995,722533,6367092
"INDONESIA",1992,787499,1475530
"VIETNAM",1992,787499,6896544
"VIETNAM",1996,464791,1749551
"VIETNAM",1996,627967,1107990
"INDIA",1994,357821,3865991
"CHINA",1994,357821,8190968
"JAPAN",1994,357821,7270745
"INDIA",1992,84592,2660283
"JAPAN",1992,84592,5657800
"INDIA",1992,84592,2009926
"VIETNAM",1997,630934,2914436
"INDIA",1997,630934,3682149
"JAPAN",1992,277255,7763861
"INDONESIA",1992,277255,2642832
"CHINA",1992,277255,1185232
"INDIA",1994,223586,3132497
"CHINA",1996,303526,850834
"JAPAN",1997,553855,4592794
"CHINA",1997,553855,2426922
"INDIA",1996,518440,5404816
"VIETNAM",1993,505060,9152963
"JAPAN",1997,640196,5871065
"CHINA",1997,640196,1563003
"CHINA",1997,640196,3672559
"VIETNAM",1993,259292,5673114
"JAPAN",1993,259292,4345762
"CHINA",1995,220942,3970944
"INDONESIA",1992,857026,3055172
"INDIA",1992,857026,3711019
"INDONESIA",1992,413351,2873857
"VIETNAM",1995,83702,4070389
"VIETNAM",1992,787400,3559116
"INDONESIA",1997,376673,1297856
"INDIA",1993,446491,1691120
"INDONESIA",1994,517465,2003454
"CHINA",1995,286456,345417
"VIETNAM",1995,286456,4451366
"VIETNAM",1993,356875,4249700
"CHINA",1992,766838,1337261
"INDIA",1992,766838,4289848
"INDONESIA",1995,733087,4766286
"VIETNAM",1993,873248,8616499
"VIETNAM",1993,873248,7939517
"INDIA",1997,372814,3258034
"INDONESIA",1997,372814,3774956
"CHINA",1992,72602,4267666
"VIETNAM",1992,72602,4974078
"VIETNAM",1992,72602,2865573
"CHINA",1993,559705,6363789
"INDONESIA",1996,173602,2926052
"JAPAN",1996,817012,1029375
"JAPAN",1992,279205,5501960
"VIETNAM",1992,886183,5328480
"VIETNAM",1992,886183,4205891
"VIETNAM",1995,853510,7378835
"INDONESIA",1997,710458,6618786
"INDIA",1997,710458,4664439
"INDIA",1992,82982,2677330
"CHINA",1992,836095,2478557
"VIETNAM",1992,836095,2698430
"CHINA",1997,719374,3016128
"VIETNAM",1994,817865,603525
"INDIA",1992,142699,1895209
"CHINA",1994,231200,2885350
"INDONESIA",1994,231200,5027724
"INDONESIA",1993,477760,6312507
"JAPAN",1995,172393,3051013
"VIETNAM",1995,172393,3513130
"INDIA",1994,256621,5247895
"CHINA",1994,403813,7541531
"INDIA",1994,403813,2940483
"CHINA",1994,403813,3403246
"INDIA",1994,403813,8083712
"INDIA",1992,682165,4838952
"INDONESIA",1992,682165,2474373
"JAPAN",1992,682165,2511400
"JAPAN",1992,682165,3712055
"VIETNAM",1992,24397,3977226
"VIETNAM",1995,705640,5696210
"INDONESIA",1992,618359,4972669
"INDONESIA",1996,411473,5667755
"JAPAN",1992,767177,890657
"INDIA",1992,767177,4294928
"VIETNAM",1996,535456,2954443
"INDONESIA",1997,291625,3233325
"CHINA",1994,582440,3122262
"JAPAN",1996,494512,837765
"JAPAN",1997,634027,1930656
"VIETNAM",1995,83506,3496510
"INDIA",1997,883070,1162436
"CHINA",1996,743702,681642
"CHINA",1994,540307,4496068
"JAPAN",1996,809069,6604014
"INDIA",1996,809069,4951989
"VIETNAM",1995,498932,794416
"INDONESIA",1995,498932,4469012
"JAPAN",1996,241276,7064406
"CHINA",1993,608896,4729180
"JAPAN",1997,93604,495015
"INDONESIA",1997,93604,3820014
"JAPAN",1993,881491,8796815
"INDIA",1993,881491,9039941
"VIETNAM",1997,292015,6003920
"CHINA",1997,292015,6056958
"JAPAN",1997,292015,686127
"CHINA",1996,493720,4595899
"INDIA",1994,821563,2724788
"VIETNAM",1993,665704,3409625
"VIETNAM",1993,241669,5282087
"INDONESIA",1992,22685,429495
"INDIA",1993,553325,5665360
"VIETNAM",1993,553325,1456421
"VIETNAM",1995,547616,4963843
"INDONESIA",1994,365638,140483
"INDONESIA",1994,824341,3929275
"INDIA",1993,98630,2839234
"CHINA",1994,288785,6823322
"INDIA",1997,4598,3907563
"INDONESIA",1997,251183,1144160
"INDONESIA",1996,408895,7597189
"CHINA",1995,765004,4887172
"INDIA",1995,765004,2796400
"CHINA",1994,502339,1751936
"VIETNAM",1995,803524,4008302
"JAPAN",1993,301022,1830085
"INDONESIA",1996,256075,2653819
"INDIA",1995,889225,6569843
"VIETNAM",1993,703423,4274995
"INDIA",1993,29194,3393945
"CHINA",1995,135622,929341
"VIETNAM",1995,135622,1141194
"VIETNAM",1993,454009,2529534
"JAPAN",1993,454009,669474
"VIETNAM",1994,312625,4531322
"INDIA",1992,706124,962380
"INDONESIA",1996,412180,3847462
"JAPAN",1997,177631,723263
"INDONESIA",1996,133312,3207867
"INDONESIA",1993,830987,6386394
"CHINA",1997,758846,3324546
"INDONESIA",1996,16285,1766997
"INDIA",1994,79748,1939032
"INDONESIA",1994,79748,3546863
"INDIA",1993,208627,655294
"JAPAN",1993,886058,7479157
"INDONESIA",1993,886058,4456798
"INDONESIA",1996,569747,6153815
"JAPAN",1993,632209,6398478
"VIETNAM",1993,632209,2054477
"INDIA",1993,632209,6547625
"JAPAN",1994,131126,334036
"JAPAN",1996,620716,7794570
"INDIA",1997,847613,2768341
"CHINA",1995,627346,6687980
"CHINA",1997,774182,533934
"JAPAN",1997,774182,5454259
"JAPAN",1997,361129,3609761
"CHINA",1992,587174,236805
"INDONESIA",1996,124618,3446145
"INDIA",1995,123199,940265
"VIETNAM",1993,577030,700976
"VIETNAM",1997,624568,180491
"INDONESIA",1997,574286,6059954
"CHINA",1995,48004,857115
"JAPAN",1994,389413,223653
"JAPAN",1992,765769,6260930
"INDIA",1992,765769,1374670
"INDONESIA",1996,752602,2134144
"VIETNAM",1997,370054,1681079
"VIETNAM",1997,370054,5749830
"INDIA",1994,384796,1792677
"CHINA",1993,746803,1748755
"VIETNAM",1993,746803,3728097
"VIETNAM",1994,99886,6926690
"INDONESIA",1997,884503,5527786
"VIETNAM",1995,528611,6808704
"CHINA",1997,456979,3015295
"CHINA",1997,456979,1024191
"INDIA",1993,743792,3938544
"INDIA",1993,743792,4352383
"VIETNAM",1993,743792,1889062
"JAPAN",1996,573916,183198
"JAPAN",1995,880562,5465620
"INDONESIA",1997,361744,3981737
"VIETNAM",1995,308644,337845
"INDIA",1992,743746,5808866
"JAPAN",1993,13661,2779777
"INDIA",1992,197182,4924497
"INDONESIA",1992,197182,1830860
"INDONESIA",1992,197182,5960722
"INDIA",1993,208007,2441480
"VIETNAM",1996,362926,3481423
"CHINA",1996,525338,1903630
"JAPAN",1994,86086,1017969
"INDONESIA",1997,525829,2228559
"INDONESIA",1997,525829,5382798
"INDIA",1996,55717,1946922
"VIETNAM",1997,411289,2629252
"INDONESIA",1995,502825,3279596
"VIETNAM",1995,502825,5613260
"VIETNAM",1997,870695,258698
"VIETNAM",1992,667919,5260934
"VIETNAM",1997,835,6299010
"INDIA",1994,830506,4356372
"JAPAN",1994,209623,2812425
"INDONESIA",1994,209623,3710407
"JAPAN",1994,209623,7698306
"VIETNAM",1994,694634,6515769
"VIETNAM",1997,536938,6425940
"VIETNAM",1997,536938,4452916
"INDIA",1992,11341,4554577
"INDONESIA",1993,202969,4474772
"CHINA",1993,202969,5060581
"CHINA",1995,283099,3063789
"INDIA",1995,283099,5203376
"CHINA",1995,283099,6702079
"VIETNAM",1993,87589,3255340
"VIETNAM",1994,606820,569988
"JAPAN",1996,895591,6156510
"INDIA",1992,606754,6261400
"VIETNAM",1994,392272,9919850
"INDIA",1994,392272,5512830
"JAPAN",1996,404170,4312360
"INDIA",1994,572710,1449072
"VIETNAM",1994,572710,3178989
"VIETNAM",1993,676654,5586681
"JAPAN",1996,531352,2782544
"INDIA",1996,531352,5279772
"VIETNAM",1994,602386,4518109
"CHINA",1994,602386,3725917
"INDIA",1992,490832,3958061
"VIETNAM",1995,878671,4421569
"INDONESIA",1995,49262,5044914
"INDONESIA",1995,49262,5918787
"CHINA",1995,249190,3127617
"JAPAN",1992,691507,435858
"VIETNAM",1992,691507,4503537
"INDONESIA",1992,341875,7799426
"INDONESIA",1994,277135,1479605
"VIETNAM",1994,291484,1531025
"JAPAN",1993,240386,6516404
"JAPAN",1995,56488,600671
"INDONESIA",1995,56488,2903824
"INDIA",1993,133622,1478340
"INDONESIA",1995,147557,5032216
"INDONESIA",1995,147557,2546812
"INDIA",1992,382909,3318400
"CHINA",1992,382909,886861
"INDONESIA",1992,382909,828776
"CHINA",1996,478430,4827251
"INDONESIA",1996,478430,2281398
"INDIA",1997,359044,913978
"CHINA",1993,320090,6370298
"INDONESIA",1996,422803,4074713
"INDONESIA",1996,422803,538594
"JAPAN",1995,523193,1072050
"INDONESIA",1992,304229,8708689
"JAPAN",1996,273217,476841
"INDIA",1995,125422,2338400
"VIETNAM",1995,764665,3307271
"INDIA",1996,621473,1485504
"VIETNAM",1996,621473,3819986
"VIETNAM",1996,621473,1428658
"INDONESIA",1995,216295,315345
"INDIA",1995,216295,4829148
"INDIA",1995,216295,1332093
"JAPAN",1995,216295,1678878
"VIETNAM",1993,142174,2775712
"CHINA",1995,17575,4312389
"INDONESIA",1995,17575,8899762
"JAPAN",1993,167794,4280272
"INDIA",1996,66287,4808795
"INDIA",1996,66287,5550148
"INDONESIA",1996,66287,7266195
"INDONESIA",1997,667903,4559168
"CHINA",1997,667903,294028
"CHINA",1997,667903,1824057
"INDONESIA",1997,627755,5493784
"CHINA",1997,627755,4727671
"CHINA",1997,627755,1404201
"INDIA",1992,877037,1500714
"VIETNAM",1992,877037,2175862
"JAPAN",1993,152761,1164672
"VIETNAM",1994,779047,3988026
"JAPAN",1994,779047,4191936
"INDONESIA",1994,779047,5362707
"CHINA",1994,779047,307619
"VIETNAM",1994,224704,8298086
"CHINA",1995,189815,4095484
"VIETNAM",1994,608762,411935
"VIETNAM",1994,608762,3883405
"CHINA",1992,115682,2494128
"VIETNAM",1994,250853,3497729
"INDIA",1994,250853,1983451
"CHINA",1995,471674,1247337
"JAPAN",1997,222469,2139704
"JAPAN",1992,240784,1006523
"INDIA",1993,131365,1864161
"CHINA",1994,788428,3787396
"INDONESIA",1994,392278,3697987
"INDIA",1992,724939,6773880
"INDONESIA",1992,724939,2876481
"INDONESIA",1997,743176,2658163
"VIETNAM",1997,352069,733219
"INDIA",1992,616015,5013256
"INDIA",1992,657400,5145376
"CHINA",1996,497123,5989990
"INDIA",1994,762497,735772
"VIETNAM",1994,762497,1535126
"INDONESIA",1992,387443,2737441
"CHINA",1995,565027,1929858
"VIETNAM",1995,565027,2548597
"VIETNAM",1995,481099,5078032
"INDIA",1995,481099,2231395
"CHINA",1994,221104,2272933
"VIETNAM",1996,92557,5798547
"INDONESIA",1996,400172,4170350
"INDONESIA",1993,881899,4557704
"JAPAN",1997,571159,121653
"INDIA",1992,53620,2964181
"VIETNAM",1992,53620,6224402
"CHINA",1992,53620,3350079
"VIETNAM",1995,266015,1038510
"INDIA",1997,601393,1874900
"JAPAN",1997,601393,1589224
"CHINA",1993,611602,2391933
"JAPAN",1994,272086,4200134
"INDONESIA",1992,363193,4054561
"JAPAN",1992,363193,5409457
"INDONESIA",1995,375154,529509
"INDONESIA",1992,704627,2174785
"JAPAN",1995,460603,107428
"CHINA",1994,696950,4051354
"INDONESIA",1994,696950,1712442
"CHINA",1995,138346,4770740
"CHINA",1993,463648,1703979
"INDIA",1993,463648,4017978
"INDIA",1995,326386,2440396
"INDIA",1992,457159,6171316
"CHINA",1997,458152,5185768
"JAPAN",1997,458152,4064749
"CHINA",1992,651640,4604858
"VIETNAM",1992,651640,611147
"INDIA",1993,274396,2904408
"JAPAN",1993,274396,2732012
"INDONESIA",1995,643496,4431408
"INDIA",1995,643496,6550250
"VIETNAM",1993,393743,2168730
"CHINA",1993,828115,4912071
"INDONESIA",1994,266452,3180597
"VIETNAM",1993,731215,3184202
"INDIA",1994,5854,1468997
"JAPAN",1994,5854,1858220
"CHINA",1993,261250,1279090
"INDONESIA",1992,616432,548349
"VIETNAM",1992,616432,1189948
"CHINA",1993,146939,3043040
"JAPAN",1992,898190,1097359
"CHINA",1992,172894,2714037
"INDIA",1996,622774,1832750
"INDONESIA",1996,622774,5632904
"INDIA",1995,858862,1819017
"VIETNAM",1995,858862,103972
"INDONESIA",1994,685643,5010651
"JAPAN",1994,685643,5152506
"JAPAN",1996,889495,2746172
"VIETNAM",1993,355918,4395907
"JAPAN",1992,756274,5424652
"INDIA",1997,253882,6487592
"INDONESIA",1997,84469,1654713
"INDONESIA",1997,84469,525962
"INDIA",1996,361915,1276416
"JAPAN",1996,361915,5122169
"JAPAN",1993,476740,1590518
"VIETNAM",1993,476740,2137175
"JAPAN",1994,278980,4319576
"JAPAN",1994,701296,2591449
"INDIA",1994,701296,5209393
"INDIA",1996,271552,2319193
"JAPAN",1993,772951,1268766
"INDIA",1994,355853,8230027
"CHINA",1997,309655,7097181
"JAPAN",1996,358984,311954
"INDONESIA",1995,714566,801756
"JAPAN",1995,714566,2057391
"VIETNAM",1994,95615,6781476
"INDIA",1993,787555,2695358
"JAPAN",1996,104089,1189080
"INDONESIA",1996,104089,1181156
"JAPAN",1996,104089,4917796
"INDONESIA",1996,150946,4305504
"INDIA",1996,150946,1829203
"VIETNAM",1992,546730,4497387
"VIETNAM",1995,769136,4430882
"INDONESIA",1993,163925,2124606
"INDONESIA",1996,179860,6470779
"JAPAN",1996,179860,4263225
"INDIA",1996,179860,2701824
"INDIA",1996,675215,294425
"INDONESIA",1996,675215,7817027
"INDONESIA",1996,675215,2678616
"INDIA",1996,664759,2518508
"INDIA",1996,664759,4045132
"JAPAN",1992,272476,1058841
"VIETNAM",1995,289558,2804806
"JAPAN",1994,283705,3802989
"VIETNAM",1994,283705,3931156
"CHINA",1994,283705,5396673
"JAPAN",1992,26978,3347082
"CHINA",1992,26978,5447004
"CHINA",1994,767758,4898754
"INDIA",1994,767758,1595132
"JAPAN",1993,518932,2745585
"CHINA",1997,566773,7067772
"VIETNAM",1995,354673,1815920
"VIETNAM",1997,867016,380109
"JAPAN",1995,20110,6867908
"JAPAN",1994,479642,5118520
"INDIA",1996,26299,1067037
"CHINA",1996,98875,1775960
"CHINA",1996,98875,6749702
"INDIA",1996,98875,3182565
"JAPAN",1992,840661,950731
"JAPAN",1992,840661,777308
"CHINA",1995,772237,1768462
"INDONESIA",1993,63715,178355
"INDIA",1994,755789,6003952
"CHINA",1996,27838,5943550
"INDONESIA",1996,747703,2976789
"INDIA",1995,831211,4602355
"INDIA",1995,831211,3359602
"VIETNAM",1995,831211,5805117
"INDONESIA",1992,349256,3588413
"JAPAN",1995,621688,4980167
"VIETNAM",1995,621688,2276402
"VIETNAM",1993,322886,1863350
"JAPAN",1993,322886,151680
"JAPAN",1993,252019,2358833
"INDONESIA",1993,252019,4764203
"JAPAN",1996,278059,558340
"INDONESIA",1992,516883,201795
"CHINA",1992,516883,6876933
"VIETNAM",1992,516883,1185789
"VIETNAM",1995,444244,1394011
"INDONESIA",1995,444244,8197105
"CHINA",1995,444244,3837961
"CHINA",1995,444244,1486982
"INDONESIA",1995,444244,3331819
"INDIA",1995,801700,828838
"JAPAN",1993,108145,3976400
"JAPAN",1997,301208,5295985
"JAPAN",1997,301208,7488180
"VIETNAM",1994,40832,3299847
"INDIA",1995,447992,5238777
"INDIA",1996,891184,6001511
"VIETNAM",1994,322018,5631931
"INDIA",1994,322018,1433965
"JAPAN",1992,579736,3291030
"VIETNAM",1994,198311,5014033
"INDONESIA",1995,129484,2586675
"JAPAN",1994,440296,461640
"JAPAN",1996,47411,5036178
"INDONESIA",1994,328694,1223051
"JAPAN",1996,150232,2608274
"VIETNAM",1996,150232,3932375
"INDONESIA",1993,605981,5230789
"INDIA",1993,605981,4503558
"VIETNAM",1993,605981,3346651
"INDIA",1994,390451,7702987
"INDIA",1996,392503,3940542
"INDIA",1996,536090,7059155
"JAPAN",1995,774020,1393392
"VIETNAM",1992,350794,5892720
"CHINA",1996,492574,3785380
"INDIA",1994,206914,1884393
"INDONESIA",1994,206914,7029604
"INDONESIA",1992,104540,1756476
"INDONESIA",1992,104540,2460398
"INDONESIA",1996,190784,1452159
"VIETNAM",1996,190784,2994570
"JAPAN",1997,492460,5733648
"JAPAN",1997,480589,2530130
"JAPAN",1993,629476,2081784
